lb 1126020292631 ub 512409557603043100 before adjustment
lb 0 ub 512408431582750469 after adjustment
costs ready
ub 3176989626841 after 2nd adjustment
18 variables 171 functions 1126020292631 lb, 3176989626841 ub
Iteration 0  lb 1126020292633 ub 4303009919472  cores 2 2 2  time 0.037182 0.123495
Iteration 141  lb 1126021713627 ub 4303009919472  cores 215 178 1  time 11.1883 29.0142
Iteration 142  lb 1126021864452 ub 4303009919472  cores 217 180 2  time 11.3322 29.2519
Iteration 143  lb 1126021970700 ub 4303009919472  cores 218 181 1  time 11.5048 29.497
Iteration 144  lb 1126022005300 ub 4303009919472  cores 220 183 2  time 11.5996 29.7326
Iteration 145  lb 1126022059905 ub 4303009919472  cores 221 184 1  time 11.6568 29.9811
Iteration 146  lb 1126022072599 ub 4303009919472  cores 223 186 2  time 11.7269 30.2368
Iteration 147  lb 1126022113628 ub 4303009919472  cores 225 188 2  time 11.7783 30.5044
Iteration 148  lb 1126022114522 ub 4303009919472  cores 227 190 2  time 11.849 30.7398
Iteration 149  lb 1126022114952 ub 4303009919472  cores 229 192 2  time 11.9334 30.9783
Iteration 150  lb 1126022130659 ub 4303009919472  cores 230 193 1  time 11.9599 31.2173
Iteration 151  lb 1126022130660 ub 4303009919472  cores 231 194 1  time 11.9765 31.4764
Iteration 152  lb 1126022148207 ub 4303009919472  cores 232 195 1  time 12.0248 31.7368
Iteration 153  lb 1126022148207 ub 4303009919472  cores 233 196 1  time 12.0386 31.9962
Iteration 154  lb 1126022153165 ub 4303009919472  cores 234 197 1  time 12.0607 32.246
Iteration 155  lb 1126022153166 ub 4303009919472  cores 235 198 1  time 12.0715 32.5009
Iteration 156  lb 1126022153166 ub 4303009919472  cores 236 199 1  time 12.0829 32.7498
Iteration 157  lb 1126022211384 ub 4303009919472  cores 237 200 1  time 12.2319 33.0193
Iteration 158  lb 1126022214287 ub 4303009919472  cores 238 201 1  time 12.2953 33.2852
Iteration 159  lb 1126022216190 ub 4303009919472  cores 239 202 1  time 12.5293 33.5701
Iteration 160  lb 1126022220530 ub 4303009919472  cores 240 203 1  time 12.6144 33.8346
Iteration 161  lb 1126022220531 ub 4303009919472  cores 241 204 1  time 12.6239 34.1191
Iteration 162  lb 1126022224077 ub 4303009919472  cores 242 205 1  time 12.7589 34.3932
Iteration 163  lb 1126022252815 ub 4303009919472  cores 244 207 2  time 12.838 34.645
Iteration 164  lb 1126022271459 ub 4303009919472  cores 245 208 1  time 12.8954 34.9016
Iteration 165  lb 1126022275031 ub 4303009919472  cores 246 209 1  time 13.0337 35.1523
Iteration 166  lb 1126022287724 ub 4303009919472  cores 247 210 1  time 13.0966 35.4274
Iteration 167  lb 1126022300090 ub 4303009919472  cores 248 210 1  time 13.1404 35.6881
Iteration 168  lb 1126022312560 ub 4303009919472  cores 249 211 1  time 13.1878 35.9578
Iteration 169  lb 1126022325253 ub 4303009919472  cores 250 212 1  time 13.2254 36.2312
Iteration 170  lb 1126022330874 ub 4303009919472  cores 251 212 1  time 13.2628 36.5308
Iteration 171  lb 1126022352137 ub 4303009919472  cores 253 214 2  time 13.3997 36.826
Iteration 172  lb 1126022364830 ub 4303009919472  cores 254 215 1  time 13.4412 37.1116
Iteration 173  lb 1126022377122 ub 4303009919472  cores 255 215 1  time 13.4672 37.3971
Iteration 174  lb 1126022381016 ub 4303009919472  cores 256 216 1  time 13.4933 37.6747
Iteration 175  lb 1126022389815 ub 4303009919472  cores 258 218 2  time 13.5765 37.9772
Iteration 176  lb 1126022392150 ub 4303009919472  cores 259 219 1  time 13.6002 38.2764
Iteration 177  lb 1126022396492 ub 4303009919472  cores 260 220 1  time 13.6339 38.575
Iteration 178  lb 1126022404875 ub 4303009919472  cores 261 221 1  time 13.6517 38.8495
Iteration 179  lb 1126022406753 ub 4303009919472  cores 263 223 2  time 13.7238 39.1759
Iteration 180  lb 1126022409185 ub 4303009919472  cores 265 224 2  time 13.7616 39.5907
Iteration 181  lb 1126022412789 ub 4303009919472  cores 266 225 1  time 13.78 39.9085
Iteration 182  lb 1126022415756 ub 4303009919472  cores 267 226 1  time 13.8118 40.2378
Iteration 183  lb 1126022421479 ub 4303009919472  cores 268 227 1  time 13.8447 40.5672
Iteration 184  lb 1126022428449 ub 4303009919472  cores 269 228 1  time 13.8837 40.8775
Iteration 185  lb 1126022434172 ub 4303009919472  cores 270 228 1  time 13.9113 41.2049
Iteration 186  lb 1126022446651 ub 4303009919472  cores 271 228 1  time 13.9293 41.5229
Iteration 187  lb 1126022453328 ub 4303009919472  cores 273 230 2  time 13.9885 41.8423
Iteration 188  lb 1126022462880 ub 4303009919472  cores 274 231 1  time 14.0163 42.1629
Iteration 189  lb 1126022466021 ub 4303009919472  cores 275 232 1  time 14.0325 42.5577
Iteration 190  lb 1126022468909 ub 4303009919472  cores 276 232 1  time 14.0603 42.9917
Iteration 191  lb 1126022475549 ub 4303009919472  cores 277 233 1  time 14.0904 43.3562
Iteration 192  lb 1126022477351 ub 4303009919472  cores 278 234 1  time 14.1083 43.7437
Iteration 193  lb 1126022478315 ub 4303009919472  cores 279 235 1  time 14.1401 44.1353
Iteration 194  lb 1126022481602 ub 4303009919472  cores 281 237 2  time 14.1648 44.5112
Iteration 195  lb 1126022482180 ub 4303009919472  cores 282 237 1  time 14.1948 44.9527
Iteration 196  lb 1126022483821 ub 4303009919472  cores 284 239 2  time 14.2959 45.517
Iteration 197  lb 1126022491009 ub 4303009919472  cores 286 241 2  time 14.3465 45.918
Iteration 198  lb 1126022491094 ub 4303009919472  cores 288 242 2  time 14.3718 46.2708
Iteration 199  lb 1126022493968 ub 4303009919472  cores 290 244 2  time 14.4084 46.6028
Iteration 200  lb 1126022495966 ub 4303009919472  cores 292 245 2  time 14.4493 46.9168
Iteration 201  lb 1126022497814 ub 4303009919472  cores 294 247 2  time 14.4846 47.3017
Iteration 202  lb 1126022500049 ub 4303009919472  cores 295 248 1  time 14.5172 47.7176
Iteration 203  lb 1126022505510 ub 4303009919472  cores 297 250 2  time 14.5509 48.0788
Iteration 204  lb 1126022512743 ub 4303009919472  cores 298 251 1  time 14.5865 48.5902
Iteration 205  lb 1126022514708 ub 4303009919472  cores 300 252 2  time 14.6767 48.9429
Iteration 206  lb 1126022518218 ub 4303009919472  cores 302 254 2  time 14.7113 49.3724
Iteration 207  lb 1126022519324 ub 4303009919472  cores 304 256 2  time 14.7579 49.8816
Iteration 208  lb 1126022522766 ub 4303009919472  cores 305 257 1  time 14.7685 50.2682
Iteration 209  lb 1126022527085 ub 4303009919472  cores 306 258 1  time 14.7831 50.6137
Iteration 210  lb 1126022527239 ub 4303009919472  cores 308 260 2  time 14.8155 51.0428
Iteration 211  lb 1126022527908 ub 4303009919472  cores 309 261 1  time 14.8264 51.5452
Iteration 212  lb 1126022530291 ub 4303009919472  cores 310 262 1  time 14.8416 52.4943
Iteration 213  lb 1126022531007 ub 4303009919472  cores 311 262 1  time 14.8564 53.4376
Iteration 214  lb 1126022532628 ub 4303009919472  cores 313 264 2  time 14.9451 53.8173
Iteration 215  lb 1126022533410 ub 4303009919472  cores 314 265 1  time 14.9535 54.2427
Iteration 216  lb 1126022533726 ub 4303009919472  cores 315 266 1  time 14.9618 54.6161
Iteration 217  lb 1126022535045 ub 4303009919472  cores 317 268 2  time 15.005 55.1308
Iteration 218  lb 1126022536299 ub 4303009919472  cores 318 269 1  time 15.0172 55.4998
Iteration 219  lb 1126022536739 ub 4303009919472  cores 320 270 2  time 15.0592 55.861
Iteration 220  lb 1126022537597 ub 4303009919472  cores 321 270 1  time 15.0674 56.2837
Iteration 221  lb 1126022537920 ub 4303009919472  cores 322 271 1  time 15.0804 56.7669
Iteration 222  lb 1126022541171 ub 4303009919472  cores 323 271 1  time 15.0954 57.356
Iteration 223  lb 1126022541363 ub 4303009919472  cores 325 273 2  time 15.1277 57.8293
Iteration 224  lb 1126022541704 ub 4303009919472  cores 326 272 1  time 15.1381 58.372
Iteration 225  lb 1126022541705 ub 4303009919472  cores 327 273 1  time 15.1475 58.7145
Iteration 226  lb 1126022542032 ub 4303009919472  cores 328 274 1  time 15.2471 59.2287
Iteration 227  lb 1126022545321 ub 4303009919472  cores 329 275 1  time 15.2602 59.6813
Iteration 228  lb 1126022547162 ub 4303009919472  cores 330 275 1  time 15.2709 60.5317
Iteration 229  lb 1126022547339 ub 4303009919472  cores 332 277 2  time 15.3259 60.9361
Iteration 230  lb 1126022547382 ub 4303009919472  cores 333 278 1  time 15.3411 61.421
Iteration 231  lb 1126022548984 ub 4303009919472  cores 335 280 2  time 15.3889 61.944
Iteration 232  lb 1126022551045 ub 4303009919472  cores 337 281 2  time 15.4776 62.3489
Iteration 233  lb 1126022560525 ub 4303009919472  cores 338 280 1  time 15.4879 63.7823
Iteration 234  lb 1126022560838 ub 4303009919472  cores 339 281 1  time 15.5184 64.2325
Iteration 235  lb 1126022560839 ub 4303009919472  cores 340 282 1  time 15.5272 64.7844
Iteration 236  lb 1126022561839 ub 4303009919472  cores 342 283 2  time 15.5753 65.3161
Iteration 237  lb 1126022564848 ub 4303009919472  cores 344 285 2  time 15.6238 65.8072
Iteration 238  lb 1126022566918 ub 4303009919472  cores 346 287 2  time 15.6823 66.5068
Iteration 239  lb 1126022566919 ub 4303009919472  cores 347 288 1  time 15.6915 66.969
Iteration 240  lb 1126022568439 ub 4303009919472  cores 348 289 1  time 15.7046 67.6654
Iteration 241  lb 1126022569302 ub 4303009919472  cores 349 290 1  time 15.7199 68.5204
Iteration 242  lb 1126022576988 ub 4303009919472  cores 350 291 1  time 15.8004 68.9202
Iteration 243  lb 1126022576989 ub 4303009919472  cores 351 292 1  time 15.8107 69.2627
Iteration 244  lb 1126022642101 ub 4303009919472  cores 352 293 1  time 15.8552 69.6614
Iteration 245  lb 1126022646059 ub 4303009919472  cores 353 294 1  time 15.9026 70.0518
Iteration 246  lb 1126022654794 ub 4303009919472  cores 354 295 1  time 15.9391 70.4648
Iteration 247  lb 1126022656660 ub 4303009919472  cores 355 295 1  time 15.9699 70.8874
Iteration 248  lb 1126022658752 ub 4303009919472  cores 356 296 1  time 15.9858 71.5756
Iteration 249  lb 1126022666434 ub 4303009919472  cores 357 296 1  time 16.0138 72.2309
Iteration 250  lb 1126022667374 ub 4303009919472  cores 359 298 2  time 16.0396 72.7262
Iteration 251  lb 1126022672534 ub 4303009919472  cores 360 299 1  time 16.1078 73.1151
Iteration 252  lb 1126022673435 ub 4303009919472  cores 361 299 1  time 16.1202 73.5728
Iteration 253  lb 1126022673436 ub 4303009919472  cores 362 300 1  time 16.1289 73.9866
Iteration 254  lb 1126022676137 ub 4303009919472  cores 364 302 2  time 16.2897 74.4025
Iteration 255  lb 1126022685724 ub 4303009919472  cores 366 303 2  time 16.451 75.0347
Iteration 256  lb 1126022709431 ub 4303009919472  cores 367 303 1  time 16.5598 75.5594
Iteration 257  lb 1126022709432 ub 4303009919472  cores 368 304 1  time 16.5692 76.1688
Iteration 258  lb 1126022709586 ub 4303009919472  cores 370 306 2  time 16.642 76.6229
Iteration 259  lb 1126022717823 ub 4303009919472  cores 372 308 2  time 16.6808 77.0093
Iteration 260  lb 1126022717871 ub 4303009919472  cores 374 310 2  time 16.7057 77.3361
Iteration 261  lb 1126022719277 ub 4303009919472  cores 375 311 1  time 16.8156 77.7761
Iteration 262  lb 1126022719278 ub 4303009919472  cores 376 312 1  time 16.8243 78.1603
Iteration 263  lb 1126022724745 ub 4303009919472  cores 377 312 1  time 16.8899 78.563
Iteration 264  lb 1126022728126 ub 4303009919472  cores 379 314 2  time 16.9216 78.9411
Iteration 265  lb 1126022741918 ub 4303009919472  cores 381 316 2  time 17.002 79.4535
Iteration 266  lb 1126022751209 ub 4303009919472  cores 383 318 2  time 17.0351 79.8332
Iteration 267  lb 1126022751210 ub 4303009919472  cores 384 319 1  time 17.0463 80.3136
Iteration 268  lb 1126022751211 ub 4303009919472  cores 386 321 2  time 17.0705 80.7276
Iteration 269  lb 1126022751993 ub 4303009919472  cores 387 322 1  time 17.0943 81.1824
Iteration 270  lb 1126022752076 ub 4303009919472  cores 389 323 2  time 17.1604 81.8354
Iteration 271  lb 1126022755798 ub 4303009919472  cores 391 325 2  time 17.3045 82.3831
Iteration 272  lb 1126022756028 ub 4303009919472  cores 393 326 2  time 17.3329 82.8488
Iteration 273  lb 1126022760563 ub 4303009919472  cores 395 328 2  time 17.3577 83.4066
Iteration 274  lb 1126022760564 ub 4303009919472  cores 396 329 1  time 17.3663 83.9843
Iteration 275  lb 1126022766235 ub 4303009919472  cores 398 331 2  time 17.4238 84.4887
Iteration 276  lb 1126022766236 ub 4303009919472  cores 399 332 1  time 17.4322 85.1737
Iteration 277  lb 1126022769583 ub 4303009919472  cores 401 334 2  time 17.4772 85.5464
Iteration 278  lb 1126022769584 ub 4303009919472  cores 402 335 1  time 17.4865 86.5176
Iteration 279  lb 1126022772563 ub 4303009919472  cores 403 336 1  time 17.5362 86.9456
Iteration 280  lb 1126022774725 ub 4303009919472  cores 405 338 2  time 17.5951 87.4483
Iteration 281  lb 1126022776616 ub 4303009919472  cores 407 340 2  time 17.6953 88.2065
Iteration 282  lb 1126022777305 ub 4303009919472  cores 409 342 2  time 17.7571 88.6205
Iteration 283  lb 1126022779104 ub 4303009919472  cores 411 344 2  time 17.8151 89.1336
Iteration 284  lb 1126022779509 ub 4303009919472  cores 413 346 2  time 17.8408 90.4639
Iteration 285  lb 1126022785986 ub 4303009919472  cores 415 348 2  time 17.8622 91.6736
Iteration 286  lb 1126022785987 ub 4303009919472  cores 416 349 1  time 17.8718 92.1559
Iteration 287  lb 1126022787603 ub 4303009919472  cores 417 350 1  time 17.9197 92.6183
Iteration 288  lb 1126022787604 ub 4303009919472  cores 418 351 1  time 17.9301 93.2112
Iteration 289  lb 1126022788499 ub 4303009919472  cores 420 353 2  time 17.9538 93.7947
Iteration 290  lb 1126022788500 ub 4303009919472  cores 421 354 1  time 17.965 94.6804
Iteration 291  lb 1126022788503 ub 4303009919472  cores 423 356 2  time 17.9821 95.4689
Iteration 292  lb 1126022788944 ub 4303009919472  cores 425 358 2  time 18.0134 96.3648
Iteration 293  lb 1126022789229 ub 4303009919472  cores 427 359 2  time 18.0395 97.2091
Iteration 294  lb 1126022789230 ub 4303009919472  cores 428 360 1  time 18.0486 98.2584
Iteration 295  lb 1126022793126 ub 4303009919472  cores 429 361 1  time 18.0936 99.3004
Iteration 296  lb 1126022793328 ub 4303009919472  cores 431 363 2  time 18.1716 100.595
Iteration 297  lb 1126022793329 ub 4303009919472  cores 432 364 1  time 18.1823 101.53
Iteration 298  lb 1126022794052 ub 4303009919472  cores 434 365 2  time 18.2418 102.449
