lb 4960307596207 ub 512409557603043100 before adjustment
lb 0 ub 512404597295446893 after adjustment
costs ready
ub 5908943755850 after 2nd adjustment
35 variables 630 functions 4960307596207 lb, 5908943755850 ub
Iteration 0  lb 4960307635227 ub 10869251352057  cores 5 5 5  time 13.3664 2.97516
Iteration 24  lb 4960309308447 ub 10869251352057  cores 96 94 3  time 1052.65 91.7068
Iteration 25  lb 4960309308473 ub 10869251352057  cores 99 97 3  time 1053.95 95.5513
Iteration 26  lb 4960309308539 ub 10869251352057  cores 101 99 2  time 1056.92 99.3788
Iteration 27  lb 4960309655061 ub 10869251352057  cores 105 103 4  time 1078.21 103.137
Iteration 28  lb 4960309704861 ub 10869251352057  cores 109 106 4  time 1104.96 107.05
Iteration 29  lb 4960309779371 ub 10869251352057  cores 112 109 3  time 1123.08 111.112
Iteration 30  lb 4960309830480 ub 10869251352057  cores 116 113 4  time 1145.46 114.984
Iteration 31  lb 4960309841531 ub 10869251352057  cores 120 117 4  time 1231.51 118.832
Iteration 32  lb 4960309928441 ub 10869251352057  cores 124 121 4  time 1309.89 123.186
Iteration 33  lb 4960309932184 ub 10869251352057  cores 129 124 5  time 1362.31 126.918
Iteration 34  lb 4960309946367 ub 10869251352057  cores 133 128 4  time 1378.55 130.805
Iteration 35  lb 4960310008645 ub 10869251352057  cores 136 131 3  time 1406.95 134.821
Iteration 36  lb 4960310025326 ub 10869251352057  cores 141 135 5  time 1441.61 138.761
Iteration 37  lb 4960310162022 ub 10869251352057  cores 145 139 4  time 1485.67 142.741
Iteration 38  lb 4960310280759 ub 10869251352057  cores 149 143 4  time 1509.25 146.742
Iteration 39  lb 4960310370880 ub 10869251352057  cores 154 148 5  time 1523.05 150.689
Iteration 40  lb 4960310432158 ub 10869251352057  cores 159 153 5  time 1546.01 156.452
Iteration 41  lb 4960310472223 ub 10869251352057  cores 164 157 5  time 1773.78 160.577
Iteration 42  lb 4960312380846 ub 10869251352057  cores 169 162 5  time 1865.73 164.566
Iteration 43  lb 4960312460992 ub 10869251352057  cores 173 166 4  time 1893.62 168.804
Iteration 44  lb 4960312480285 ub 10869251352057  cores 177 170 4  time 1925.76 172.908
Iteration 45  lb 4960312497903 ub 10869251352057  cores 182 175 5  time 1951.39 176.972
Iteration 46  lb 4960312525895 ub 10869251352057  cores 186 179 4  time 1984.73 180.914
Iteration 47  lb 4960312602486 ub 10869251352057  cores 191 184 5  time 2080.35 184.797
Iteration 48  lb 4960312621037 ub 10869251352057  cores 196 189 5  time 2095.59 188.745
Iteration 49  lb 4960312714382 ub 10869251352057  cores 201 194 5  time 2121.57 193.044
Iteration 50  lb 4960313476671 ub 10869251352057  cores 204 197 3  time 2375.78 198.797
Iteration 51  lb 4960313496988 ub 10869251352057  cores 208 201 4  time 2412.86 203.277
Iteration 52  lb 4960313507943 ub 10869251352057  cores 211 204 3  time 2443.34 207.77
Iteration 53  lb 4960313508957 ub 10869251352057  cores 214 207 3  time 2464.43 212.163
Iteration 54  lb 4960313528480 ub 10869251352057  cores 217 210 3  time 2496.9 216.537
Iteration 55  lb 4960313589447 ub 10869251352057  cores 221 214 4  time 2546.37 222.081
Iteration 56  lb 4960313705184 ub 10869251352057  cores 225 218 4  time 2617.63 226.449
Iteration 57  lb 4960314469808 ub 10869251352057  cores 230 223 5  time 2780.88 230.638
Iteration 58  lb 4960314470524 ub 10869251352057  cores 233 226 3  time 2792.29 234.84
Iteration 59  lb 4960314478946 ub 10869251352057  cores 237 230 4  time 2806.33 239.045
Iteration 60  lb 4960314482257 ub 10869251352057  cores 241 234 4  time 2818.59 243.306
Iteration 61  lb 4960314516395 ub 10869251352057  cores 245 238 4  time 2845.8 248.125
Iteration 62  lb 4960314525218 ub 10869251352057  cores 248 241 3  time 2865.81 252.527
Iteration 63  lb 4960314525717 ub 10869251352057  cores 251 243 3  time 2868.55 256.975
Iteration 64  lb 4960314537804 ub 10869251352057  cores 255 247 4  time 3057.16 261.519
