lb 2902974 ub 24064097 before adjustment
lb 0 ub 21161123 after adjustment
costs ready
34 variables 483 functions 2902974 lb, 21161123 ub
Iteration 0  lb 2902986 ub 24064097  cores 8 8 8  time 3.06164 0.23688
Iteration 33  lb 2903356 ub 24064097  cores 231 226 7  time 279.264 43.6906
Iteration 34  lb 2903357 ub 24064097  cores 236 231 5  time 284.186 46.7988
Iteration 35  lb 2903358 ub 24064097  cores 241 236 5  time 286.518 50.0659
Iteration 36  lb 2903364 ub 24064097  cores 247 242 6  time 293.512 53.4271
Iteration 37  lb 2903366 ub 24064097  cores 253 248 6  time 297.992 57.4163
Iteration 38  lb 2903376 ub 24064097  cores 259 254 6  time 307.101 61.1961
Iteration 39  lb 2903377 ub 24064097  cores 264 259 5  time 308.971 65.261
Iteration 40  lb 2903378 ub 24064097  cores 270 265 6  time 315.33 68.8332
Iteration 41  lb 2903383 ub 24064097  cores 277 272 7  time 319.816 74.058
Iteration 42  lb 2903390 ub 24064097  cores 283 278 6  time 328.151 77.774
Iteration 43  lb 2903392 ub 24064097  cores 289 284 6  time 332.118 80.6782
Iteration 44  lb 2903396 ub 24064097  cores 296 291 7  time 336.255 85.5234
Iteration 45  lb 2903400 ub 24064097  cores 302 297 6  time 337.83 91.5629
Iteration 46  lb 2903411 ub 24064097  cores 309 304 7  time 341.949 95.699
Iteration 47  lb 2903415 ub 24064097  cores 316 311 7  time 354.327 99.9792
Iteration 48  lb 2903416 ub 24064097  cores 321 316 5  time 359.312 104.67
Iteration 49  lb 2903419 ub 24064097  cores 328 323 7  time 365.11 110.072
Iteration 50  lb 2903419 ub 24064097  cores 335 330 7  time 370.999 115.205
Iteration 51  lb 2903423 ub 24064097  cores 341 336 6  time 377.455 119.293
Iteration 52  lb 2903424 ub 24064097  cores 347 342 6  time 382.457 124.605
Iteration 53  lb 2903429 ub 24064097  cores 352 347 5  time 386.349 129.091
Iteration 54  lb 2903431 ub 24064097  cores 358 353 6  time 388.087 134.508
Iteration 55  lb 2903432 ub 24064097  cores 363 358 5  time 398.943 139.853
Iteration 56  lb 2903435 ub 24064097  cores 369 364 6  time 401.844 145.019
Iteration 57  lb 2903437 ub 24064097  cores 376 371 7  time 405.312 150.817
Iteration 58  lb 2903437 ub 24064097  cores 383 378 7  time 411.306 156.445
Iteration 59  lb 2903439 ub 24064097  cores 389 384 6  time 413.739 162.389
Iteration 60  lb 2903440 ub 24064097  cores 396 391 7  time 416.459 168.899
Iteration 61  lb 2903442 ub 24064097  cores 402 397 6  time 419.295 174.555
Iteration 62  lb 2903443 ub 24064097  cores 407 402 5  time 421.541 180.855
Iteration 63  lb 2903444 ub 24064097  cores 413 408 6  time 423.77 187.634
Iteration 64  lb 2903458 ub 24064097  cores 419 414 6  time 428.146 195.643
Iteration 65  lb 2903460 ub 24064097  cores 425 420 6  time 429.688 201.774
Iteration 66  lb 2903460 ub 24064097  cores 431 426 6  time 433.816 207.513
Iteration 67  lb 2903462 ub 24064097  cores 438 432 7  time 438.217 214.257
Iteration 68  lb 2903463 ub 24064097  cores 444 438 6  time 443.917 221.398
Iteration 69  lb 2903469 ub 24064097  cores 450 444 6  time 456.628 229.499
Iteration 70  lb 2903478 ub 24064097  cores 456 450 6  time 460.866 237.609
Iteration 71  lb 2903481 ub 24064097  cores 463 457 7  time 466.58 245.177
Iteration 72  lb 2903484 ub 24064097  cores 469 463 6  time 471.527 252.837
Iteration 73  lb 2903486 ub 24064097  cores 475 469 6  time 476.203 260.637
Iteration 74  lb 2903487 ub 24064097  cores 481 475 6  time 506.83 268.528
Iteration 75  lb 2903488 ub 24064097  cores 486 480 5  time 517.854 277.116
Iteration 76  lb 2903491 ub 24064097  cores 492 486 6  time 520.933 286.988
Iteration 77  lb 2903491 ub 24064097  cores 498 492 6  time 526.822 294.719
Iteration 78  lb 2903497 ub 24064097  cores 504 498 6  time 530.009 306.396
Iteration 79  lb 2903498 ub 24064097  cores 510 504 6  time 534.721 314.744
Iteration 80  lb 2903498 ub 24064097  cores 516 510 6  time 538.742 324.065
Iteration 81  lb 2903502 ub 24064097  cores 522 516 6  time 543.579 334.434
Iteration 82  lb 2903503 ub 24064097  cores 528 522 6  time 546.207 345.468
Iteration 83  lb 2903505 ub 24064097  cores 533 527 5  time 549.571 357.727
Iteration 84  lb 2903506 ub 24064097  cores 539 533 6  time 551.256 370.282
Iteration 85  lb 2903506 ub 24064097  cores 544 538 5  time 553.497 382.768
Iteration 86  lb 2903508 ub 24064097  cores 551 544 7  time 556.513 396.52
Iteration 87  lb 2903509 ub 24064097  cores 557 549 6  time 558.152 409.11
Iteration 88  lb 2903510 ub 24064097  cores 562 554 5  time 560.305 425.438
Iteration 89  lb 2903512 ub 24064097  cores 569 561 7  time 563.142 443.372
Iteration 90  lb 2903512 ub 24064097  cores 575 566 6  time 569.352 457.334
Iteration 91  lb 2903512 ub 24064097  cores 581 571 6  time 570.941 470.717
Iteration 92  lb 2903513 ub 24064097  cores 587 577 6  time 572.888 483.953
Iteration 93  lb 2903513 ub 24064097  cores 594 584 7  time 574.984 499.418
Iteration 94  lb 2903514 ub 24064097  cores 600 590 6  time 576.699 514.513
Iteration 95  lb 2903514 ub 24064097  cores 605 595 5  time 578.797 529.734
Iteration 96  lb 2903515 ub 24064097  cores 610 600 5  time 581.761 547.48
Iteration 97  lb 2903515 ub 24064097  cores 616 606 6  time 584.021 561.337
Iteration 98  lb 2903515 ub 24064097  cores 622 612 6  time 586.551 577.543
Iteration 99  lb 2903516 ub 24064097  cores 628 618 6  time 588.469 594.903
Iteration 100  lb 2903516 ub 24064097  cores 633 623 5  time 591.067 613.786
Iteration 101  lb 2903516 ub 24064097  cores 639 629 6  time 603.454 631.412
Iteration 102  lb 2903517 ub 24064097  cores 645 635 6  time 605.712 652.032
Iteration 103  lb 2903517 ub 24064097  cores 650 640 5  time 607.3 668.815
Iteration 104  lb 2903518 ub 24064097  cores 655 644 5  time 608.568 691.486
Iteration 105  lb 2903518 ub 24064097  cores 661 650 6  time 610.315 710.372
Iteration 106  lb 2903518 ub 24064097  cores 667 656 6  time 611.698 731.842
Iteration 107  lb 2903519 ub 24064097  cores 673 662 6  time 613.271 752.163
Iteration 108  lb 2903519 ub 24064097  cores 679 668 6  time 615.402 775.528
Iteration 109  lb 2903519 ub 24064097  cores 684 673 5  time 616.8 799.47
Iteration 110  lb 2903520 ub 24064097  cores 689 678 5  time 618.092 824.046
Iteration 111  lb 2903520 ub 24064097  cores 694 683 5  time 619.409 848.841
Iteration 112  lb 2903520 ub 24064097  cores 699 688 5  time 621.245 874.63
Iteration 113  lb 2903520 ub 24064097  cores 705 694 6  time 622.966 898.881
Iteration 114  lb 2903520 ub 24064097  cores 710 699 5  time 624.419 919.802
Iteration 115  lb 2903520 ub 24064097  cores 715 704 5  time 625.927 945.509
Iteration 116  lb 2903520 ub 24064097  cores 720 709 5  time 629.097 972.435
Iteration 117  lb 2903521 ub 24064097  cores 725 714 5  time 630.528 1002.73
Iteration 118  lb 2903521 ub 24064097  cores 730 719 5  time 636.018 1031.21
Iteration 119  lb 2903521 ub 24064097  cores 735 724 5  time 638.962 1060.16
Iteration 120  lb 2903521 ub 24064097  cores 740 729 5  time 642.426 1086.39
Iteration 121  lb 2903521 ub 24064097  cores 745 734 5  time 693.045 1106.47
Iteration 122  lb 2903521 ub 24064097  cores 751 740 6  time 695.2 1132.73
Iteration 123  lb 2903522 ub 24064097  cores 756 745 5  time 701.958 1156.28
Iteration 124  lb 2903522 ub 24064097  cores 762 751 6  time 708.992 1186.12
Iteration 125  lb 2903522 ub 24064097  cores 768 757 6  time 719.6 1210.9
Iteration 126  lb 2903522 ub 24064097  cores 773 762 5  time 738.151 1235.46
Iteration 127  lb 2903523 ub 24064097  cores 779 768 6  time 748.709 1258.85
Iteration 128  lb 2903523 ub 24064097  cores 785 774 6  time 760.684 1285.01
Iteration 129  lb 2903524 ub 24064097  cores 792 781 7  time 766.097 1308.32
Iteration 130  lb 2903525 ub 24064097  cores 798 787 6  time 788.094 1334.67
Iteration 131  lb 2903525 ub 24064097  cores 804 793 6  time 792.594 1355.4
Iteration 132  lb 2903525 ub 24064097  cores 810 799 6  time 797.785 1376.54
Iteration 133  lb 2903526 ub 24064097  cores 816 805 6  time 812.229 1397.16
Iteration 134  lb 2903527 ub 24064097  cores 822 810 6  time 816.826 1416.67
Iteration 135  lb 2903527 ub 24064097  cores 827 815 5  time 819.542 1438.17
Iteration 136  lb 2903528 ub 24064097  cores 832 820 5  time 825.36 1465.15
Iteration 137  lb 2903528 ub 24064097  cores 838 826 6  time 834.027 1496.38
Iteration 138  lb 2903529 ub 24064097  cores 843 831 5  time 841.338 1519.94
Iteration 139  lb 2903529 ub 24064097  cores 848 836 5  time 843.212 1544.14
Iteration 140  lb 2903530 ub 24064097  cores 853 841 5  time 846.331 1569.55
Iteration 141  lb 2903530 ub 24064097  cores 858 846 5  time 850.211 1593.72
Iteration 142  lb 2903531 ub 24064097  cores 864 852 6  time 856.244 1629.47
Iteration 143  lb 2903531 ub 24064097  cores 870 858 6  time 859.064 1659.39
Iteration 144  lb 2903531 ub 24064097  cores 875 863 5  time 860.805 1690.37
Iteration 145  lb 2903531 ub 24064097  cores 880 868 5  time 862.113 1719.13
Iteration 146  lb 2903531 ub 24064097  cores 886 874 6  time 866.191 1747.51
Iteration 147  lb 2903532 ub 24064097  cores 891 879 5  time 869.072 1786.76
Iteration 148  lb 2903532 ub 24064097  cores 896 883 5  time 871.201 1813.92
Iteration 149  lb 2903533 ub 24064097  cores 901 888 5  time 873.965 1856.71
Iteration 150  lb 2903533 ub 24064097  cores 907 894 6  time 881.371 1890.43
Iteration 151  lb 2903533 ub 24064097  cores 913 900 6  time 885.946 1919.24
Iteration 152  lb 2903534 ub 24064097  cores 919 906 6  time 889.856 1949.33
Iteration 153  lb 2903535 ub 24064097  cores 924 911 5  time 897.081 2141.98
Iteration 154  lb 2903535 ub 24064097  cores 930 917 6  time 909.8 2175.6
Iteration 155  lb 2903535 ub 24064097  cores 935 922 5  time 911.93 2282.32
Iteration 156  lb 2903535 ub 24064097  cores 940 927 5  time 913.524 2320.29
Iteration 157  lb 2903535 ub 24064097  cores 946 933 6  time 917.025 2354.99
Iteration 158  lb 2903535 ub 24064097  cores 951 938 5  time 921.628 2398.19
Iteration 159  lb 2903536 ub 24064097  cores 956 943 5  time 923.255 2431.94
Iteration 160  lb 2903537 ub 24064097  cores 962 949 6  time 926.184 2467.88
Iteration 161  lb 2903538 ub 24064097  cores 968 955 6  time 927.786 2504.24
Iteration 162  lb 2903538 ub 24064097  cores 974 961 6  time 932.994 2539.8
Iteration 163  lb 2903539 ub 24064097  cores 980 967 6  time 933.672 2579.85
Iteration 164  lb 2903539 ub 24064097  cores 984 971 4  time 934.71 2620.43
