lb 3750501132637 ub 512409557603043100 before adjustment
lb 0 ub 512405807101910463 after adjustment
costs ready
ub 4962805443793 after 2nd adjustment
29 variables 435 functions 3750501132637 lb, 4962805443793 ub
Iteration 0  lb 3750501211037 ub 8713306576430  cores 4 4 4  time 0.91924 0.428804
Iteration 42  lb 3750502518390 ub 8713306576430  cores 168 161 3  time 44.508 28.2814
Iteration 43  lb 3750502527529 ub 8713306576430  cores 171 163 3  time 44.7455 29.0895
Iteration 44  lb 3750502538273 ub 8713306576430  cores 174 166 3  time 46.0148 29.8969
Iteration 45  lb 3750502539284 ub 8713306576430  cores 177 169 3  time 46.1902 30.6974
Iteration 46  lb 3750502546015 ub 8713306576430  cores 180 172 3  time 46.5463 31.5543
Iteration 47  lb 3750502549807 ub 8713306576430  cores 183 175 3  time 47.138 32.4079
Iteration 48  lb 3750502554114 ub 8713306576430  cores 187 179 4  time 47.6876 33.2321
Iteration 49  lb 3750502560180 ub 8713306576430  cores 191 183 4  time 48.1905 34.0428
Iteration 50  lb 3750502563823 ub 8713306576430  cores 194 186 3  time 48.7389 34.8978
Iteration 51  lb 3750502572621 ub 8713306576430  cores 198 190 4  time 49.5007 35.8371
Iteration 52  lb 3750502588034 ub 8713306576430  cores 201 193 3  time 50.846 37.2953
Iteration 53  lb 3750502592847 ub 8713306576430  cores 204 196 3  time 51.3272 38.5033
Iteration 54  lb 3750502601546 ub 8713306576430  cores 208 200 4  time 51.9052 39.6106
Iteration 55  lb 3750502773393 ub 8713306576430  cores 211 203 3  time 52.6481 40.651
Iteration 56  lb 3750502823102 ub 8713306576430  cores 215 207 4  time 53.9012 41.6336
Iteration 57  lb 3750502829364 ub 8713306576430  cores 218 210 3  time 55.9553 42.6005
Iteration 58  lb 3750502889956 ub 8713306576430  cores 221 213 3  time 56.2312 43.4654
Iteration 59  lb 3750502902370 ub 8713306576430  cores 224 216 3  time 56.7171 44.3933
Iteration 60  lb 3750502907215 ub 8713306576430  cores 228 220 4  time 57.4134 45.2541
Iteration 61  lb 3750502917429 ub 8713306576430  cores 231 223 3  time 57.9573 46.2853
Iteration 62  lb 3750502921093 ub 8713306576430  cores 235 227 4  time 59.1323 47.3034
Iteration 63  lb 3750502962136 ub 8713306576430  cores 239 231 4  time 59.5421 48.4805
Iteration 64  lb 3750502966209 ub 8713306576430  cores 243 235 4  time 60.1266 49.4576
Iteration 65  lb 3750502982778 ub 8713306576430  cores 246 237 3  time 60.341 50.3781
Iteration 66  lb 3750503022597 ub 8713306576430  cores 250 241 4  time 62.2883 51.5748
Iteration 67  lb 3750503022803 ub 8713306576430  cores 254 245 4  time 62.5579 52.9924
Iteration 68  lb 3750503022970 ub 8713306576430  cores 257 248 3  time 62.7552 54.0684
Iteration 69  lb 3750503023052 ub 8713306576430  cores 260 251 3  time 62.9252 56.2077
Iteration 70  lb 3750503023951 ub 8713306576430  cores 263 254 3  time 63.1823 57.241
Iteration 71  lb 3750503024375 ub 8713306576430  cores 266 257 3  time 63.5918 59.5613
Iteration 72  lb 3750503025943 ub 8713306576430  cores 270 261 4  time 63.927 61.5992
Iteration 73  lb 3750503026115 ub 8713306576430  cores 273 264 3  time 64.1864 62.9942
Iteration 74  lb 3750503027968 ub 8713306576430  cores 277 268 4  time 64.9689 65.3312
Iteration 75  lb 3750503028908 ub 8713306576430  cores 280 271 3  time 65.3539 66.4717
Iteration 76  lb 3750503029027 ub 8713306576430  cores 283 273 3  time 65.5297 68.9491
Iteration 77  lb 3750503029478 ub 8713306576430  cores 287 277 4  time 65.9342 71.0602
Iteration 78  lb 3750503029592 ub 8713306576430  cores 290 280 3  time 66.3719 72.8921
Iteration 79  lb 3750503029794 ub 8713306576430  cores 293 283 3  time 66.6917 75.7448
Iteration 80  lb 3750503038735 ub 8713306576430  cores 297 287 4  time 67.8547 78.0336
Iteration 81  lb 3750503041016 ub 8713306576430  cores 300 290 3  time 68.3185 80.5523
Iteration 82  lb 3750503041221 ub 8713306576430  cores 304 294 4  time 68.5501 83.6122
Iteration 83  lb 3750503061021 ub 8713306576430  cores 308 298 4  time 68.8885 86.9046
Iteration 84  lb 3750503062350 ub 8713306576430  cores 312 302 4  time 70.3885 89.2516
Iteration 85  lb 3750503062401 ub 8713306576430  cores 316 306 4  time 70.7054 92.2068
Iteration 86  lb 3750503340222 ub 8713306576430  cores 319 309 3  time 72.4493 94.2465
Iteration 87  lb 3750503345590 ub 8713306576430  cores 322 312 3  time 72.896 96.8378
Iteration 88  lb 3750503345640 ub 8713306576430  cores 325 315 3  time 73.1745 99.2792
Iteration 89  lb 3750503345731 ub 8713306576430  cores 328 318 3  time 73.3116 101.988
Iteration 90  lb 3750503345810 ub 8713306576430  cores 332 322 4  time 73.6268 104.786
Iteration 91  lb 3750503348129 ub 8713306576430  cores 335 325 3  time 75.3697 107.442
Iteration 92  lb 3750503350737 ub 8713306576430  cores 339 329 4  time 76.3135 109.876
Iteration 93  lb 3750503352520 ub 8713306576430  cores 343 333 4  time 77.0704 112.254
Iteration 94  lb 3750503352566 ub 8713306576430  cores 347 337 4  time 77.5645 114.973
Iteration 95  lb 3750503353429 ub 8713306576430  cores 351 341 4  time 78.9708 118.297
Iteration 96  lb 3750503354386 ub 8713306576430  cores 355 344 4  time 79.3418 121.348
Iteration 97  lb 3750503358914 ub 8713306576430  cores 358 346 3  time 79.6685 123.748
Iteration 98  lb 3750503361379 ub 8713306576430  cores 361 349 3  time 80.0288 126.361
Iteration 99  lb 3750503361356 ub 8713306576430  cores 364 352 3  time 80.4099 129.254
Iteration 100  lb 3750503362286 ub 8713306576430  cores 367 355 3  time 80.7684 132.262
Iteration 101  lb 3750503362373 ub 8713306576430  cores 370 358 3  time 81.2149 134.88
Iteration 102  lb 3750503362383 ub 8713306576430  cores 373 361 3  time 81.4982 137.29
Iteration 103  lb 3750503365475 ub 8713306576430  cores 376 363 3  time 81.6643 140.186
Iteration 104  lb 3750503365477 ub 8713306576430  cores 379 366 3  time 81.8299 143.058
Iteration 105  lb 3750503365515 ub 8713306576430  cores 382 369 3  time 82.029 145.393
Iteration 106  lb 3750503368805 ub 8713306576430  cores 385 372 3  time 82.2967 147.603
Iteration 107  lb 3750503369605 ub 8713306576430  cores 388 375 3  time 82.5805 150.399
Iteration 108  lb 3750503369833 ub 8713306576430  cores 391 377 3  time 82.9979 152.781
Iteration 109  lb 3750503370014 ub 8713306576430  cores 394 379 3  time 83.3178 156.399
Iteration 110  lb 3750503370504 ub 8713306576430  cores 398 383 4  time 83.6036 159.472
Iteration 111  lb 3750503379806 ub 8713306576430  cores 401 386 3  time 84.2115 163.108
Iteration 112  lb 3750503389807 ub 8713306576430  cores 405 390 4  time 84.8772 166.379
Iteration 113  lb 3750503390872 ub 8713306576430  cores 409 394 4  time 85.7309 169.363
Iteration 114  lb 3750503391609 ub 8713306576430  cores 412 397 3  time 86.2238 172.541
Iteration 115  lb 3750503392741 ub 8713306576430  cores 416 400 4  time 86.7161 175.842
Iteration 116  lb 3750503399627 ub 8713306576430  cores 420 404 4  time 88.0354 179.042
Iteration 117  lb 3750503401762 ub 8713306576430  cores 423 407 3  time 88.3663 182.158
Iteration 118  lb 3750503405103 ub 8713306576430  cores 427 411 4  time 89.3386 186.059
Iteration 119  lb 3750503414544 ub 8713306576430  cores 431 414 4  time 89.6993 191.532
Iteration 120  lb 3750503423092 ub 8713306576430  cores 435 418 4  time 91.4082 194.26
Iteration 121  lb 3750503423609 ub 8713306576430  cores 439 422 4  time 91.6253 197.914
Iteration 122  lb 3750503426291 ub 8713306576430  cores 442 424 3  time 92.4654 201.553
Iteration 123  lb 3750503426389 ub 8713306576430  cores 445 426 3  time 93.5735 205.584
Iteration 124  lb 3750503428772 ub 8713306576430  cores 449 430 4  time 94.6462 208.916
Iteration 125  lb 3750503429122 ub 8713306576430  cores 452 432 3  time 94.9736 212.389
Iteration 126  lb 3750503433800 ub 8713306576430  cores 456 436 4  time 95.6792 215.88
Iteration 127  lb 3750503434360 ub 8713306576430  cores 460 440 4  time 96.2492 219.494
Iteration 128  lb 3750504812208 ub 8713306576430  cores 464 444 4  time 99.1009 222.714
Iteration 129  lb 3750504826195 ub 8713306576430  cores 468 448 4  time 100.076 225.155
Iteration 130  lb 3750504846218 ub 8713306576430  cores 472 452 4  time 101.514 228.165
Iteration 131  lb 3750504846793 ub 8713306576430  cores 476 456 4  time 101.949 231.51
Iteration 132  lb 3750504850980 ub 8713306576430  cores 480 460 4  time 102.598 234.822
Iteration 133  lb 3750504854625 ub 8713306576430  cores 483 463 3  time 103.997 238.58
Iteration 134  lb 3750504857983 ub 8713306576430  cores 487 467 4  time 105.392 242.228
Iteration 135  lb 3750504861087 ub 8713306576430  cores 491 471 4  time 105.945 245.533
Iteration 136  lb 3750504867021 ub 8713306576430  cores 495 475 4  time 106.781 248.823
Iteration 137  lb 3750504869432 ub 8713306576430  cores 499 478 4  time 107.781 252.445
Iteration 138  lb 3750504877592 ub 8713306576430  cores 503 482 4  time 108.559 256.007
Iteration 139  lb 3750504879139 ub 8713306576430  cores 507 486 4  time 108.973 260.584
Iteration 140  lb 3750504879822 ub 8713306576430  cores 511 490 4  time 109.622 263.982
Iteration 141  lb 3750504880188 ub 8713306576430  cores 515 494 4  time 110.384 267.572
Iteration 142  lb 3750504880722 ub 8713306576430  cores 519 498 4  time 110.778 270.972
Iteration 143  lb 3750504880900 ub 8713306576430  cores 522 501 3  time 111.349 274.533
Iteration 144  lb 3750504881858 ub 8713306576430  cores 526 505 4  time 112.283 278.029
Iteration 145  lb 3750504881734 ub 8713306576430  cores 529 508 3  time 112.578 282.078
Iteration 146  lb 3750504886351 ub 8713306576430  cores 534 513 5  time 113.597 286.031
Iteration 147  lb 3750504887448 ub 8713306576430  cores 538 517 4  time 114.516 290.124
Iteration 148  lb 3750504888424 ub 8713306576430  cores 542 520 4  time 114.981 294.221
Iteration 149  lb 3750504889104 ub 8713306576430  cores 546 524 4  time 115.598 298.179
Iteration 150  lb 3750504889685 ub 8713306576430  cores 549 527 3  time 115.842 301.975
Iteration 151  lb 3750504892529 ub 8713306576430  cores 552 530 3  time 116.392 305.974
Iteration 152  lb 3750504895731 ub 8713306576430  cores 556 534 4  time 117.455 309.85
Iteration 153  lb 3750504896445 ub 8713306576430  cores 559 537 3  time 117.809 314.102
Iteration 154  lb 3750504898042 ub 8713306576430  cores 563 541 4  time 118.709 318.067
Iteration 155  lb 3750504898437 ub 8713306576430  cores 567 545 4  time 119.343 322.164
Iteration 156  lb 3750504913727 ub 8713306576430  cores 571 549 4  time 120.319 326.262
Iteration 157  lb 3750504914663 ub 8713306576430  cores 575 553 4  time 120.711 330.446
Iteration 158  lb 3750504914683 ub 8713306576430  cores 579 557 4  time 121.175 334.508
Iteration 159  lb 3750504987248 ub 8713306576430  cores 583 561 4  time 122.123 338.488
Iteration 160  lb 3750504987264 ub 8713306576430  cores 586 563 3  time 122.31 341.507
Iteration 161  lb 3750504995609 ub 8713306576430  cores 590 566 4  time 123.788 344.439
Iteration 162  lb 3750504996204 ub 8713306576430  cores 594 570 4  time 124.334 347.698
Iteration 163  lb 3750504998073 ub 8713306576430  cores 598 574 4  time 124.767 350.206
Iteration 164  lb 3750505008607 ub 8713306576430  cores 602 577 4  time 126.591 353.704
Iteration 165  lb 3750505022384 ub 8713306576430  cores 606 581 4  time 127.61 357.637
Iteration 166  lb 3750505023405 ub 8713306576430  cores 610 585 4  time 128.293 361.541
Iteration 167  lb 3750505045003 ub 8713306576430  cores 615 590 5  time 129.098 365.947
Iteration 168  lb 3750505061701 ub 8713306576430  cores 619 594 4  time 130.906 370.269
Iteration 169  lb 3750505061968 ub 8713306576430  cores 623 598 4  time 131.397 374.534
Iteration 170  lb 3750505393203 ub 8713306576430  cores 627 602 4  time 134.012 383.668
Iteration 171  lb 3750505418114 ub 8713306576430  cores 631 606 4  time 135.497 392.973
Iteration 172  lb 3750505433827 ub 8713306576430  cores 635 610 4  time 136.806 402.254
Iteration 173  lb 3750505436833 ub 8713306576430  cores 640 615 5  time 137.216 411.376
Iteration 174  lb 3750505440299 ub 8713306576430  cores 643 618 3  time 138.335 418.836
Iteration 175  lb 3750505441368 ub 8713306576430  cores 647 622 4  time 139.573 425.961
Iteration 176  lb 3750505443717 ub 8713306576430  cores 651 626 4  time 141.486 434.516
Iteration 177  lb 3750505479276 ub 8713306576430  cores 655 630 4  time 142.601 442.141
Iteration 178  lb 3750505488903 ub 8713306576430  cores 659 634 4  time 143.518 449.978
Iteration 179  lb 3750505489500 ub 8713306576430  cores 662 637 3  time 144.554 454.543
Iteration 180  lb 3750505489572 ub 8713306576430  cores 666 641 4  time 144.886 459.037
Iteration 181  lb 3750505491819 ub 8713306576430  cores 670 644 4  time 145.346 466.49
Iteration 182  lb 3750505492417 ub 8713306576430  cores 674 648 4  time 145.826 471.07
Iteration 183  lb 3750505492475 ub 8713306576430  cores 678 652 4  time 146.056 478.463
Iteration 184  lb 3750505510292 ub 8713306576430  cores 682 655 4  time 146.884 486.769
Iteration 185  lb 3750505510891 ub 8713306576430  cores 686 659 4  time 147.163 495.144
Iteration 186  lb 3750505514853 ub 8713306576430  cores 691 663 5  time 147.599 504.899
Iteration 187  lb 3750505515108 ub 8713306576430  cores 695 666 4  time 148.347 509.588
Iteration 188  lb 3750505516200 ub 8713306576430  cores 699 670 4  time 149.069 518.69
Iteration 189  lb 3750505521664 ub 8713306576430  cores 703 674 4  time 149.706 523.401
Iteration 190  lb 3750505577892 ub 8713306576430  cores 707 678 4  time 151.551 533.002
Iteration 191  lb 3750505582189 ub 8713306576430  cores 711 682 4  time 152.261 542.158
Iteration 192  lb 3750505591062 ub 8713306576430  cores 715 686 4  time 153.535 552.635
Iteration 193  lb 3750505591479 ub 8713306576430  cores 719 690 4  time 154.811 562.57
Iteration 194  lb 3750505591539 ub 8713306576430  cores 722 693 3  time 155.403 571.101
Iteration 195  lb 3750505591668 ub 8713306576430  cores 726 697 4  time 155.634 579.661
Iteration 196  lb 3750505595861 ub 8713306576430  cores 729 700 3  time 156.589 588.906
Iteration 197  lb 3750505599042 ub 8713306576430  cores 733 704 4  time 157.375 599.371
Iteration 198  lb 3750505599457 ub 8713306576430  cores 736 707 3  time 158.06 608.266
Iteration 199  lb 3750505599552 ub 8713306576430  cores 739 710 3  time 158.378 617.413
Iteration 200  lb 3750505599854 ub 8713306576430  cores 742 713 3  time 158.667 626.426
Iteration 201  lb 3750505599996 ub 8713306576430  cores 745 716 3  time 158.9 635.826
Iteration 202  lb 3750505602086 ub 8713306576430  cores 749 720 4  time 159.145 644.767
Iteration 203  lb 3750505602609 ub 8713306576430  cores 753 724 4  time 160.511 654.537
Iteration 204  lb 3750505602656 ub 8713306576430  cores 757 728 4  time 160.817 663.275
Iteration 205  lb 3750505603076 ub 8713306576430  cores 761 732 4  time 161.145 674.069
Iteration 206  lb 3750505608549 ub 8713306576430  cores 765 735 4  time 161.726 684.058
Iteration 207  lb 3750505608553 ub 8713306576430  cores 769 739 4  time 161.975 693.272
Iteration 208  lb 3750505620096 ub 8713306576430  cores 773 743 4  time 163.253 702.972
Iteration 209  lb 3750505621177 ub 8713306576430  cores 777 747 4  time 163.692 712.772
Iteration 210  lb 3750505624032 ub 8713306576430  cores 781 751 4  time 164.163 722.656
Iteration 211  lb 3750505624320 ub 8713306576430  cores 785 755 4  time 164.501 734.039
Iteration 212  lb 3750505624775 ub 8713306576430  cores 788 758 3  time 164.731 744.888
Iteration 213  lb 3750505624886 ub 8713306576430  cores 791 761 3  time 164.952 754.74
Iteration 214  lb 3750505625037 ub 8713306576430  cores 795 764 4  time 165.729 764.952
Iteration 215  lb 3750505625060 ub 8713306576430  cores 799 768 4  time 166.003 774.585
Iteration 216  lb 3750505625773 ub 8713306576430  cores 803 771 4  time 166.46 786.148
Iteration 217  lb 3750505626026 ub 8713306576430  cores 807 775 4  time 167.018 797.803
Iteration 218  lb 3750505627213 ub 8713306576430  cores 811 778 4  time 167.756 809.464
Iteration 219  lb 3750505628394 ub 8713306576430  cores 815 782 4  time 167.985 820.963
Iteration 220  lb 3750505628990 ub 8713306576430  cores 819 786 4  time 168.911 833.496
Iteration 221  lb 3750505630594 ub 8713306576430  cores 823 790 4  time 169.705 845.397
Iteration 222  lb 3750505631017 ub 8713306576430  cores 827 794 4  time 170.043 858.449
Iteration 223  lb 3750505631703 ub 8713306576430  cores 831 798 4  time 170.433 869.44
Iteration 224  lb 3750505632361 ub 8713306576430  cores 835 802 4  time 170.882 880.872
Iteration 225  lb 3750505634349 ub 8713306576430  cores 838 805 3  time 171.563 891.475
Iteration 226  lb 3750505634936 ub 8713306576430  cores 842 809 4  time 172.091 901.746
Iteration 227  lb 3750505635408 ub 8713306576430  cores 845 812 3  time 173.076 913.111
Iteration 228  lb 3750505636025 ub 8713306576430  cores 849 816 4  time 174.065 925.195
Iteration 229  lb 3750505636386 ub 8713306576430  cores 853 820 4  time 174.39 936.379
Iteration 230  lb 3750505636908 ub 8713306576430  cores 857 824 4  time 174.886 948.642
Iteration 231  lb 3750505639775 ub 8713306576430  cores 861 828 4  time 175.408 959.37
Iteration 232  lb 3750505640204 ub 8713306576430  cores 865 832 4  time 176.381 970.728
Iteration 233  lb 3750505641391 ub 8713306576430  cores 868 835 3  time 176.735 982.925
Iteration 234  lb 3750505641849 ub 8713306576430  cores 872 838 4  time 177.322 994.719
Iteration 235  lb 3750505641925 ub 8713306576430  cores 876 842 4  time 177.65 1006.85
Iteration 236  lb 3750505642162 ub 8713306576430  cores 880 846 4  time 178.062 1019.04
Iteration 237  lb 3750505642236 ub 8713306576430  cores 884 850 4  time 178.297 1030.54
Iteration 238  lb 3750505642573 ub 8713306576430  cores 888 854 4  time 178.733 1042.99
Iteration 239  lb 3750505643204 ub 8713306576430  cores 892 857 4  time 179.2 1055.71
Iteration 240  lb 3750505652157 ub 8713306576430  cores 896 861 4  time 179.723 1067.91
Iteration 241  lb 3750505652158 ub 8713306576430  cores 899 864 3  time 179.859 1079.01
Iteration 242  lb 3750505652160 ub 8713306576430  cores 902 866 3  time 179.982 1090.34
Iteration 243  lb 3750505652836 ub 8713306576430  cores 906 870 4  time 180.726 1103.82
Iteration 244  lb 3750505654117 ub 8713306576430  cores 910 874 4  time 181.171 1117.24
Iteration 245  lb 3750505654602 ub 8713306576430  cores 914 878 4  time 181.55 1130
Iteration 246  lb 3750505655208 ub 8713306576430  cores 918 882 4  time 181.804 1142.44
Iteration 247  lb 3750505655344 ub 8713306576430  cores 922 886 4  time 183.005 1155.85
Iteration 248  lb 3750505655347 ub 8713306576430  cores 925 889 3  time 183.207 1168.99
Iteration 249  lb 3750505655740 ub 8713306576430  cores 928 892 3  time 184.265 1182.46
Iteration 250  lb 3750505656432 ub 8713306576430  cores 932 896 4  time 184.555 1195.98
Iteration 251  lb 3750505658207 ub 8713306576430  cores 936 900 4  time 185.12 1210.25
Iteration 252  lb 3750505659498 ub 8713306576430  cores 940 904 4  time 185.831 1223.34
Iteration 253  lb 3750505659714 ub 8713306576430  cores 944 908 4  time 186.971 1237.33
Iteration 254  lb 3750505660059 ub 8713306576430  cores 948 912 4  time 187.269 1249.83
Iteration 255  lb 3750505660704 ub 8713306576430  cores 952 916 4  time 187.594 1263.76
Iteration 256  lb 3750505661613 ub 8713306576430  cores 956 920 4  time 187.909 1278.09
Iteration 257  lb 3750505661751 ub 8713306576430  cores 959 923 3  time 188.135 1293.25
Iteration 258  lb 3750505661777 ub 8713306576430  cores 963 927 4  time 188.46 1307.79
Iteration 259  lb 3750505663183 ub 8713306576430  cores 967 931 4  time 188.887 1322.48
Iteration 260  lb 3750505663455 ub 8713306576430  cores 971 935 4  time 189.176 1336.82
Iteration 261  lb 3750505663458 ub 8713306576430  cores 974 938 3  time 189.317 1349.69
Iteration 262  lb 3750505663469 ub 8713306576430  cores 977 941 3  time 189.477 1362.6
Iteration 263  lb 3750505663616 ub 8713306576430  cores 981 945 4  time 190.178 1376.68
Iteration 264  lb 3750505663714 ub 8713306576430  cores 985 949 4  time 190.393 1390.22
Iteration 265  lb 3750505664083 ub 8713306576430  cores 989 953 4  time 190.75 1404.18
Iteration 266  lb 3750505664098 ub 8713306576430  cores 992 956 3  time 190.971 1417.65
Iteration 267  lb 3750505664594 ub 8713306576430  cores 996 960 4  time 191.709 1432.29
Iteration 268  lb 3750505664620 ub 8713306576430  cores 999 963 3  time 191.871 1447.3
Iteration 269  lb 3750505664792 ub 8713306576430  cores 1002 966 3  time 192.001 1461.79
Iteration 270  lb 3750505664793 ub 8713306576430  cores 1005 969 3  time 192.141 1475.85
Iteration 271  lb 3750505664846 ub 8713306576430  cores 1008 972 3  time 192.28 1488.88
Iteration 272  lb 3750505664877 ub 8713306576430  cores 1011 974 3  time 192.695 1503.85
Iteration 273  lb 3750505665063 ub 8713306576430  cores 1015 978 4  time 193.087 1518.18
Iteration 274  lb 3750505665200 ub 8713306576430  cores 1018 981 3  time 193.205 1533.84
Iteration 275  lb 3750505665239 ub 8713306576430  cores 1022 985 4  time 193.394 1549.43
Iteration 276  lb 3750505665258 ub 8713306576430  cores 1026 988 4  time 193.613 1564.66
Iteration 277  lb 3750505665289 ub 8713306576430  cores 1030 992 4  time 193.781 1579.96
Iteration 278  lb 3750505665342 ub 8713306576430  cores 1034 996 4  time 193.974 1595.85
Iteration 279  lb 3750505665438 ub 8713306576430  cores 1038 1000 4  time 194.531 1610.84
Iteration 280  lb 3750505665443 ub 8713306576430  cores 1042 1003 4  time 194.706 1626.38
Iteration 281  lb 3750505665446 ub 8713306576430  cores 1045 1006 3  time 194.822 1640.72
Iteration 282  lb 3750505665471 ub 8713306576430  cores 1048 1009 3  time 194.935 1655.94
Iteration 283  lb 3750505665518 ub 8713306576430  cores 1052 1012 4  time 195.143 1672.6
Iteration 284  lb 3750505665564 ub 8713306576430  cores 1055 1014 3  time 195.37 1687.5
Iteration 285  lb 3750505665637 ub 8713306576430  cores 1059 1018 4  time 196.51 1702.67
Iteration 286  lb 3750505665510 ub 8713306576430  cores 1063 1022 4  time 196.737 1719.66
Iteration 287  lb 3750505665765 ub 8713306576430  cores 1067 1026 4  time 197.214 1736.57
Iteration 288  lb 3750505665847 ub 8713306576430  cores 1070 1029 3  time 197.417 1749.91
Iteration 289  lb 3750505665873 ub 8713306576430  cores 1073 1032 3  time 197.544 1764.57
Iteration 290  lb 3750505665713 ub 8713306576430  cores 1076 1035 3  time 197.918 1780.5
Iteration 291  lb 3750505665774 ub 8713306576430  cores 1080 1039 4  time 198.202 1794.09
Iteration 292  lb 3750505666317 ub 8713306576430  cores 1084 1043 4  time 198.585 1808.51
Iteration 293  lb 3750505666145 ub 8713306576430  cores 1088 1047 4  time 198.803 1825.08
Iteration 294  lb 3750505666349 ub 8713306576430  cores 1092 1050 4  time 199.093 1841.03
Iteration 295  lb 3750505666703 ub 8713306576430  cores 1096 1054 4  time 200.163 1855.6
Iteration 296  lb 3750505666711 ub 8713306576430  cores 1099 1057 3  time 200.31 1870.76
Iteration 297  lb 3750505666907 ub 8713306576430  cores 1102 1060 3  time 200.55 1884.98
Iteration 298  lb 3750505666923 ub 8713306576430  cores 1105 1063 3  time 200.704 1900.21
Iteration 299  lb 3750505666924 ub 8713306576430  cores 1108 1066 3  time 200.811 1913.39
Iteration 300  lb 3750505667018 ub 8713306576430  cores 1111 1069 3  time 201.003 1928.37
Iteration 301  lb 3750505667022 ub 8713306576430  cores 1114 1072 3  time 201.114 1942.71
Iteration 302  lb 3750505667031 ub 8713306576430  cores 1117 1075 3  time 201.258 1958.56
Iteration 303  lb 3750505667078 ub 8713306576430  cores 1121 1079 4  time 201.558 1972.24
Iteration 304  lb 3750505666966 ub 8713306576430  cores 1124 1081 3  time 201.735 1985.89
