lb 285127 ub 15524611 before adjustment
lb 0 ub 15239484 after adjustment
costs ready
11 variables 66 functions 285127 lb, 15239484 ub
Iteration 0  lb 285132 ub 15524611  cores 4 4 4  time 0.624171 0.206282
Iteration 29  lb 285314 ub 15524611  cores 86 80 2  time 89.2547 12.8032
Iteration 30  lb 285314 ub 15524611  cores 88 82 2  time 90.7895 13.8286
Iteration 31  lb 285316 ub 15524611  cores 90 84 2  time 92.7281 14.846
Iteration 32  lb 285317 ub 15524611  cores 92 86 2  time 93.9349 15.8195
Iteration 33  lb 285318 ub 15524611  cores 94 88 2  time 94.7547 16.8243
Iteration 34  lb 285318 ub 15524611  cores 96 90 2  time 96.2346 17.9375
Iteration 35  lb 285318 ub 15524611  cores 99 93 3  time 97.2121 18.8947
Iteration 36  lb 285320 ub 15524611  cores 101 95 2  time 98.0445 19.529
Iteration 37  lb 285321 ub 15524611  cores 103 97 2  time 100.04 20.4365
Iteration 38  lb 285322 ub 15524611  cores 105 99 2  time 101.099 21.1388
Iteration 39  lb 285322 ub 15524611  cores 108 102 3  time 102.074 22.2772
Iteration 40  lb 285324 ub 15524611  cores 110 104 2  time 103.546 23.4983
Iteration 41  lb 285324 ub 15524611  cores 113 107 3  time 104.251 24.7881
Iteration 42  lb 285325 ub 15524611  cores 116 110 3  time 105.913 26.1498
Iteration 43  lb 285325 ub 15524611  cores 118 112 2  time 106.707 27.4143
Iteration 44  lb 285325 ub 15524611  cores 120 113 2  time 108.018 28.6739
Iteration 45  lb 285327 ub 15524611  cores 123 116 3  time 108.869 29.2787
Iteration 46  lb 285328 ub 15524611  cores 125 118 2  time 109.642 30.6994
Iteration 47  lb 285328 ub 15524611  cores 128 121 3  time 111.321 32.0081
Iteration 48  lb 285328 ub 15524611  cores 131 123 3  time 112.398 32.7999
Iteration 49  lb 285330 ub 15524611  cores 135 127 4  time 120.777 34.1648
Iteration 50  lb 285337 ub 15524611  cores 138 130 3  time 124.118 35.6642
Iteration 51  lb 285339 ub 15524611  cores 141 133 3  time 127.079 37.0763
Iteration 52  lb 285341 ub 15524611  cores 144 136 3  time 158.55 38.196
Iteration 53  lb 285354 ub 15524611  cores 147 139 3  time 170.519 39.6065
Iteration 54  lb 285356 ub 15524611  cores 150 141 3  time 173.756 41.0346
Iteration 55  lb 285367 ub 15524611  cores 153 144 3  time 183.282 42.4692
Iteration 56  lb 285370 ub 15524611  cores 156 146 3  time 186.56 44.2418
Iteration 57  lb 285372 ub 15524611  cores 159 149 3  time 197.997 45.1761
Iteration 58  lb 285374 ub 15524611  cores 161 151 2  time 198.478 46.6373
Iteration 59  lb 285376 ub 15524611  cores 164 154 3  time 203.199 48.1811
Iteration 60  lb 285376 ub 15524611  cores 167 157 3  time 203.982 49.6884
Iteration 61  lb 285377 ub 15524611  cores 170 160 3  time 210.764 51.1644
Iteration 62  lb 285379 ub 15524611  cores 173 163 3  time 213.592 53.1538
Iteration 63  lb 285381 ub 15524611  cores 176 166 3  time 220.808 54.6176
Iteration 64  lb 285386 ub 15524611  cores 179 169 3  time 241.959 56.0497
Iteration 65  lb 285387 ub 15524611  cores 182 172 3  time 247.238 57.6121
Iteration 66  lb 285390 ub 15524611  cores 185 175 3  time 252.465 59.2639
Iteration 67  lb 285392 ub 15524611  cores 188 178 3  time 253.857 60.8957
Iteration 68  lb 285395 ub 15524611  cores 190 180 2  time 255.956 62.5516
Iteration 69  lb 285396 ub 15524611  cores 192 182 2  time 257.215 63.6753
Iteration 70  lb 285396 ub 15524611  cores 195 185 3  time 259.295 65.181
Iteration 71  lb 285399 ub 15524611  cores 198 188 3  time 265.53 66.483
Iteration 72  lb 285401 ub 15524611  cores 200 190 2  time 266.13 68.0628
Iteration 73  lb 285401 ub 15524611  cores 203 192 3  time 267.444 69.755
Iteration 74  lb 285402 ub 15524611  cores 206 195 3  time 268.608 70.9533
Iteration 75  lb 285403 ub 15524611  cores 208 197 2  time 269.477 72.6186
Iteration 76  lb 285404 ub 15524611  cores 211 200 3  time 271.463 74.3841
Iteration 77  lb 285404 ub 15524611  cores 214 203 3  time 273.481 76.5508
Iteration 78  lb 285404 ub 15524611  cores 217 205 3  time 277.714 78.7345
Iteration 79  lb 285408 ub 15524611  cores 220 208 3  time 280.032 80.9659
Iteration 80  lb 285408 ub 15524611  cores 223 211 3  time 281.901 82.3965
Iteration 81  lb 285408 ub 15524611  cores 226 213 3  time 284.407 84.4596
Iteration 82  lb 285409 ub 15524611  cores 229 216 3  time 285.245 86.4632
Iteration 83  lb 285409 ub 15524611  cores 232 219 3  time 287.411 88.5855
Iteration 84  lb 285409 ub 15524611  cores 235 222 3  time 288.326 90.6303
Iteration 85  lb 285412 ub 15524611  cores 238 225 3  time 289.906 92.7179
Iteration 86  lb 285412 ub 15524611  cores 241 228 3  time 291.774 94.8769
Iteration 87  lb 285413 ub 15524611  cores 244 230 3  time 293.679 97.2045
Iteration 88  lb 285415 ub 15524611  cores 246 232 2  time 295.201 98.9546
Iteration 89  lb 285416 ub 15524611  cores 249 235 3  time 297.588 100.398
Iteration 90  lb 285416 ub 15524611  cores 252 238 3  time 299.024 102.27
Iteration 91  lb 285417 ub 15524611  cores 256 241 4  time 300.468 104.395
Iteration 92  lb 285418 ub 15524611  cores 259 244 3  time 303.122 106.59
Iteration 93  lb 285418 ub 15524611  cores 261 246 2  time 305.68 108.673
Iteration 94  lb 285418 ub 15524611  cores 263 248 2  time 306.489 111.211
Iteration 95  lb 285418 ub 15524611  cores 265 250 2  time 308.029 113.533
Iteration 96  lb 285418 ub 15524611  cores 268 252 3  time 309.215 115.761
Iteration 97  lb 285419 ub 15524611  cores 271 255 3  time 319.229 117.661
Iteration 98  lb 285430 ub 15524611  cores 274 258 3  time 321.125 119.369
Iteration 99  lb 285432 ub 15524611  cores 277 261 3  time 322.008 121.149
Iteration 100  lb 285433 ub 15524611  cores 280 264 3  time 327.387 122.985
Iteration 101  lb 285436 ub 15524611  cores 282 266 2  time 327.972 124.266
Iteration 102  lb 285437 ub 15524611  cores 285 268 3  time 328.852 125.835
Iteration 103  lb 285437 ub 15524611  cores 288 271 3  time 330.025 127.814
Iteration 104  lb 285437 ub 15524611  cores 290 273 2  time 330.458 129.942
Iteration 105  lb 285439 ub 15524611  cores 292 275 2  time 332.883 131.949
Iteration 106  lb 285439 ub 15524611  cores 295 278 3  time 349.09 133.469
Iteration 107  lb 285439 ub 15524611  cores 298 281 3  time 351.592 135.463
Iteration 108  lb 285439 ub 15524611  cores 300 283 2  time 352.827 137.767
Iteration 109  lb 285442 ub 15524611  cores 303 286 3  time 353.957 139.504
Iteration 110  lb 285442 ub 15524611  cores 306 289 3  time 356.685 141.808
Iteration 111  lb 285443 ub 15524611  cores 308 291 2  time 358.521 143.86
Iteration 112  lb 285446 ub 15524611  cores 311 294 3  time 361.447 145.458
Iteration 113  lb 285447 ub 15524611  cores 314 297 3  time 366.143 147.86
Iteration 114  lb 285449 ub 15524611  cores 316 299 2  time 367.178 150.366
Iteration 115  lb 285450 ub 15524611  cores 319 302 3  time 368.432 152.995
Iteration 116  lb 285450 ub 15524611  cores 322 305 3  time 369.511 154.821
Iteration 117  lb 285451 ub 15524611  cores 324 307 2  time 371.502 157.318
Iteration 118  lb 285452 ub 15524611  cores 327 310 3  time 376.863 159.846
Iteration 119  lb 285453 ub 15524611  cores 330 312 3  time 378.081 161.948
Iteration 120  lb 285455 ub 15524611  cores 332 314 2  time 383.827 164.661
Iteration 121  lb 285455 ub 15524611  cores 334 316 2  time 385.29 167.036
Iteration 122  lb 285456 ub 15524611  cores 336 318 2  time 387.046 169.181
Iteration 123  lb 285456 ub 15524611  cores 338 320 2  time 388.523 171.21
Iteration 124  lb 285457 ub 15524611  cores 341 323 3  time 396.84 173.853
Iteration 125  lb 285458 ub 15524611  cores 343 324 2  time 397.914 176.607
Iteration 126  lb 285459 ub 15524611  cores 345 326 2  time 399.556 178.649
Iteration 127  lb 285459 ub 15524611  cores 347 328 2  time 400.678 181.338
Iteration 128  lb 285459 ub 15524611  cores 349 330 2  time 401.532 183.972
Iteration 129  lb 285459 ub 15524611  cores 351 332 2  time 402.772 186.715
Iteration 130  lb 285460 ub 15524611  cores 353 334 2  time 403.733 189.808
Iteration 131  lb 285461 ub 15524611  cores 356 337 3  time 405.468 192.639
Iteration 132  lb 285461 ub 15524611  cores 359 340 3  time 412.852 195.216
Iteration 133  lb 285461 ub 15524611  cores 361 342 2  time 413.69 198.247
Iteration 134  lb 285461 ub 15524611  cores 363 344 2  time 414.739 201.036
Iteration 135  lb 285461 ub 15524611  cores 365 346 2  time 415.996 203.888
Iteration 136  lb 285462 ub 15524611  cores 367 347 2  time 416.954 206.024
Iteration 137  lb 285462 ub 15524611  cores 370 349 3  time 418.208 208.593
Iteration 138  lb 285462 ub 15524611  cores 372 351 2  time 419.077 211.314
Iteration 139  lb 285462 ub 15524611  cores 374 353 2  time 420.818 214.141
Iteration 140  lb 285463 ub 15524611  cores 376 355 2  time 422.099 216.733
Iteration 141  lb 285464 ub 15524611  cores 378 357 2  time 423.17 219.567
Iteration 142  lb 285464 ub 15524611  cores 380 359 2  time 424.04 222.766
Iteration 143  lb 285464 ub 15524611  cores 382 361 2  time 424.752 225.927
Iteration 144  lb 285465 ub 15524611  cores 384 363 2  time 425.608 229.13
Iteration 145  lb 285465 ub 15524611  cores 386 365 2  time 426.5 232.075
Iteration 146  lb 285465 ub 15524611  cores 388 367 2  time 427.841 234.256
Iteration 147  lb 285465 ub 15524611  cores 390 369 2  time 428.098 236.543
Iteration 148  lb 285465 ub 15524611  cores 392 371 2  time 429.11 239.737
Iteration 149  lb 285465 ub 15524611  cores 394 373 2  time 429.41 242.742
Iteration 150  lb 285465 ub 15524611  cores 396 375 2  time 430.518 245.949
Iteration 151  lb 285465 ub 15524611  cores 398 377 2  time 431.894 248.949
Iteration 152  lb 285466 ub 15524611  cores 400 378 2  time 432.329 252.344
Iteration 153  lb 285466 ub 15524611  cores 403 381 3  time 439.833 255.71
Iteration 154  lb 285466 ub 15524611  cores 406 384 3  time 441.23 258.787
Iteration 155  lb 285466 ub 15524611  cores 408 385 2  time 441.633 261.991
Iteration 156  lb 285466 ub 15524611  cores 410 387 2  time 443.405 265.129
Iteration 157  lb 285466 ub 15524611  cores 412 389 2  time 444.417 268.302
Iteration 158  lb 285466 ub 15524611  cores 414 391 2  time 445.314 271.727
Iteration 159  lb 285466 ub 15524611  cores 416 392 2  time 446.81 275.123
Iteration 160  lb 285466 ub 15524611  cores 418 394 2  time 449.237 278.322
Iteration 161  lb 285467 ub 15524611  cores 421 397 3  time 450.245 281.85
Iteration 162  lb 285467 ub 15524611  cores 424 399 3  time 451.571 285.081
Iteration 163  lb 285468 ub 15524611  cores 426 401 2  time 452.521 287.402
Iteration 164  lb 285468 ub 15524611  cores 428 403 2  time 453.595 290.584
Iteration 165  lb 285468 ub 15524611  cores 430 404 2  time 454.584 293.866
Iteration 166  lb 285468 ub 15524611  cores 432 406 2  time 455.467 297.155
Iteration 167  lb 285468 ub 15524611  cores 434 408 2  time 456.254 300.245
Iteration 168  lb 285469 ub 15524611  cores 436 410 2  time 461.645 303.248
Iteration 169  lb 285469 ub 15524611  cores 439 413 3  time 462.485 306.542
Iteration 170  lb 285469 ub 15524611  cores 442 416 3  time 463.378 309.819
Iteration 171  lb 285470 ub 15524611  cores 445 419 3  time 475.091 313.454
Iteration 172  lb 285470 ub 15524611  cores 447 421 2  time 476.076 316.395
Iteration 173  lb 285470 ub 15524611  cores 449 423 2  time 476.853 319.798
Iteration 174  lb 285470 ub 15524611  cores 451 425 2  time 478.43 323.695
Iteration 175  lb 285470 ub 15524611  cores 454 428 3  time 479.73 326.758
Iteration 176  lb 285470 ub 15524611  cores 456 430 2  time 480.698 330.343
Iteration 177  lb 285470 ub 15524611  cores 458 432 2  time 481.841 333.64
Iteration 178  lb 285471 ub 15524611  cores 460 434 2  time 483.926 336.16
Iteration 179  lb 285471 ub 15524611  cores 462 436 2  time 485.007 339.734
Iteration 180  lb 285471 ub 15524611  cores 464 438 2  time 485.859 343.255
Iteration 181  lb 285471 ub 15524611  cores 467 441 3  time 486.996 346.713
Iteration 182  lb 285471 ub 15524611  cores 469 443 2  time 487.88 350.251
Iteration 183  lb 285471 ub 15524611  cores 471 445 2  time 488.751 353.957
Iteration 184  lb 285471 ub 15524611  cores 473 447 2  time 489.518 357.822
Iteration 185  lb 285472 ub 15524611  cores 476 450 3  time 490.944 361.814
Iteration 186  lb 285472 ub 15524611  cores 478 452 2  time 491.976 365.66
Iteration 187  lb 285472 ub 15524611  cores 480 454 2  time 493.008 369.533
Iteration 188  lb 285472 ub 15524611  cores 482 456 2  time 493.843 373.385
Iteration 189  lb 285473 ub 15524611  cores 484 458 2  time 495.985 377.068
Iteration 190  lb 285473 ub 15524611  cores 486 460 2  time 496.606 380.003
Iteration 191  lb 285473 ub 15524611  cores 488 462 2  time 497.153 383.559
Iteration 192  lb 285473 ub 15524611  cores 491 465 3  time 498.555 387.236
Iteration 193  lb 285473 ub 15524611  cores 493 467 2  time 499.909 391.3
Iteration 194  lb 285473 ub 15524611  cores 495 469 2  time 500.675 394.618
Iteration 195  lb 285474 ub 15524611  cores 498 472 3  time 501.472 398.422
Iteration 196  lb 285474 ub 15524611  cores 501 474 3  time 502.421 402.366
Iteration 197  lb 285474 ub 15524611  cores 503 476 2  time 503.241 405.833
Iteration 198  lb 285474 ub 15524611  cores 506 477 3  time 504.097 409.638
Iteration 199  lb 285474 ub 15524611  cores 508 479 2  time 505.062 412.422
Iteration 200  lb 285474 ub 15524611  cores 510 481 2  time 506.154 416.123
Iteration 201  lb 285475 ub 15524611  cores 513 484 3  time 507.996 420.394
Iteration 202  lb 285475 ub 15524611  cores 515 486 2  time 509.055 424.261
Iteration 203  lb 285475 ub 15524611  cores 517 488 2  time 510.868 428.607
Iteration 204  lb 285475 ub 15524611  cores 520 490 3  time 511.437 432.579
Iteration 205  lb 285475 ub 15524611  cores 522 492 2  time 512.311 436.496
Iteration 206  lb 285475 ub 15524611  cores 524 494 2  time 512.515 440.488
Iteration 207  lb 285475 ub 15524611  cores 526 495 2  time 513.339 443.81
Iteration 208  lb 285475 ub 15524611  cores 528 497 2  time 514.153 448.146
Iteration 209  lb 285475 ub 15524611  cores 531 500 3  time 514.901 452.097
Iteration 210  lb 285475 ub 15524611  cores 533 502 2  time 515.949 456.296
Iteration 211  lb 285475 ub 15524611  cores 535 504 2  time 516.706 460.689
Iteration 212  lb 285476 ub 15524611  cores 537 506 2  time 517.677 464.8
Iteration 213  lb 285476 ub 15524611  cores 540 509 3  time 518.715 469.314
Iteration 214  lb 285476 ub 15524611  cores 542 510 2  time 520.4 472.92
Iteration 215  lb 285476 ub 15524611  cores 545 513 3  time 521.483 477.627
Iteration 216  lb 285476 ub 15524611  cores 547 515 2  time 522.381 482.166
Iteration 217  lb 285476 ub 15524611  cores 549 517 2  time 523.16 486.459
Iteration 218  lb 285476 ub 15524611  cores 551 518 2  time 524.037 490.727
Iteration 219  lb 285476 ub 15524611  cores 554 521 3  time 526.491 495.437
Iteration 220  lb 285476 ub 15524611  cores 556 522 2  time 527.545 499.681
Iteration 221  lb 285477 ub 15524611  cores 559 525 3  time 528.511 503.092
Iteration 222  lb 285477 ub 15524611  cores 561 527 2  time 529.73 506.549
Iteration 223  lb 285477 ub 15524611  cores 564 530 3  time 530.317 511.305
Iteration 224  lb 285477 ub 15524611  cores 567 533 3  time 532.52 515.537
Iteration 225  lb 285477 ub 15524611  cores 570 536 3  time 533.138 519.406
Iteration 226  lb 285478 ub 15524611  cores 572 537 2  time 533.98 523.754
Iteration 227  lb 285478 ub 15524611  cores 575 539 3  time 534.895 527.843
Iteration 228  lb 285478 ub 15524611  cores 577 541 2  time 535.961 532.457
Iteration 229  lb 285478 ub 15524611  cores 579 542 2  time 536.734 536.895
Iteration 230  lb 285478 ub 15524611  cores 582 544 3  time 537.934 541.508
Iteration 231  lb 285478 ub 15524611  cores 585 547 3  time 539.109 546.202
Iteration 232  lb 285478 ub 15524611  cores 588 550 3  time 596.9 549.63
Iteration 233  lb 285478 ub 15524611  cores 591 553 3  time 606.237 553.819
Iteration 234  lb 285478 ub 15524611  cores 593 555 2  time 609.27 558.603
Iteration 235  lb 285479 ub 15524611  cores 595 557 2  time 609.857 562.815
Iteration 236  lb 285479 ub 15524611  cores 598 560 3  time 612.952 567.644
Iteration 237  lb 285479 ub 15524611  cores 600 562 2  time 613.726 572.087
Iteration 238  lb 285480 ub 15524611  cores 603 565 3  time 632.351 576.272
Iteration 239  lb 285480 ub 15524611  cores 605 567 2  time 632.906 580.495
Iteration 240  lb 285480 ub 15524611  cores 608 570 3  time 636.39 584.799
Iteration 241  lb 285480 ub 15524611  cores 611 573 3  time 640.333 589.77
Iteration 242  lb 285480 ub 15524611  cores 613 575 2  time 640.969 594.325
Iteration 243  lb 285481 ub 15524611  cores 615 577 2  time 644.146 598.973
Iteration 244  lb 285481 ub 15524611  cores 617 579 2  time 645.747 603.746
Iteration 245  lb 285481 ub 15524611  cores 619 581 2  time 647.486 607.888
Iteration 246  lb 285481 ub 15524611  cores 621 583 2  time 648.699 612.456
Iteration 247  lb 285482 ub 15524611  cores 623 585 2  time 649.413 616.686
Iteration 248  lb 285482 ub 15524611  cores 625 587 2  time 668.448 621.459
Iteration 249  lb 285482 ub 15524611  cores 627 589 2  time 669.498 626.363
Iteration 250  lb 285482 ub 15524611  cores 629 591 2  time 671.608 631.206
Iteration 251  lb 285482 ub 15524611  cores 631 592 2  time 672.358 636.704
Iteration 252  lb 285482 ub 15524611  cores 634 595 3  time 675.883 641.903
Iteration 253  lb 285483 ub 15524611  cores 637 598 3  time 680.403 646.705
Iteration 254  lb 285483 ub 15524611  cores 639 600 2  time 681.568 650.891
Iteration 255  lb 285483 ub 15524611  cores 641 602 2  time 683.066 656.065
Iteration 256  lb 285483 ub 15524611  cores 643 604 2  time 684.428 661.068
Iteration 257  lb 285483 ub 15524611  cores 645 606 2  time 686.044 665.58
Iteration 258  lb 285483 ub 15524611  cores 648 609 3  time 687.97 671.08
Iteration 259  lb 285484 ub 15524611  cores 650 611 2  time 695.795 676.457
Iteration 260  lb 285484 ub 15524611  cores 652 613 2  time 696.863 682.084
Iteration 261  lb 285484 ub 15524611  cores 654 615 2  time 697.603 687.378
Iteration 262  lb 285484 ub 15524611  cores 656 617 2  time 698.29 692.626
Iteration 263  lb 285485 ub 15524611  cores 658 619 2  time 700.594 697.548
Iteration 264  lb 285485 ub 15524611  cores 660 621 2  time 701.745 703.078
Iteration 265  lb 285485 ub 15524611  cores 663 624 3  time 703.3 708.904
Iteration 266  lb 285485 ub 15524611  cores 665 626 2  time 704.256 714.451
Iteration 267  lb 285485 ub 15524611  cores 667 628 2  time 705.411 719.836
Iteration 268  lb 285485 ub 15524611  cores 669 630 2  time 706.392 725.355
Iteration 269  lb 285485 ub 15524611  cores 671 632 2  time 707.447 730.922
Iteration 270  lb 285486 ub 15524611  cores 674 635 3  time 709.151 736.824
Iteration 271  lb 285486 ub 15524611  cores 676 637 2  time 710.344 742.546
Iteration 272  lb 285487 ub 15524611  cores 679 640 3  time 726.695 748.269
Iteration 273  lb 285487 ub 15524611  cores 681 642 2  time 727.488 753.762
Iteration 274  lb 285487 ub 15524611  cores 684 645 3  time 729.201 759.976
Iteration 275  lb 285487 ub 15524611  cores 686 647 2  time 730.957 766.012
Iteration 276  lb 285487 ub 15524611  cores 689 650 3  time 732.391 771.499
Iteration 277  lb 285487 ub 15524611  cores 691 652 2  time 736.454 776.922
Iteration 278  lb 285487 ub 15524611  cores 693 654 2  time 737.873 781.659
Iteration 279  lb 285488 ub 15524611  cores 695 656 2  time 738.52 787.714
Iteration 280  lb 285488 ub 15524611  cores 697 658 2  time 739.172 793.495
Iteration 281  lb 285488 ub 15524611  cores 699 660 2  time 741.327 799.898
Iteration 282  lb 285488 ub 15524611  cores 701 662 2  time 742.468 806.395
Iteration 283  lb 285488 ub 15524611  cores 703 664 2  time 743.288 812.225
Iteration 284  lb 285488 ub 15524611  cores 705 666 2  time 744.099 818.562
Iteration 285  lb 285488 ub 15524611  cores 707 668 2  time 745.211 824.029
Iteration 286  lb 285488 ub 15524611  cores 709 670 2  time 746.106 829.308
Iteration 287  lb 285489 ub 15524611  cores 711 672 2  time 747.342 835.302
Iteration 288  lb 285489 ub 15524611  cores 713 674 2  time 748.009 840.878
Iteration 289  lb 285489 ub 15524611  cores 715 676 2  time 748.854 847.276
Iteration 290  lb 285489 ub 15524611  cores 717 678 2  time 754.718 853.587
Iteration 291  lb 285490 ub 15524611  cores 719 680 2  time 755.704 860.293
Iteration 292  lb 285490 ub 15524611  cores 721 682 2  time 756.74 866.918
Iteration 293  lb 285490 ub 15524611  cores 723 684 2  time 757.533 872.329
Iteration 294  lb 285490 ub 15524611  cores 725 686 2  time 758.718 878.847
Iteration 295  lb 285490 ub 15524611  cores 727 688 2  time 759.802 885.399
Iteration 296  lb 285490 ub 15524611  cores 729 690 2  time 760.912 892.383
Iteration 297  lb 285490 ub 15524611  cores 731 692 2  time 761.743 898.175
Iteration 298  lb 285490 ub 15524611  cores 733 694 2  time 763.142 903.804
Iteration 299  lb 285490 ub 15524611  cores 735 696 2  time 764.186 910.801
Iteration 300  lb 285490 ub 15524611  cores 737 697 2  time 764.918 917.74
Iteration 301  lb 285490 ub 15524611  cores 739 699 2  time 765.541 924.93
Iteration 302  lb 285491 ub 15524611  cores 742 702 3  time 766.606 931.993
Iteration 303  lb 285491 ub 15524611  cores 744 704 2  time 767.511 940.864
Iteration 304  lb 285491 ub 15524611  cores 747 707 3  time 769.096 947.618
Iteration 305  lb 285491 ub 15524611  cores 750 710 3  time 770.415 954.682
Iteration 306  lb 285491 ub 15524611  cores 752 712 2  time 771.762 961.655
Iteration 307  lb 285491 ub 15524611  cores 754 714 2  time 772.596 968.671
Iteration 308  lb 285491 ub 15524611  cores 756 716 2  time 773.439 975.714
Iteration 309  lb 285491 ub 15524611  cores 759 719 3  time 783.441 982.856
Iteration 310  lb 285491 ub 15524611  cores 761 721 2  time 784.625 989.715
Iteration 311  lb 285491 ub 15524611  cores 763 723 2  time 785.498 996.675
Iteration 312  lb 285491 ub 15524611  cores 765 725 2  time 786.874 1003.44
Iteration 313  lb 285491 ub 15524611  cores 767 727 2  time 787.254 1010.14
Iteration 314  lb 285491 ub 15524611  cores 769 729 2  time 788.404 1017.4
Iteration 315  lb 285491 ub 15524611  cores 771 731 2  time 789.386 1024.14
Iteration 316  lb 285491 ub 15524611  cores 773 733 2  time 790.799 1031.17
Iteration 317  lb 285491 ub 15524611  cores 775 734 2  time 791.866 1037.69
Iteration 318  lb 285491 ub 15524611  cores 777 736 2  time 793.146 1044.94
Iteration 319  lb 285491 ub 15524611  cores 779 738 2  time 794.054 1052.28
Iteration 320  lb 285491 ub 15524611  cores 781 740 2  time 795.532 1059.35
Iteration 321  lb 285491 ub 15524611  cores 783 742 2  time 796.98 1066.34
Iteration 322  lb 285491 ub 15524611  cores 785 744 2  time 797.792 1072.81
Iteration 323  lb 285492 ub 15524611  cores 787 745 2  time 799.734 1079.68
Iteration 324  lb 285492 ub 15524611  cores 789 747 2  time 800.682 1087.26
Iteration 325  lb 285492 ub 15524611  cores 791 749 2  time 802.525 1094.56
Iteration 326  lb 285492 ub 15524611  cores 793 751 2  time 803.817 1102.07
Iteration 327  lb 285492 ub 15524611  cores 795 753 2  time 804.687 1109.94
Iteration 328  lb 285492 ub 15524611  cores 797 755 2  time 805.512 1116.67
Iteration 329  lb 285492 ub 15524611  cores 799 757 2  time 806.357 1124.16
Iteration 330  lb 285492 ub 15524611  cores 801 758 2  time 807.352 1131.29
Iteration 331  lb 285492 ub 15524611  cores 803 760 2  time 808.204 1139.18
Iteration 332  lb 285492 ub 15524611  cores 805 762 2  time 809.579 1146.05
Iteration 333  lb 285492 ub 15524611  cores 808 765 3  time 810.666 1152.94
Iteration 334  lb 285493 ub 15524611  cores 810 767 2  time 811.688 1160.84
Iteration 335  lb 285493 ub 15524611  cores 812 768 2  time 812.342 1169.35
Iteration 336  lb 285493 ub 15524611  cores 814 769 2  time 813.404 1176.84
Iteration 337  lb 285493 ub 15524611  cores 816 771 2  time 814.495 1185
Iteration 338  lb 285493 ub 15524611  cores 818 773 2  time 815.871 1192.82
Iteration 339  lb 285493 ub 15524611  cores 820 775 2  time 816.792 1200.79
Iteration 340  lb 285493 ub 15524611  cores 822 777 2  time 817.336 1208.67
Iteration 341  lb 285493 ub 15524611  cores 825 780 3  time 818.79 1216.33
Iteration 342  lb 285493 ub 15524611  cores 828 783 3  time 827.477 1224.48
Iteration 343  lb 285493 ub 15524611  cores 830 785 2  time 828.388 1231.89
Iteration 344  lb 285493 ub 15524611  cores 833 788 3  time 829.546 1240.06
Iteration 345  lb 285493 ub 15524611  cores 835 790 2  time 830.34 1247.36
Iteration 346  lb 285494 ub 15524611  cores 837 792 2  time 831.009 1254.89
Iteration 347  lb 285494 ub 15524611  cores 840 795 3  time 833.06 1262.55
Iteration 348  lb 285494 ub 15524611  cores 842 797 2  time 833.876 1270.39
Iteration 349  lb 285494 ub 15524611  cores 843 798 1  time 834.57 1277.57
