lb 150563 ub 2331760 before adjustment
lb 0 ub 2181197 after adjustment
costs ready
12 variables 75 functions 150563 lb, 2181197 ub
Iteration 0  lb 150567 ub 2331760  cores 3 3 3  time 0.033537 0.023474
Iteration 25  lb 150574 ub 2331760  cores 32 28 1  time 0.335467 0.917705
Iteration 26  lb 150575 ub 2331760  cores 33 29 1  time 0.346618 0.977059
Iteration 27  lb 150575 ub 2331760  cores 34 30 1  time 0.353442 1.03016
Iteration 28  lb 150575 ub 2331760  cores 35 31 1  time 0.370262 1.07763
Iteration 29  lb 150575 ub 2331760  cores 36 32 1  time 0.379078 1.13323
Iteration 30  lb 150575 ub 2331760  cores 37 33 1  time 0.385308 1.17735
Iteration 31  lb 150575 ub 2331760  cores 38 34 1  time 0.389458 1.22669
Iteration 32  lb 150576 ub 2331760  cores 39 35 1  time 0.393721 1.28181
Iteration 33  lb 150576 ub 2331760  cores 41 37 2  time 0.407513 1.33336
Iteration 34  lb 150576 ub 2331760  cores 43 39 2  time 0.417461 1.386
Iteration 35  lb 150576 ub 2331760  cores 44 40 1  time 0.421558 1.44077
Iteration 36  lb 150576 ub 2331760  cores 45 41 1  time 0.426972 1.4929
Iteration 37  lb 150576 ub 2331760  cores 46 42 1  time 0.452572 1.54609
Iteration 38  lb 150576 ub 2331760  cores 47 43 1  time 0.463218 1.5981
Iteration 39  lb 150576 ub 2331760  cores 48 44 1  time 0.469407 1.65091
Iteration 40  lb 150576 ub 2331760  cores 49 45 1  time 0.473828 1.70257
Iteration 41  lb 150577 ub 2331760  cores 50 45 1  time 0.478635 1.75613
Iteration 42  lb 150577 ub 2331760  cores 51 46 1  time 0.491136 1.81779
Iteration 43  lb 150577 ub 2331760  cores 52 46 1  time 0.504043 1.87931
Iteration 44  lb 150577 ub 2331760  cores 53 47 1  time 0.509132 1.93382
Iteration 45  lb 150577 ub 2331760  cores 54 47 1  time 0.517565 1.98289
Iteration 46  lb 150577 ub 2331760  cores 55 48 1  time 0.532388 2.03285
Iteration 47  lb 150577 ub 2331760  cores 56 49 1  time 0.562742 2.09424
Iteration 48  lb 150577 ub 2331760  cores 57 50 1  time 0.569874 2.14367
Iteration 49  lb 150577 ub 2331760  cores 58 51 1  time 0.577033 2.19596
Iteration 50  lb 150577 ub 2331760  cores 59 52 1  time 0.586861 2.24934
Iteration 51  lb 150577 ub 2331760  cores 61 54 2  time 0.605791 2.30278
Iteration 52  lb 150577 ub 2331760  cores 62 54 1  time 0.610208 2.36384
Iteration 53  lb 150577 ub 2331760  cores 63 55 1  time 0.615864 2.42439
Iteration 54  lb 150577 ub 2331760  cores 64 56 1  time 0.619315 2.47584
Iteration 55  lb 150577 ub 2331760  cores 65 57 1  time 0.625491 2.55857
Iteration 56  lb 150577 ub 2331760  cores 66 58 1  time 0.631989 2.62645
Iteration 57  lb 150577 ub 2331760  cores 67 59 1  time 0.636184 2.69532
Iteration 58  lb 150577 ub 2331760  cores 68 59 1  time 0.644335 2.7625
Iteration 59  lb 150577 ub 2331760  cores 69 59 1  time 0.648689 2.84578
Iteration 60  lb 150577 ub 2331760  cores 70 60 1  time 0.675062 2.89841
Iteration 61  lb 150577 ub 2331760  cores 71 61 1  time 0.692736 2.95194
Iteration 62  lb 150577 ub 2331760  cores 72 62 1  time 0.696692 3.03391
Iteration 63  lb 150578 ub 2331760  cores 73 63 1  time 0.704807 3.09137
Iteration 64  lb 150578 ub 2331760  cores 74 64 1  time 0.710566 3.15281
Iteration 65  lb 150578 ub 2331760  cores 75 65 1  time 0.714853 3.20758
Iteration 66  lb 150578 ub 2331760  cores 76 65 1  time 0.71971 3.26237
Iteration 67  lb 150578 ub 2331760  cores 77 66 1  time 0.724174 3.32383
Iteration 68  lb 150578 ub 2331760  cores 78 67 1  time 0.774398 3.37818
Iteration 69  lb 150578 ub 2331760  cores 79 68 1  time 0.798384 3.42679
Iteration 70  lb 150578 ub 2331760  cores 80 69 1  time 0.803092 3.48169
Iteration 71  lb 150578 ub 2331760  cores 81 70 1  time 0.83389 3.57462
Iteration 72  lb 150578 ub 2331760  cores 82 70 1  time 0.842283 3.66587
Iteration 73  lb 150578 ub 2331760  cores 83 71 1  time 0.852492 3.73753
Iteration 74  lb 150579 ub 2331760  cores 84 72 1  time 0.875122 3.79992
Iteration 75  lb 150579 ub 2331760  cores 85 73 1  time 0.881053 3.87755
Iteration 76  lb 150579 ub 2331760  cores 86 73 1  time 0.890399 3.96794
Iteration 77  lb 150579 ub 2331760  cores 87 73 1  time 0.90015 4.02903
Iteration 78  lb 150579 ub 2331760  cores 88 74 1  time 0.905262 4.1211
Iteration 79  lb 150580 ub 2331760  cores 89 75 1  time 0.925175 4.21419
Iteration 80  lb 150580 ub 2331760  cores 90 76 1  time 0.929981 4.30441
Iteration 81  lb 150580 ub 2331760  cores 91 76 1  time 0.933216 4.39769
Iteration 82  lb 150580 ub 2331760  cores 92 77 1  time 0.937963 4.47074
Iteration 83  lb 150580 ub 2331760  cores 93 78 1  time 0.965655 4.53801
Iteration 84  lb 150580 ub 2331760  cores 94 79 1  time 0.969406 4.65631
Iteration 85  lb 150580 ub 2331760  cores 95 80 1  time 0.972198 4.76054
Iteration 86  lb 150580 ub 2331760  cores 96 81 1  time 0.979395 4.87655
Iteration 87  lb 150580 ub 2331760  cores 97 82 1  time 0.984824 4.94634
Iteration 88  lb 150580 ub 2331760  cores 98 83 1  time 0.995267 5.01465
Iteration 89  lb 150580 ub 2331760  cores 99 84 1  time 1.0021 5.08573
Iteration 90  lb 150580 ub 2331760  cores 100 85 1  time 1.00754 5.15738
Iteration 91  lb 150580 ub 2331760  cores 101 86 1  time 1.01504 5.24507
Iteration 92  lb 150581 ub 2331760  cores 102 87 1  time 1.03392 5.31287
Iteration 93  lb 150581 ub 2331760  cores 103 88 1  time 1.03871 5.37927
Iteration 94  lb 150581 ub 2331760  cores 104 89 1  time 1.04499 5.45113
Iteration 95  lb 150581 ub 2331760  cores 105 90 1  time 1.0548 5.52893
Iteration 96  lb 150581 ub 2331760  cores 106 91 1  time 1.06538 5.59114
Iteration 97  lb 150581 ub 2331760  cores 107 91 1  time 1.08004 5.66015
Iteration 98  lb 150581 ub 2331760  cores 108 92 1  time 1.08798 5.73559
Iteration 99  lb 150581 ub 2331760  cores 109 93 1  time 1.09856 5.8088
Iteration 100  lb 150581 ub 2331760  cores 110 94 1  time 1.10262 5.88148
Iteration 101  lb 150581 ub 2331760  cores 111 94 1  time 1.1088 5.96284
Iteration 102  lb 150581 ub 2331760  cores 112 95 1  time 1.12196 6.05927
Iteration 103  lb 150581 ub 2331760  cores 113 96 1  time 1.13075 6.14408
Iteration 104  lb 150581 ub 2331760  cores 114 97 1  time 1.14923 6.20561
Iteration 105  lb 150581 ub 2331760  cores 115 97 1  time 1.17144 6.28323
Iteration 106  lb 150581 ub 2331760  cores 116 97 1  time 1.17992 6.34338
Iteration 107  lb 150581 ub 2331760  cores 117 97 1  time 1.18824 6.42134
Iteration 108  lb 150581 ub 2331760  cores 118 97 1  time 1.20675 6.49125
Iteration 109  lb 150581 ub 2331760  cores 120 99 2  time 1.2191 6.56455
Iteration 110  lb 150581 ub 2331760  cores 121 100 1  time 1.24268 6.63534
Iteration 111  lb 150581 ub 2331760  cores 122 101 1  time 1.27323 6.72838
Iteration 112  lb 150582 ub 2331760  cores 123 102 1  time 1.30933 6.86205
Iteration 113  lb 150582 ub 2331760  cores 124 103 1  time 1.31467 6.94712
Iteration 114  lb 150582 ub 2331760  cores 125 103 1  time 1.32893 7.03324
Iteration 115  lb 150582 ub 2331760  cores 126 103 1  time 1.34139 7.1117
Iteration 116  lb 150582 ub 2331760  cores 127 104 1  time 1.3594 7.19045
Iteration 117  lb 150582 ub 2331760  cores 129 104 2  time 1.37113 7.29491
Iteration 118  lb 150582 ub 2331760  cores 130 105 1  time 1.38926 7.37609
Iteration 119  lb 150582 ub 2331760  cores 131 106 1  time 1.40434 7.49073
Iteration 120  lb 150582 ub 2331760  cores 132 107 1  time 1.42956 7.56151
Iteration 121  lb 150582 ub 2331760  cores 133 106 1  time 1.43569 7.64007
Iteration 122  lb 150582 ub 2331760  cores 134 107 1  time 1.44684 7.71488
Iteration 123  lb 150582 ub 2331760  cores 136 109 2  time 1.45168 7.81082
Iteration 124  lb 150582 ub 2331760  cores 137 110 1  time 1.45687 7.90971
Iteration 125  lb 150582 ub 2331760  cores 139 111 2  time 1.52968 8.00468
Iteration 126  lb 150582 ub 2331760  cores 140 112 1  time 1.5451 8.07868
Iteration 127  lb 150582 ub 2331760  cores 141 113 1  time 1.54909 8.2478
Iteration 128  lb 150582 ub 2331760  cores 142 114 1  time 1.55242 8.35123
Iteration 129  lb 150582 ub 2331760  cores 143 114 1  time 1.5554 8.42463
Iteration 130  lb 150582 ub 2331760  cores 145 116 2  time 1.56808 8.50494
Iteration 131  lb 150582 ub 2331760  cores 146 117 1  time 1.5757 8.59603
Iteration 132  lb 150582 ub 2331760  cores 147 117 1  time 1.58653 8.69474
Iteration 133  lb 150583 ub 2331760  cores 148 117 1  time 1.59813 8.78778
Iteration 134  lb 150583 ub 2331760  cores 149 118 1  time 1.62331 8.89096
Iteration 135  lb 150583 ub 2331760  cores 150 118 1  time 1.6277 8.9814
Iteration 136  lb 150583 ub 2331760  cores 151 118 1  time 1.64246 9.0582
Iteration 137  lb 150583 ub 2331760  cores 152 119 1  time 1.65136 9.15804
Iteration 138  lb 150583 ub 2331760  cores 153 120 1  time 1.6574 9.38305
Iteration 139  lb 150583 ub 2331760  cores 154 120 1  time 1.66611 9.57736
Iteration 140  lb 150583 ub 2331760  cores 155 121 1  time 1.67177 9.71344
Iteration 141  lb 150583 ub 2331760  cores 156 121 1  time 1.68722 9.81488
Iteration 142  lb 150583 ub 2331760  cores 157 121 1  time 1.69863 9.90341
Iteration 143  lb 150583 ub 2331760  cores 158 121 1  time 1.72258 10.0057
Iteration 144  lb 150583 ub 2331760  cores 159 122 1  time 1.72791 10.1019
Iteration 145  lb 150583 ub 2331760  cores 160 123 1  time 1.73884 10.187
Iteration 146  lb 150583 ub 2331760  cores 161 124 1  time 1.75095 10.3474
Iteration 147  lb 150583 ub 2331760  cores 162 125 1  time 1.75564 10.5173
Iteration 148  lb 150583 ub 2331760  cores 163 126 1  time 1.76052 10.627
Iteration 149  lb 150583 ub 2331760  cores 164 127 1  time 1.7644 10.7567
Iteration 150  lb 150583 ub 2331760  cores 165 128 1  time 1.76877 10.8839
Iteration 151  lb 150583 ub 2331760  cores 166 129 1  time 1.7822 10.9977
Iteration 152  lb 150583 ub 2331760  cores 167 130 1  time 1.78672 11.2375
Iteration 153  lb 150583 ub 2331760  cores 168 130 1  time 1.79869 11.322
Iteration 154  lb 150583 ub 2331760  cores 169 130 1  time 1.81859 11.5017
Iteration 155  lb 150583 ub 2331760  cores 170 131 1  time 1.82674 11.5823
Iteration 156  lb 150583 ub 2331760  cores 171 132 1  time 1.85265 11.8208
Iteration 157  lb 150583 ub 2331760  cores 172 133 1  time 1.86214 11.9727
Iteration 158  lb 150583 ub 2331760  cores 173 134 1  time 1.88376 12.1021
Iteration 159  lb 150583 ub 2331760  cores 174 135 1  time 1.88911 12.4417
Iteration 160  lb 150583 ub 2331760  cores 175 136 1  time 1.89888 12.6701
Iteration 161  lb 150584 ub 2331760  cores 176 137 1  time 1.9144 12.9226
Iteration 162  lb 150584 ub 2331760  cores 177 138 1  time 1.91969 13.0807
Iteration 163  lb 150584 ub 2331760  cores 178 139 1  time 1.93601 13.1814
Iteration 164  lb 150584 ub 2331760  cores 180 141 2  time 1.94238 13.3045
Iteration 165  lb 150584 ub 2331760  cores 181 140 1  time 1.94817 13.5112
Iteration 166  lb 150584 ub 2331760  cores 182 141 1  time 1.95305 13.7479
Iteration 167  lb 150584 ub 2331760  cores 183 142 1  time 1.96568 13.8549
Iteration 168  lb 150584 ub 2331760  cores 184 142 1  time 1.97093 13.9954
Iteration 169  lb 150584 ub 2331760  cores 185 143 1  time 1.97529 14.2144
Iteration 170  lb 150584 ub 2331760  cores 186 144 1  time 1.98499 14.5016
Iteration 171  lb 150584 ub 2331760  cores 187 145 1  time 1.9933 14.7302
Iteration 172  lb 150584 ub 2331760  cores 188 146 1  time 2.01346 15.0155
Iteration 173  lb 150584 ub 2331760  cores 189 147 1  time 2.02837 15.2915
Iteration 174  lb 150584 ub 2331760  cores 190 147 1  time 2.03293 15.5615
Iteration 175  lb 150584 ub 2331760  cores 191 148 1  time 2.04117 15.7394
Iteration 176  lb 150584 ub 2331760  cores 192 149 1  time 2.0507 15.9896
Iteration 177  lb 150584 ub 2331760  cores 193 150 1  time 2.06055 16.2532
Iteration 178  lb 150584 ub 2331760  cores 194 151 1  time 2.07123 16.4531
Iteration 179  lb 150584 ub 2331760  cores 195 151 1  time 2.0809 16.6114
Iteration 180  lb 150584 ub 2331760  cores 196 152 1  time 2.09433 16.9477
Iteration 181  lb 150584 ub 2331760  cores 197 153 1  time 2.09943 17.0946
Iteration 182  lb 150584 ub 2331760  cores 198 154 1  time 2.11937 17.4346
Iteration 183  lb 150584 ub 2331760  cores 199 155 1  time 2.12859 17.6934
Iteration 184  lb 150584 ub 2331760  cores 200 156 1  time 2.15242 18.0806
Iteration 185  lb 150584 ub 2331760  cores 201 156 1  time 2.15646 18.2647
Iteration 186  lb 150584 ub 2331760  cores 202 156 1  time 2.17 18.4231
Iteration 187  lb 150584 ub 2331760  cores 203 157 1  time 2.18218 18.8141
Iteration 188  lb 150584 ub 2331760  cores 204 158 1  time 2.20108 19.09
Iteration 189  lb 150584 ub 2331760  cores 206 160 2  time 2.20656 19.3638
Iteration 190  lb 150584 ub 2331760  cores 207 161 1  time 2.21097 19.6216
Iteration 191  lb 150584 ub 2331760  cores 209 163 2  time 2.23466 19.976
Iteration 192  lb 150584 ub 2331760  cores 210 163 1  time 2.24559 20.3043
Iteration 193  lb 150584 ub 2331760  cores 211 163 1  time 2.26149 20.5052
Iteration 194  lb 150584 ub 2331760  cores 212 164 1  time 2.30332 20.6603
Iteration 195  lb 150584 ub 2331760  cores 213 165 1  time 2.32255 20.9225
Iteration 196  lb 150584 ub 2331760  cores 214 165 1  time 2.33036 21.0703
Iteration 197  lb 150585 ub 2331760  cores 215 166 1  time 2.35479 21.2501
Iteration 198  lb 150585 ub 2331760  cores 216 167 1  time 2.36825 21.5283
Iteration 199  lb 150585 ub 2331760  cores 217 168 1  time 2.38132 21.7055
Iteration 200  lb 150585 ub 2331760  cores 218 168 1  time 2.39026 21.8997
Iteration 201  lb 150585 ub 2331760  cores 219 169 1  time 2.39453 22.1408
Iteration 202  lb 150585 ub 2331760  cores 220 170 1  time 2.40648 22.3948
Iteration 203  lb 150585 ub 2331760  cores 221 170 1  time 2.41686 22.6168
Iteration 204  lb 150585 ub 2331760  cores 222 171 1  time 2.42683 22.8294
Iteration 205  lb 150585 ub 2331760  cores 223 172 1  time 2.43321 22.9584
Iteration 206  lb 150585 ub 2331760  cores 224 173 1  time 2.44649 23.0959
Iteration 207  lb 150585 ub 2331760  cores 225 174 1  time 2.47036 23.3319
Iteration 208  lb 150585 ub 2331760  cores 226 174 1  time 2.47777 23.478
Iteration 209  lb 150585 ub 2331760  cores 227 174 1  time 2.48566 23.6579
Iteration 210  lb 150585 ub 2331760  cores 228 174 1  time 2.49202 23.8094
Iteration 211  lb 150585 ub 2331760  cores 229 175 1  time 2.51095 24.0849
Iteration 212  lb 150585 ub 2331760  cores 230 176 1  time 2.51719 24.2328
Iteration 213  lb 150585 ub 2331760  cores 231 177 1  time 2.52362 24.4017
Iteration 214  lb 150585 ub 2331760  cores 232 177 1  time 2.53786 24.5279
Iteration 215  lb 150585 ub 2331760  cores 233 178 1  time 2.55821 24.8555
Iteration 216  lb 150585 ub 2331760  cores 234 179 1  time 2.56368 25.1223
Iteration 217  lb 150585 ub 2331760  cores 235 180 1  time 2.58077 25.3559
Iteration 218  lb 150585 ub 2331760  cores 236 180 1  time 2.59859 25.5882
Iteration 219  lb 150585 ub 2331760  cores 237 181 1  time 2.60478 25.7362
Iteration 220  lb 150586 ub 2331760  cores 238 182 1  time 2.62452 25.8648
Iteration 221  lb 150586 ub 2331760  cores 239 183 1  time 2.63817 25.9783
Iteration 222  lb 150586 ub 2331760  cores 240 184 1  time 2.65964 26.0718
Iteration 223  lb 150586 ub 2331760  cores 241 185 1  time 2.66971 26.2434
Iteration 224  lb 150586 ub 2331760  cores 242 184 1  time 2.68812 26.413
Iteration 225  lb 150586 ub 2331760  cores 243 185 1  time 2.70563 26.5411
Iteration 226  lb 150586 ub 2331760  cores 244 186 1  time 2.71933 26.8212
Iteration 227  lb 150586 ub 2331760  cores 245 187 1  time 2.7261 27.135
Iteration 228  lb 150586 ub 2331760  cores 246 188 1  time 2.7318 27.3497
Iteration 229  lb 150586 ub 2331760  cores 247 189 1  time 2.74091 27.5749
Iteration 230  lb 150586 ub 2331760  cores 248 190 1  time 2.74697 27.8452
Iteration 231  lb 150586 ub 2331760  cores 249 191 1  time 2.77141 28.0496
Iteration 232  lb 150586 ub 2331760  cores 250 192 1  time 2.77965 28.21
Iteration 233  lb 150586 ub 2331760  cores 251 193 1  time 2.78695 28.5025
Iteration 234  lb 150586 ub 2331760  cores 252 194 1  time 2.79254 28.8701
Iteration 235  lb 150586 ub 2331760  cores 253 195 1  time 2.79839 29.2994
Iteration 236  lb 150586 ub 2331760  cores 254 196 1  time 2.8055 29.5892
Iteration 237  lb 150586 ub 2331760  cores 255 197 1  time 2.8226 29.7539
Iteration 238  lb 150586 ub 2331760  cores 256 198 1  time 2.83977 30.0355
Iteration 239  lb 150586 ub 2331760  cores 257 199 1  time 2.85177 30.3008
Iteration 240  lb 150586 ub 2331760  cores 258 200 1  time 2.86199 30.7221
Iteration 241  lb 150586 ub 2331760  cores 259 200 1  time 2.8656 30.8824
Iteration 242  lb 150586 ub 2331760  cores 260 201 1  time 2.87957 31.0266
Iteration 243  lb 150586 ub 2331760  cores 261 202 1  time 2.89142 31.4979
Iteration 244  lb 150586 ub 2331760  cores 262 202 1  time 2.90262 31.6483
Iteration 245  lb 150586 ub 2331760  cores 263 203 1  time 2.91089 31.9506
Iteration 246  lb 150586 ub 2331760  cores 264 204 1  time 2.92091 32.1165
Iteration 247  lb 150586 ub 2331760  cores 265 205 1  time 2.92665 32.3005
Iteration 248  lb 150586 ub 2331760  cores 266 206 1  time 2.93164 32.6591
Iteration 249  lb 150586 ub 2331760  cores 267 207 1  time 2.9425 32.9545
Iteration 250  lb 150586 ub 2331760  cores 268 207 1  time 2.94813 33.2576
Iteration 251  lb 150586 ub 2331760  cores 269 207 1  time 2.95377 33.4415
Iteration 252  lb 150586 ub 2331760  cores 270 207 1  time 2.95854 33.6093
Iteration 253  lb 150586 ub 2331760  cores 271 207 1  time 2.96481 33.9468
Iteration 254  lb 150586 ub 2331760  cores 272 207 1  time 2.98026 34.3621
Iteration 255  lb 150586 ub 2331760  cores 273 208 1  time 2.99461 34.5942
Iteration 256  lb 150586 ub 2331760  cores 274 209 1  time 3.02314 34.855
Iteration 257  lb 150587 ub 2331760  cores 275 210 1  time 3.04658 35.1838
Iteration 258  lb 150587 ub 2331760  cores 276 211 1  time 3.05457 35.3536
Iteration 259  lb 150587 ub 2331760  cores 277 210 1  time 3.06973 35.6007
Iteration 260  lb 150587 ub 2331760  cores 278 211 1  time 3.07484 35.8956
Iteration 261  lb 150587 ub 2331760  cores 279 212 1  time 3.07905 36.3844
Iteration 262  lb 150587 ub 2331760  cores 280 213 1  time 3.10175 36.7144
Iteration 263  lb 150587 ub 2331760  cores 281 214 1  time 3.10779 37.1223
Iteration 264  lb 150587 ub 2331760  cores 282 215 1  time 3.11558 37.5705
Iteration 265  lb 150587 ub 2331760  cores 283 216 1  time 3.12513 37.8765
Iteration 266  lb 150587 ub 2331760  cores 284 217 1  time 3.14267 38.3514
Iteration 267  lb 150587 ub 2331760  cores 285 217 1  time 3.15223 38.6623
Iteration 268  lb 150587 ub 2331760  cores 286 218 1  time 3.16687 38.9758
Iteration 269  lb 150587 ub 2331760  cores 287 219 1  time 3.18294 39.2906
Iteration 270  lb 150587 ub 2331760  cores 288 220 1  time 3.19094 39.7378
Iteration 271  lb 150587 ub 2331760  cores 289 221 1  time 3.20175 40.1396
Iteration 272  lb 150587 ub 2331760  cores 290 221 1  time 3.20734 40.5593
Iteration 273  lb 150587 ub 2331760  cores 291 221 1  time 3.22347 41.0792
Iteration 274  lb 150587 ub 2331760  cores 292 222 1  time 3.22837 41.378
Iteration 275  lb 150587 ub 2331760  cores 293 223 1  time 3.24897 41.889
Iteration 276  lb 150587 ub 2331760  cores 294 224 1  time 3.25784 42.1976
Iteration 277  lb 150587 ub 2331760  cores 295 225 1  time 3.26282 42.5669
Iteration 278  lb 150587 ub 2331760  cores 296 226 1  time 3.26806 43.1124
Iteration 279  lb 150587 ub 2331760  cores 297 226 1  time 3.27853 43.565
Iteration 280  lb 150587 ub 2331760  cores 298 227 1  time 3.28417 43.8707
Iteration 281  lb 150587 ub 2331760  cores 299 227 1  time 3.28923 44.1601
Iteration 282  lb 150587 ub 2331760  cores 300 227 1  time 3.30446 44.9065
Iteration 283  lb 150587 ub 2331760  cores 301 227 1  time 3.31603 45.3004
Iteration 284  lb 150587 ub 2331760  cores 302 228 1  time 3.32296 45.5154
Iteration 285  lb 150587 ub 2331760  cores 303 229 1  time 3.32833 45.8148
Iteration 286  lb 150587 ub 2331760  cores 304 230 1  time 3.34605 46.1243
Iteration 287  lb 150587 ub 2331760  cores 305 231 1  time 3.35284 46.4194
Iteration 288  lb 150587 ub 2331760  cores 306 232 1  time 3.3587 46.8284
Iteration 289  lb 150587 ub 2331760  cores 307 233 1  time 3.36499 47.093
Iteration 290  lb 150587 ub 2331760  cores 308 234 1  time 3.37022 47.4178
Iteration 291  lb 150587 ub 2331760  cores 309 235 1  time 3.37667 47.6736
Iteration 292  lb 150587 ub 2331760  cores 310 235 1  time 3.3815 48.0228
Iteration 293  lb 150587 ub 2331760  cores 311 236 1  time 3.40016 48.1819
Iteration 294  lb 150587 ub 2331760  cores 312 237 1  time 3.41083 48.3527
Iteration 295  lb 150587 ub 2331760  cores 313 237 1  time 3.42288 48.5856
Iteration 296  lb 150587 ub 2331760  cores 314 238 1  time 3.43541 48.8266
Iteration 297  lb 150587 ub 2331760  cores 315 239 1  time 3.45003 48.9614
Iteration 298  lb 150587 ub 2331760  cores 316 240 1  time 3.45977 49.3393
Iteration 299  lb 150587 ub 2331760  cores 317 240 1  time 3.47731 49.9054
Iteration 300  lb 150587 ub 2331760  cores 318 240 1  time 3.48412 50.1803
Iteration 301  lb 150587 ub 2331760  cores 319 241 1  time 3.49169 50.4655
Iteration 302  lb 150587 ub 2331760  cores 320 242 1  time 3.50881 50.7618
Iteration 303  lb 150587 ub 2331760  cores 321 242 1  time 3.52099 51.0374
Iteration 304  lb 150587 ub 2331760  cores 322 242 1  time 3.52707 51.3296
Iteration 305  lb 150587 ub 2331760  cores 323 242 1  time 3.54854 51.9154
Iteration 306  lb 150587 ub 2331760  cores 324 243 1  time 3.5591 52.2448
Iteration 307  lb 150587 ub 2331760  cores 325 244 1  time 3.57838 52.6961
Iteration 308  lb 150587 ub 2331760  cores 326 245 1  time 3.58753 52.836
Iteration 309  lb 150587 ub 2331760  cores 327 245 1  time 3.59471 53.0533
Iteration 310  lb 150587 ub 2331760  cores 328 246 1  time 3.60391 53.2884
Iteration 311  lb 150587 ub 2331760  cores 329 245 1  time 3.61029 53.7258
Iteration 312  lb 150587 ub 2331760  cores 330 246 1  time 3.62984 54.0709
Iteration 313  lb 150588 ub 2331760  cores 331 247 1  time 3.63831 54.4869
Iteration 314  lb 150588 ub 2331760  cores 332 248 1  time 3.6475 54.6542
Iteration 315  lb 150588 ub 2331760  cores 333 249 1  time 3.65179 55.0167
Iteration 316  lb 150588 ub 2331760  cores 334 249 1  time 3.66544 55.1627
Iteration 317  lb 150588 ub 2331760  cores 335 250 1  time 3.67348 55.4783
Iteration 318  lb 150588 ub 2331760  cores 336 250 1  time 3.6808 55.9035
Iteration 319  lb 150588 ub 2331760  cores 337 250 1  time 3.69021 56.4609
Iteration 320  lb 150588 ub 2331760  cores 338 250 1  time 3.70238 56.7287
Iteration 321  lb 150588 ub 2331760  cores 339 251 1  time 3.71814 57.2731
Iteration 322  lb 150588 ub 2331760  cores 340 252 1  time 3.72538 57.6523
Iteration 323  lb 150588 ub 2331760  cores 341 253 1  time 3.74166 57.8355
Iteration 324  lb 150588 ub 2331760  cores 342 254 1  time 3.74786 58.0425
Iteration 325  lb 150588 ub 2331760  cores 343 255 1  time 3.75799 58.2321
Iteration 326  lb 150588 ub 2331760  cores 344 256 1  time 3.76832 58.381
Iteration 327  lb 150588 ub 2331760  cores 345 257 1  time 3.78265 58.9283
Iteration 328  lb 150588 ub 2331760  cores 346 257 1  time 3.78936 59.0686
Iteration 329  lb 150588 ub 2331760  cores 347 257 1  time 3.79609 59.239
Iteration 330  lb 150588 ub 2331760  cores 348 258 1  time 3.8029 59.4632
Iteration 331  lb 150588 ub 2331760  cores 349 259 1  time 3.8066 59.631
Iteration 332  lb 150588 ub 2331760  cores 350 260 1  time 3.81575 59.9348
Iteration 333  lb 150588 ub 2331760  cores 351 261 1  time 3.82686 60.1646
Iteration 334  lb 150588 ub 2331760  cores 352 262 1  time 3.83577 60.4537
Iteration 335  lb 150588 ub 2331760  cores 353 262 1  time 3.84186 60.9111
Iteration 336  lb 150588 ub 2331760  cores 354 262 1  time 3.85636 61.0922
