lb 13533668743544 ub 512409557603043100 before adjustment
lb 0 ub 512396023934299556 after adjustment
costs ready
ub 12339212645603 after 2nd adjustment
65 variables 2138 functions 13533668743544 lb, 12339212645603 ub
Iteration 0  lb 13533668743549 ub 25872881389147  cores 5 5 5  time 13.2523 5.43482
Iteration 72  lb 13533669839698 ub 25872881389147  cores 226 217 2  time 1681.2 517.581
Iteration 73  lb 13533669841838 ub 25872881389147  cores 229 220 3  time 1711.19 524.771
Iteration 74  lb 13533669843742 ub 25872881389147  cores 232 223 3  time 1715.69 532.053
Iteration 75  lb 13533669845215 ub 25872881389147  cores 235 226 3  time 1734.36 539.436
Iteration 76  lb 13533669862011 ub 25872881389147  cores 238 229 3  time 1754.67 546.629
Iteration 77  lb 13533669868538 ub 25872881389147  cores 241 232 3  time 1775.6 553.658
Iteration 78  lb 13533669884272 ub 25872881389147  cores 245 236 4  time 1792.71 560.803
Iteration 79  lb 13533669896528 ub 25872881389147  cores 248 237 3  time 1797.94 568.108
Iteration 80  lb 13533669919933 ub 25872881389147  cores 251 240 3  time 1925.28 575.381
Iteration 81  lb 13533669928951 ub 25872881389147  cores 255 244 4  time 1950.21 582.85
Iteration 82  lb 13533669930712 ub 25872881389147  cores 258 247 3  time 1959.64 590.277
Iteration 83  lb 13533669931863 ub 25872881389147  cores 261 250 3  time 1976.37 597.664
Iteration 84  lb 13533669932558 ub 25872881389147  cores 264 253 3  time 1999.46 605.321
Iteration 85  lb 13533669938104 ub 25872881389147  cores 267 256 3  time 2028.81 612.748
Iteration 86  lb 13533669948361 ub 25872881389147  cores 270 259 3  time 2059.49 620.198
Iteration 87  lb 13533669952891 ub 25872881389147  cores 274 263 4  time 2130.52 627.749
Iteration 88  lb 13533669960663 ub 25872881389147  cores 276 265 2  time 2153.62 636.68
Iteration 89  lb 13533670160215 ub 25872881389147  cores 280 269 4  time 2309.93 644.388
Iteration 90  lb 13533670160932 ub 25872881389147  cores 283 272 3  time 2319.51 652.219
Iteration 91  lb 13533670161126 ub 25872881389147  cores 286 275 3  time 2326.68 660.052
Iteration 92  lb 13533670164921 ub 25872881389147  cores 289 278 3  time 2357.46 667.789
Iteration 93  lb 13533670165128 ub 25872881389147  cores 292 281 3  time 2373.2 675.397
Iteration 94  lb 13533670168182 ub 25872881389147  cores 296 285 4  time 2417.63 683.184
Iteration 95  lb 13533670181299 ub 25872881389147  cores 300 289 4  time 2441.15 692.585
