lb 7023198122937 ub 512409557603043100 before adjustment
lb 0 ub 512402534404920163 after adjustment
costs ready
ub 10828464363126 after 2nd adjustment
53 variables 1431 functions 7023198122937 lb, 10828464363126 ub
Iteration 0  lb 7023198254245 ub 17851662486063  cores 11 11 11  time 4.03394 1.23664
Iteration 25  lb 7023201025290 ub 17851662486063  cores 212 211 7  time 107.84 44.8004
Iteration 26  lb 7023201026033 ub 17851662486063  cores 219 218 7  time 110.973 46.7593
Iteration 27  lb 7023201028128 ub 17851662486063  cores 226 225 7  time 118.522 48.7335
Iteration 28  lb 7023201030256 ub 17851662486063  cores 233 232 7  time 122.619 50.7514
Iteration 29  lb 7023201030364 ub 17851662486063  cores 240 239 7  time 125.683 52.751
Iteration 30  lb 7023201121135 ub 17851662486063  cores 248 247 8  time 129.795 54.7615
Iteration 31  lb 7023201122799 ub 17851662486063  cores 255 254 7  time 132.913 56.7728
Iteration 32  lb 7023201281780 ub 17851662486063  cores 263 262 8  time 137.632 58.7733
Iteration 33  lb 7023201282116 ub 17851662486063  cores 270 269 7  time 141.915 60.8069
Iteration 34  lb 7023201283162 ub 17851662486063  cores 276 275 6  time 145.262 62.8281
Iteration 35  lb 7023201284132 ub 17851662486063  cores 283 282 7  time 147.232 64.8592
Iteration 36  lb 7023201288109 ub 17851662486063  cores 290 289 7  time 153.257 66.8916
Iteration 37  lb 7023201288246 ub 17851662486063  cores 296 295 6  time 155.449 68.9617
Iteration 38  lb 7023201288869 ub 17851662486063  cores 302 301 6  time 156.635 71.0715
Iteration 39  lb 7023201289908 ub 17851662486063  cores 308 307 6  time 164.618 73.175
Iteration 40  lb 7023201289962 ub 17851662486063  cores 313 312 5  time 165.636 75.3521
Iteration 41  lb 7023201290030 ub 17851662486063  cores 319 318 6  time 166.824 77.5278
Iteration 42  lb 7023201290209 ub 17851662486063  cores 325 324 6  time 168.051 79.7115
Iteration 43  lb 7023201290228 ub 17851662486063  cores 331 329 6  time 169.362 81.8458
Iteration 44  lb 7023201290527 ub 17851662486063  cores 337 334 6  time 170.782 84.0225
Iteration 45  lb 7023201293262 ub 17851662486063  cores 344 341 7  time 174.453 86.2483
Iteration 46  lb 7023201293804 ub 17851662486063  cores 350 347 6  time 176.817 88.387
Iteration 47  lb 7023201296328 ub 17851662486063  cores 356 353 6  time 179.924 90.6125
Iteration 48  lb 7023201306086 ub 17851662486063  cores 362 359 6  time 184.216 92.88
Iteration 49  lb 7023201308218 ub 17851662486063  cores 370 367 8  time 189.261 95.1333
Iteration 50  lb 7023201308645 ub 17851662486063  cores 376 373 6  time 190.71 97.4674
Iteration 51  lb 7023201308685 ub 17851662486063  cores 382 379 6  time 193.953 99.7137
Iteration 52  lb 7023201309739 ub 17851662486063  cores 389 386 7  time 195.483 102.05
Iteration 53  lb 7023201309746 ub 17851662486063  cores 396 393 7  time 197.721 104.424
Iteration 54  lb 7023201310215 ub 17851662486063  cores 402 399 6  time 199.889 106.73
Iteration 55  lb 7023201310449 ub 17851662486063  cores 408 405 6  time 201.508 109.049
Iteration 56  lb 7023201310904 ub 17851662486063  cores 415 412 7  time 205.049 111.49
Iteration 57  lb 7023201311040 ub 17851662486063  cores 421 418 6  time 206.282 113.884
Iteration 58  lb 7023201317999 ub 17851662486063  cores 428 424 7  time 208.401 116.24
Iteration 59  lb 7023201318076 ub 17851662486063  cores 435 431 7  time 209.851 118.615
Iteration 60  lb 7023201319524 ub 17851662486063  cores 441 436 6  time 212.185 121.043
Iteration 61  lb 7023201320263 ub 17851662486063  cores 447 442 6  time 214.931 123.281
Iteration 62  lb 7023201320525 ub 17851662486063  cores 453 447 6  time 222.161 125.537
Iteration 63  lb 7023201323170 ub 17851662486063  cores 459 453 6  time 225.986 127.929
Iteration 64  lb 7023201324272 ub 17851662486063  cores 466 460 7  time 229.591 130.327
Iteration 65  lb 7023201324433 ub 17851662486063  cores 472 466 6  time 230.889 132.715
Iteration 66  lb 7023201324517 ub 17851662486063  cores 478 472 6  time 232.352 135.156
Iteration 67  lb 7023201324868 ub 17851662486063  cores 485 479 7  time 236.034 137.663
Iteration 68  lb 7023201328823 ub 17851662486063  cores 491 485 6  time 238.553 140.218
Iteration 69  lb 7023201328881 ub 17851662486063  cores 496 490 5  time 240.376 142.837
Iteration 70  lb 7023201329453 ub 17851662486063  cores 502 496 6  time 242.28 145.364
Iteration 71  lb 7023201384105 ub 17851662486063  cores 508 502 6  time 246.205 148
Iteration 72  lb 7023201384337 ub 17851662486063  cores 515 509 7  time 248.334 150.624
Iteration 73  lb 7023201384679 ub 17851662486063  cores 522 516 7  time 250.938 153.168
Iteration 74  lb 7023201404424 ub 17851662486063  cores 530 524 8  time 256.645 155.758
Iteration 75  lb 7023201405388 ub 17851662486063  cores 536 530 6  time 258.379 158.52
Iteration 76  lb 7023201405733 ub 17851662486063  cores 543 537 7  time 259.907 161.237
Iteration 77  lb 7023201418732 ub 17851662486063  cores 550 544 7  time 262.777 165.945
Iteration 78  lb 7023201422184 ub 17851662486063  cores 557 551 7  time 265.749 170.356
Iteration 79  lb 7023201422291 ub 17851662486063  cores 565 559 8  time 267.093 174.09
Iteration 80  lb 7023201422694 ub 17851662486063  cores 572 566 7  time 268.805 177.637
Iteration 81  lb 7023201422730 ub 17851662486063  cores 579 573 7  time 270.632 181.594
Iteration 82  lb 7023201427054 ub 17851662486063  cores 587 581 8  time 273.723 187.842
Iteration 83  lb 7023201427152 ub 17851662486063  cores 594 588 7  time 275.743 192.958
Iteration 84  lb 7023201427366 ub 17851662486063  cores 601 595 7  time 278.693 197.673
Iteration 85  lb 7023201427487 ub 17851662486063  cores 607 601 6  time 279.493 202.972
Iteration 86  lb 7023201427554 ub 17851662486063  cores 614 608 7  time 281.357 208.309
Iteration 87  lb 7023201427579 ub 17851662486063  cores 620 614 6  time 282.319 213.208
Iteration 88  lb 7023201427679 ub 17851662486063  cores 626 620 6  time 283.612 218.175
Iteration 89  lb 7023201427670 ub 17851662486063  cores 631 624 5  time 284.436 222.593
Iteration 90  lb 7023201427807 ub 17851662486063  cores 637 630 6  time 290.619 228.955
Iteration 91  lb 7023201427926 ub 17851662486063  cores 643 636 6  time 291.572 233.718
Iteration 92  lb 7023201427914 ub 17851662486063  cores 649 642 6  time 293.67 240.626
Iteration 93  lb 7023201428267 ub 17851662486063  cores 656 649 7  time 295.588 246.2
Iteration 94  lb 7023201428647 ub 17851662486063  cores 663 656 7  time 297.006 254.291
Iteration 95  lb 7023201428929 ub 17851662486063  cores 670 663 7  time 298.328 259.917
Iteration 96  lb 7023201428989 ub 17851662486063  cores 676 669 6  time 299.465 265.487
Iteration 97  lb 7023201429074 ub 17851662486063  cores 683 675 7  time 300.851 271.284
Iteration 98  lb 7023201429108 ub 17851662486063  cores 689 681 6  time 302.065 279.196
Iteration 99  lb 7023201433250 ub 17851662486063  cores 695 687 6  time 304.964 285.544
Iteration 100  lb 7023201434146 ub 17851662486063  cores 701 693 6  time 308.034 290.698
Iteration 101  lb 7023201454704 ub 17851662486063  cores 708 700 7  time 311.208 295.503
Iteration 102  lb 7023201456152 ub 17851662486063  cores 714 706 6  time 312.849 299.921
Iteration 103  lb 7023201456728 ub 17851662486063  cores 720 711 6  time 314.441 303.82
Iteration 104  lb 7023201456805 ub 17851662486063  cores 726 716 6  time 315.704 308.444
Iteration 105  lb 7023201456894 ub 17851662486063  cores 733 723 7  time 317.722 313.162
Iteration 106  lb 7023201459137 ub 17851662486063  cores 739 729 6  time 320.255 316.661
Iteration 107  lb 7023201460287 ub 17851662486063  cores 746 736 7  time 323.941 320.931
Iteration 108  lb 7023201460835 ub 17851662486063  cores 752 742 6  time 327.983 325.46
Iteration 109  lb 7023201462078 ub 17851662486063  cores 759 749 7  time 332.013 329.579
Iteration 110  lb 7023201462305 ub 17851662486063  cores 765 755 6  time 333.336 333.158
Iteration 111  lb 7023201463859 ub 17851662486063  cores 773 763 8  time 336.088 337.62
Iteration 112  lb 7023201463830 ub 17851662486063  cores 779 769 6  time 336.914 341.568
Iteration 113  lb 7023201463981 ub 17851662486063  cores 785 775 6  time 337.866 345.701
Iteration 114  lb 7023201464155 ub 17851662486063  cores 791 781 6  time 339.467 349.849
Iteration 115  lb 7023201464832 ub 17851662486063  cores 797 787 6  time 341.986 354.73
Iteration 116  lb 7023201465170 ub 17851662486063  cores 804 794 7  time 344.595 359.407
Iteration 117  lb 7023201465160 ub 17851662486063  cores 810 800 6  time 345.691 364.189
Iteration 118  lb 7023201466729 ub 17851662486063  cores 816 805 6  time 347.68 369.139
Iteration 119  lb 7023201466912 ub 17851662486063  cores 822 811 6  time 348.766 374.59
Iteration 120  lb 7023201469170 ub 17851662486063  cores 828 817 6  time 350.893 379.3
Iteration 121  lb 7023201470319 ub 17851662486063  cores 836 825 8  time 353.36 384.169
Iteration 122  lb 7023201471924 ub 17851662486063  cores 843 832 7  time 357.092 390.384
Iteration 123  lb 7023201474187 ub 17851662486063  cores 850 839 7  time 360.595 395.173
Iteration 124  lb 7023201479794 ub 17851662486063  cores 857 846 7  time 364.991 401.113
Iteration 125  lb 7023201479953 ub 17851662486063  cores 863 852 6  time 367.184 407.468
Iteration 126  lb 7023201480228 ub 17851662486063  cores 869 858 6  time 369.963 412.204
Iteration 127  lb 7023201480270 ub 17851662486063  cores 875 864 6  time 372.197 416.948
Iteration 128  lb 7023201480289 ub 17851662486063  cores 881 870 6  time 378.649 422.188
Iteration 129  lb 7023201480632 ub 17851662486063  cores 888 877 7  time 380.906 428.377
Iteration 130  lb 7023201480975 ub 17851662486063  cores 895 884 7  time 382.402 434.469
Iteration 131  lb 7023201481027 ub 17851662486063  cores 901 890 6  time 383.652 440.584
Iteration 132  lb 7023201482021 ub 17851662486063  cores 908 897 7  time 385.243 448.071
Iteration 133  lb 7023201485414 ub 17851662486063  cores 915 904 7  time 387.46 455.482
Iteration 134  lb 7023201499305 ub 17851662486063  cores 922 911 7  time 389.825 463.85
Iteration 135  lb 7023201499341 ub 17851662486063  cores 929 918 7  time 391.617 471.159
Iteration 136  lb 7023201500481 ub 17851662486063  cores 935 924 6  time 395.008 479.451
Iteration 137  lb 7023201500826 ub 17851662486063  cores 942 931 7  time 396.431 489.5
Iteration 138  lb 7023201502978 ub 17851662486063  cores 948 937 6  time 398.492 498.159
Iteration 139  lb 7023201503219 ub 17851662486063  cores 955 944 7  time 400.705 504.897
Iteration 140  lb 7023201504084 ub 17851662486063  cores 962 951 7  time 404.368 514.133
Iteration 141  lb 7023201505004 ub 17851662486063  cores 969 958 7  time 407.426 524.356
Iteration 142  lb 7023201507642 ub 17851662486063  cores 976 965 7  time 410.611 534.333
Iteration 143  lb 7023201507790 ub 17851662486063  cores 984 973 8  time 413.72 544.878
Iteration 144  lb 7023201507865 ub 17851662486063  cores 991 980 7  time 416.113 557.605
Iteration 145  lb 7023201508809 ub 17851662486063  cores 998 987 7  time 418.319 568.58
Iteration 146  lb 7023201512624 ub 17851662486063  cores 1005 994 7  time 422.29 579.406
Iteration 147  lb 7023201513798 ub 17851662486063  cores 1012 1001 7  time 424.167 590.158
Iteration 148  lb 7023201513804 ub 17851662486063  cores 1019 1008 7  time 425.63 600.518
Iteration 149  lb 7023201514330 ub 17851662486063  cores 1027 1016 8  time 426.694 611.42
Iteration 150  lb 7023201514419 ub 17851662486063  cores 1033 1022 6  time 427.564 623.501
Iteration 151  lb 7023201514473 ub 17851662486063  cores 1039 1028 6  time 428.875 632.109
Iteration 152  lb 7023201515010 ub 17851662486063  cores 1046 1035 7  time 430.946 642.535
Iteration 153  lb 7023201515123 ub 17851662486063  cores 1053 1042 7  time 432.196 653.698
Iteration 154  lb 7023201515297 ub 17851662486063  cores 1060 1049 7  time 433.75 666.033
Iteration 155  lb 7023201515255 ub 17851662486063  cores 1067 1056 7  time 435.584 678.511
Iteration 156  lb 7023201515234 ub 17851662486063  cores 1074 1063 7  time 436.586 691.465
Iteration 157  lb 7023201515407 ub 17851662486063  cores 1081 1070 7  time 438.065 703.944
Iteration 158  lb 7023201515577 ub 17851662486063  cores 1089 1078 8  time 440.056 716.133
Iteration 159  lb 7023201515586 ub 17851662486063  cores 1095 1084 6  time 441.203 730.308
Iteration 160  lb 7023201516355 ub 17851662486063  cores 1102 1091 7  time 442.882 745.186
Iteration 161  lb 7023201516417 ub 17851662486063  cores 1107 1094 5  time 443.753 757.776
Iteration 162  lb 7023201516540 ub 17851662486063  cores 1113 1100 6  time 444.688 772.148
Iteration 163  lb 7023201517848 ub 17851662486063  cores 1120 1107 7  time 448.394 786.695
Iteration 164  lb 7023201518514 ub 17851662486063  cores 1126 1112 6  time 450.288 799.799
Iteration 165  lb 7023201518580 ub 17851662486063  cores 1133 1119 7  time 452.116 809.893
Iteration 166  lb 7023201518594 ub 17851662486063  cores 1140 1126 7  time 454.041 821.415
Iteration 167  lb 7023201520056 ub 17851662486063  cores 1146 1132 6  time 458.485 836.954
Iteration 168  lb 7023201521882 ub 17851662486063  cores 1153 1139 7  time 461.398 852.876
Iteration 169  lb 7023201522299 ub 17851662486063  cores 1160 1145 7  time 462.946 868.517
Iteration 170  lb 7023201522436 ub 17851662486063  cores 1167 1152 7  time 464.263 884.504
Iteration 171  lb 7023201522447 ub 17851662486063  cores 1173 1158 6  time 464.921 898.873
Iteration 172  lb 7023201522638 ub 17851662486063  cores 1180 1165 7  time 466.11 913.682
Iteration 173  lb 7023201522654 ub 17851662486063  cores 1187 1172 7  time 467.618 928.707
Iteration 174  lb 7023201522825 ub 17851662486063  cores 1192 1176 5  time 468.235 944.196
Iteration 175  lb 7023201522832 ub 17851662486063  cores 1198 1182 6  time 469.351 958.355
Iteration 176  lb 7023201523276 ub 17851662486063  cores 1204 1188 6  time 471.066 974.09
Iteration 177  lb 7023201524291 ub 17851662486063  cores 1210 1194 6  time 473.578 992.04
Iteration 178  lb 7023201524441 ub 17851662486063  cores 1217 1201 7  time 481.718 1008.73
Iteration 179  lb 7023201524460 ub 17851662486063  cores 1223 1207 6  time 482.738 1023.42
Iteration 180  lb 7023201524616 ub 17851662486063  cores 1229 1212 6  time 484.077 1040.51
Iteration 181  lb 7023201524634 ub 17851662486063  cores 1235 1218 6  time 485.417 1057.66
Iteration 182  lb 7023201524753 ub 17851662486063  cores 1241 1223 6  time 486.105 1075.37
Iteration 183  lb 7023201524738 ub 17851662486063  cores 1246 1228 5  time 487.619 1094.96
Iteration 184  lb 7023201524790 ub 17851662486063  cores 1253 1235 7  time 488.508 1113.1
Iteration 185  lb 7023201525395 ub 17851662486063  cores 1259 1240 6  time 490.539 1130.9
Iteration 186  lb 7023201525351 ub 17851662486063  cores 1266 1247 7  time 492.756 1145.21
Iteration 187  lb 7023201526560 ub 17851662486063  cores 1272 1253 6  time 495.701 1163.1
Iteration 188  lb 7023201526821 ub 17851662486063  cores 1278 1259 6  time 498.281 1181.88
Iteration 189  lb 7023201526897 ub 17851662486063  cores 1285 1266 7  time 500.704 1201.2
Iteration 190  lb 7023201527306 ub 17851662486063  cores 1292 1273 7  time 504.834 1218.25
Iteration 191  lb 7023201527356 ub 17851662486063  cores 1299 1280 7  time 507.142 1235.93
Iteration 192  lb 7023201527406 ub 17851662486063  cores 1306 1287 7  time 508.992 1254.19
Iteration 193  lb 7023201527829 ub 17851662486063  cores 1313 1294 7  time 513.076 1271.64
Iteration 194  lb 7023201531751 ub 17851662486063  cores 1320 1301 7  time 518.311 1291.51
Iteration 195  lb 7023201531677 ub 17851662486063  cores 1327 1308 7  time 520.615 1312.91
Iteration 196  lb 7023201531988 ub 17851662486063  cores 1334 1315 7  time 522.044 1332.78
Iteration 197  lb 7023201532383 ub 17851662486063  cores 1341 1322 7  time 523.579 1354.13
Iteration 198  lb 7023201532377 ub 17851662486063  cores 1347 1328 6  time 525.581 1373.16
Iteration 199  lb 7023201532454 ub 17851662486063  cores 1353 1334 6  time 527.985 1394.05
Iteration 200  lb 7023201532498 ub 17851662486063  cores 1359 1340 6  time 529.285 1414.88
Iteration 201  lb 7023201532669 ub 17851662486063  cores 1365 1346 6  time 530.715 1434.33
Iteration 202  lb 7023201532875 ub 17851662486063  cores 1371 1352 6  time 532.703 1453.76
Iteration 203  lb 7023201532893 ub 17851662486063  cores 1377 1358 6  time 533.732 1475.46
Iteration 204  lb 7023201533354 ub 17851662486063  cores 1382 1363 5  time 535.853 1498.79
Iteration 205  lb 7023201533889 ub 17851662486063  cores 1389 1370 7  time 539.095 1521.5
Iteration 206  lb 7023201534139 ub 17851662486063  cores 1396 1377 7  time 542.232 1543.53
Iteration 207  lb 7023201534492 ub 17851662486063  cores 1403 1384 7  time 544.013 1566.4
Iteration 208  lb 7023201534561 ub 17851662486063  cores 1409 1390 6  time 545.494 1591.15
Iteration 209  lb 7023201534678 ub 17851662486063  cores 1415 1396 6  time 546.519 1614.67
Iteration 210  lb 7023201534710 ub 17851662486063  cores 1422 1403 7  time 548.963 1638
Iteration 211  lb 7023201534702 ub 17851662486063  cores 1428 1409 6  time 550.412 1660.83
Iteration 212  lb 7023201534736 ub 17851662486063  cores 1435 1416 7  time 551.874 1685.72
Iteration 213  lb 7023201534737 ub 17851662486063  cores 1441 1422 6  time 553.431 1708.66
Iteration 214  lb 7023201534972 ub 17851662486063  cores 1447 1428 6  time 554.924 1733.86
Iteration 215  lb 7023201535065 ub 17851662486063  cores 1455 1436 8  time 558.168 1755.69
Iteration 216  lb 7023201535040 ub 17851662486063  cores 1461 1442 6  time 559.38 1777.92
Iteration 217  lb 7023201535111 ub 17851662486063  cores 1467 1448 6  time 560.318 1801.85
Iteration 218  lb 7023201535384 ub 17851662486063  cores 1474 1455 7  time 563.06 1826.05
Iteration 219  lb 7023201535478 ub 17851662486063  cores 1480 1461 6  time 565.254 1849.34
Iteration 220  lb 7023201535529 ub 17851662486063  cores 1486 1467 6  time 566.746 1877.57
Iteration 221  lb 7023201535579 ub 17851662486063  cores 1492 1473 6  time 568.238 1900.78
Iteration 222  lb 7023201535580 ub 17851662486063  cores 1498 1479 6  time 569.09 1924.68
Iteration 223  lb 7023201535938 ub 17851662486063  cores 1504 1485 6  time 571.242 1948.79
Iteration 224  lb 7023201536292 ub 17851662486063  cores 1510 1491 6  time 572.88 1975.29
Iteration 225  lb 7023201536375 ub 17851662486063  cores 1515 1496 5  time 573.948 1998.35
Iteration 226  lb 7023201536318 ub 17851662486063  cores 1520 1501 5  time 574.729 2022.01
Iteration 227  lb 7023201536821 ub 17851662486063  cores 1527 1508 7  time 576.724 2047.13
Iteration 228  lb 7023201536963 ub 17851662486063  cores 1534 1515 7  time 578.219 2073.89
Iteration 229  lb 7023201537055 ub 17851662486063  cores 1539 1520 5  time 579.404 2097.51
Iteration 230  lb 7023201537164 ub 17851662486063  cores 1545 1526 6  time 580.567 2121.4
Iteration 231  lb 7023201537137 ub 17851662486063  cores 1552 1533 7  time 582.101 2145.5
Iteration 232  lb 7023201537447 ub 17851662486063  cores 1558 1539 6  time 584.269 2168.99
Iteration 233  lb 7023201538000 ub 17851662486063  cores 1564 1545 6  time 586.056 2195.36
Iteration 234  lb 7023201538420 ub 17851662486063  cores 1571 1552 7  time 587.827 2222.33
Iteration 235  lb 7023201538489 ub 17851662486063  cores 1577 1558 6  time 588.604 2247.18
Iteration 236  lb 7023201538520 ub 17851662486063  cores 1583 1564 6  time 589.68 2275.73
Iteration 237  lb 7023201538594 ub 17851662486063  cores 1589 1570 6  time 591.512 2300.41
Iteration 238  lb 7023201538785 ub 17851662486063  cores 1596 1577 7  time 592.934 2325.97
Iteration 239  lb 7023201539003 ub 17851662486063  cores 1603 1584 7  time 594.94 2354.29
Iteration 240  lb 7023201539054 ub 17851662486063  cores 1609 1590 6  time 596.478 2381.8
Iteration 241  lb 7023201539019 ub 17851662486063  cores 1615 1596 6  time 597.587 2407.99
Iteration 242  lb 7023201539276 ub 17851662486063  cores 1621 1602 6  time 599.758 2435.7
Iteration 243  lb 7023201539671 ub 17851662486063  cores 1628 1609 7  time 601.892 2466.21
Iteration 244  lb 7023201539672 ub 17851662486063  cores 1633 1614 5  time 602.795 2496.11
Iteration 245  lb 7023201539701 ub 17851662486063  cores 1639 1620 6  time 604.184 2523.77
Iteration 246  lb 7023201539743 ub 17851662486063  cores 1644 1625 5  time 604.984 2550.81
Iteration 247  lb 7023201539805 ub 17851662486063  cores 1650 1631 6  time 607.637 2577.76
Iteration 248  lb 7023201540202 ub 17851662486063  cores 1657 1638 7  time 610.261 2608.54
Iteration 249  lb 7023201540063 ub 17851662486063  cores 1664 1644 7  time 612.284 2635.75
Iteration 250  lb 7023201540170 ub 17851662486063  cores 1671 1651 7  time 618.778 2663.7
Iteration 251  lb 7023201540696 ub 17851662486063  cores 1677 1657 6  time 621.284 2697.99
Iteration 252  lb 7023201541011 ub 17851662486063  cores 1684 1664 7  time 623.211 2730.24
Iteration 253  lb 7023201541080 ub 17851662486063  cores 1690 1670 6  time 624.814 2759.67
Iteration 254  lb 7023201541912 ub 17851662486063  cores 1697 1677 7  time 627.968 2788.26
Iteration 255  lb 7023201542515 ub 17851662486063  cores 1703 1683 6  time 629.405 2819.28
Iteration 256  lb 7023201543085 ub 17851662486063  cores 1710 1690 7  time 631.756 2849.91
Iteration 257  lb 7023201543420 ub 17851662486063  cores 1717 1697 7  time 633.897 2880.62
Iteration 258  lb 7023201543449 ub 17851662486063  cores 1724 1704 7  time 635.517 2911.2
Iteration 259  lb 7023201543575 ub 17851662486063  cores 1730 1710 6  time 636.218 2943.32
