lb 4959796 ub 10894870 before adjustment
lb 0 ub 5935074 after adjustment
costs ready
35 variables 522 functions 4959796 lb, 5935074 ub
Iteration 0  lb 4959801 ub 10894870  cores 3 3 3  time 0.413871 0.061662
Iteration 40  lb 4959835 ub 10894870  cores 127 122 3  time 24.5375 6.27389
Iteration 41  lb 4959835 ub 10894870  cores 130 125 3  time 24.9973 6.69736
Iteration 42  lb 4959835 ub 10894870  cores 133 128 3  time 25.1801 7.07534
Iteration 43  lb 4959836 ub 10894870  cores 136 130 3  time 25.2772 7.33402
Iteration 44  lb 4959836 ub 10894870  cores 139 133 3  time 25.6432 7.68256
Iteration 45  lb 4959848 ub 10894870  cores 142 136 3  time 26.0267 7.93218
Iteration 46  lb 4959851 ub 10894870  cores 146 140 4  time 26.6416 8.17985
Iteration 47  lb 4959852 ub 10894870  cores 149 143 3  time 27.053 8.41361
Iteration 48  lb 4959852 ub 10894870  cores 152 146 3  time 27.1512 8.70932
Iteration 49  lb 4959852 ub 10894870  cores 155 149 3  time 27.3524 8.99135
Iteration 50  lb 4959852 ub 10894870  cores 157 151 2  time 27.5811 9.28561
Iteration 51  lb 4959853 ub 10894870  cores 160 154 3  time 28.2542 9.77176
Iteration 52  lb 4959853 ub 10894870  cores 163 157 3  time 28.6919 10.4031
Iteration 53  lb 4959853 ub 10894870  cores 166 160 3  time 29.2044 10.9298
Iteration 54  lb 4959853 ub 10894870  cores 169 163 3  time 29.5231 11.3518
Iteration 55  lb 4959853 ub 10894870  cores 171 165 2  time 29.8944 11.6567
Iteration 56  lb 4959853 ub 10894870  cores 174 168 3  time 30.6301 12.3705
Iteration 57  lb 4959854 ub 10894870  cores 177 171 3  time 31.768 12.6803
Iteration 58  lb 4959854 ub 10894870  cores 179 173 2  time 32.1452 13.1507
Iteration 59  lb 4959854 ub 10894870  cores 182 176 3  time 32.8041 13.7538
Iteration 60  lb 4959854 ub 10894870  cores 185 179 3  time 33.3349 14.3352
Iteration 61  lb 4959854 ub 10894870  cores 187 181 2  time 33.6329 14.9448
Iteration 62  lb 4959855 ub 10894870  cores 190 184 3  time 34.2378 15.5985
Iteration 63  lb 4959855 ub 10894870  cores 192 186 2  time 34.7974 16.1629
Iteration 64  lb 4959855 ub 10894870  cores 194 188 2  time 35.8513 16.898
Iteration 65  lb 4959855 ub 10894870  cores 197 191 3  time 36.4606 17.7281
Iteration 66  lb 4959855 ub 10894870  cores 200 194 3  time 37.2873 18.6829
Iteration 67  lb 4959855 ub 10894870  cores 202 196 2  time 37.857 19.413
Iteration 68  lb 4959855 ub 10894870  cores 205 199 3  time 38.2295 20.1273
Iteration 69  lb 4959856 ub 10894870  cores 207 201 2  time 38.5447 20.8407
Iteration 70  lb 4959856 ub 10894870  cores 209 203 2  time 38.9504 21.9841
Iteration 71  lb 4959856 ub 10894870  cores 211 205 2  time 39.4814 22.9578
Iteration 72  lb 4959856 ub 10894870  cores 214 208 3  time 39.7331 23.8717
Iteration 73  lb 4959856 ub 10894870  cores 217 211 3  time 41.1846 24.9353
Iteration 74  lb 4959856 ub 10894870  cores 220 214 3  time 41.5613 25.8571
Iteration 75  lb 4959856 ub 10894870  cores 222 216 2  time 41.7612 26.7965
Iteration 76  lb 4959856 ub 10894870  cores 225 219 3  time 42.6958 27.8138
Iteration 77  lb 4959857 ub 10894870  cores 228 222 3  time 42.9485 29.1158
Iteration 78  lb 4959857 ub 10894870  cores 231 225 3  time 43.1528 30.0704
Iteration 79  lb 4959857 ub 10894870  cores 233 227 2  time 43.3874 31.1648
Iteration 80  lb 4959857 ub 10894870  cores 235 229 2  time 43.608 32.4457
Iteration 81  lb 4959857 ub 10894870  cores 238 232 3  time 44.3365 33.3636
Iteration 82  lb 4959857 ub 10894870  cores 240 234 2  time 45.0768 34.6014
Iteration 83  lb 4959857 ub 10894870  cores 242 236 2  time 45.2908 35.6728
Iteration 84  lb 4959857 ub 10894870  cores 244 238 2  time 45.3743 36.7502
Iteration 85  lb 4959857 ub 10894870  cores 247 241 3  time 45.6159 37.8263
Iteration 86  lb 4959858 ub 10894870  cores 250 242 3  time 46.5304 38.9534
Iteration 87  lb 4959858 ub 10894870  cores 252 244 2  time 46.7157 40.128
Iteration 88  lb 4959858 ub 10894870  cores 254 246 2  time 47.0064 41.512
Iteration 89  lb 4959858 ub 10894870  cores 257 249 3  time 47.8551 42.6392
Iteration 90  lb 4959858 ub 10894870  cores 259 251 2  time 48.0332 43.9667
Iteration 91  lb 4959858 ub 10894870  cores 262 254 3  time 48.5349 45.9156
Iteration 92  lb 4959858 ub 10894870  cores 265 257 3  time 49.0276 47.1664
Iteration 93  lb 4959858 ub 10894870  cores 267 259 2  time 49.2405 48.3532
Iteration 94  lb 4959858 ub 10894870  cores 270 262 3  time 49.6722 49.8892
Iteration 95  lb 4959858 ub 10894870  cores 272 264 2  time 49.8522 51.2717
Iteration 96  lb 4959858 ub 10894870  cores 274 265 2  time 49.9903 52.5303
Iteration 97  lb 4959858 ub 10894870  cores 276 267 2  time 50.4398 53.7301
Iteration 98  lb 4959858 ub 10894870  cores 279 270 3  time 50.8573 55.3167
Iteration 99  lb 4959858 ub 10894870  cores 281 272 2  time 51.1156 56.6317
Iteration 100  lb 4959858 ub 10894870  cores 284 275 3  time 51.5501 57.966
Iteration 101  lb 4959859 ub 10894870  cores 287 278 3  time 51.6729 59.5366
Iteration 102  lb 4959859 ub 10894870  cores 289 280 2  time 51.8733 60.9205
Iteration 103  lb 4959859 ub 10894870  cores 291 282 2  time 52.1451 62.3429
Iteration 104  lb 4959859 ub 10894870  cores 293 284 2  time 52.3926 63.6655
Iteration 105  lb 4959859 ub 10894870  cores 296 287 3  time 52.8274 64.9765
Iteration 106  lb 4959859 ub 10894870  cores 298 289 2  time 53.0257 66.2287
Iteration 107  lb 4959859 ub 10894870  cores 301 292 3  time 54.6186 67.5869
Iteration 108  lb 4959859 ub 10894870  cores 304 295 3  time 54.9073 69.1604
Iteration 109  lb 4959859 ub 10894870  cores 307 298 3  time 55.7011 70.9252
Iteration 110  lb 4959859 ub 10894870  cores 309 300 2  time 55.9007 73.247
Iteration 111  lb 4959859 ub 10894870  cores 312 303 3  time 56.1925 75.4979
Iteration 112  lb 4959859 ub 10894870  cores 314 305 2  time 56.4747 77.9627
Iteration 113  lb 4959859 ub 10894870  cores 317 308 3  time 57.3717 79.5223
Iteration 114  lb 4959859 ub 10894870  cores 319 310 2  time 57.8077 80.8521
Iteration 115  lb 4959859 ub 10894870  cores 322 312 3  time 58.2741 82.1079
Iteration 116  lb 4959859 ub 10894870  cores 325 315 3  time 58.6512 84.203
Iteration 117  lb 4959859 ub 10894870  cores 328 318 3  time 58.8475 86.2847
Iteration 118  lb 4959859 ub 10894870  cores 330 320 2  time 59.5444 88.2375
Iteration 119  lb 4959859 ub 10894870  cores 332 322 2  time 59.7871 90.6101
Iteration 120  lb 4959859 ub 10894870  cores 334 324 2  time 60.3575 92.1376
Iteration 121  lb 4959859 ub 10894870  cores 337 327 3  time 60.8835 93.7974
Iteration 122  lb 4959859 ub 10894870  cores 340 330 3  time 61.8221 95.3038
Iteration 123  lb 4959859 ub 10894870  cores 343 333 3  time 62.508 96.8749
Iteration 124  lb 4959860 ub 10894870  cores 346 336 3  time 62.7089 98.5302
Iteration 125  lb 4959860 ub 10894870  cores 349 339 3  time 62.9914 100.306
Iteration 126  lb 4959860 ub 10894870  cores 351 341 2  time 63.1401 102.344
Iteration 127  lb 4959860 ub 10894870  cores 354 343 3  time 63.6969 104.127
Iteration 128  lb 4959860 ub 10894870  cores 356 345 2  time 64.5545 106.16
Iteration 129  lb 4959860 ub 10894870  cores 359 348 3  time 64.7732 107.974
Iteration 130  lb 4959860 ub 10894870  cores 362 351 3  time 64.9467 109.758
Iteration 131  lb 4959860 ub 10894870  cores 365 354 3  time 65.5625 111.606
Iteration 132  lb 4959860 ub 10894870  cores 369 358 4  time 66.3694 113.72
Iteration 133  lb 4959860 ub 10894870  cores 372 361 3  time 66.5196 116.281
Iteration 134  lb 4959860 ub 10894870  cores 375 364 3  time 66.5892 119.02
Iteration 135  lb 4959860 ub 10894870  cores 378 367 3  time 67.1981 121.383
Iteration 136  lb 4959860 ub 10894870  cores 380 369 2  time 68.7591 123.125
Iteration 137  lb 4959860 ub 10894870  cores 382 371 2  time 69.4563 125.954
Iteration 138  lb 4959860 ub 10894870  cores 384 373 2  time 69.5744 128.787
Iteration 139  lb 4959860 ub 10894870  cores 387 376 3  time 70.4555 130.683
Iteration 140  lb 4959860 ub 10894870  cores 389 378 2  time 70.644 133.513
Iteration 141  lb 4959860 ub 10894870  cores 392 381 3  time 70.832 136.473
Iteration 142  lb 4959860 ub 10894870  cores 395 383 3  time 70.9325 140.25
Iteration 143  lb 4959860 ub 10894870  cores 397 385 2  time 71.055 142.456
Iteration 144  lb 4959860 ub 10894870  cores 399 387 2  time 71.1992 146.277
Iteration 145  lb 4959860 ub 10894870  cores 402 390 3  time 71.4883 150.067
Iteration 146  lb 4959861 ub 10894870  cores 405 393 3  time 71.6214 154.825
Iteration 147  lb 4959861 ub 10894870  cores 408 394 3  time 72.1528 158.48
Iteration 148  lb 4959861 ub 10894870  cores 410 396 2  time 72.2829 162.448
Iteration 149  lb 4959861 ub 10894870  cores 413 399 3  time 72.6035 166.205
Iteration 150  lb 4959861 ub 10894870  cores 415 401 2  time 73.3462 170.195
Iteration 151  lb 4959861 ub 10894870  cores 417 403 2  time 73.6914 173.604
Iteration 152  lb 4959861 ub 10894870  cores 420 406 3  time 74.2708 176.957
Iteration 153  lb 4959861 ub 10894870  cores 422 408 2  time 74.4975 180.38
Iteration 154  lb 4959861 ub 10894870  cores 425 411 3  time 74.848 183.827
Iteration 155  lb 4959861 ub 10894870  cores 428 414 3  time 76.1324 187.379
Iteration 156  lb 4959861 ub 10894870  cores 430 416 2  time 76.2966 190.394
Iteration 157  lb 4959861 ub 10894870  cores 433 419 3  time 76.4104 194.248
Iteration 158  lb 4959861 ub 10894870  cores 436 422 3  time 76.6131 198.107
Iteration 159  lb 4959861 ub 10894870  cores 439 425 3  time 77.2203 202.126
Iteration 160  lb 4959861 ub 10894870  cores 441 427 2  time 77.4183 206.55
Iteration 161  lb 4959861 ub 10894870  cores 443 429 2  time 78.1563 210.152
Iteration 162  lb 4959861 ub 10894870  cores 445 431 2  time 78.7374 213.395
Iteration 163  lb 4959861 ub 10894870  cores 448 434 3  time 78.9185 216.621
Iteration 164  lb 4959861 ub 10894870  cores 450 436 2  time 79.1127 220.683
Iteration 165  lb 4959861 ub 10894870  cores 453 439 3  time 79.2097 223.887
Iteration 166  lb 4959861 ub 10894870  cores 457 443 4  time 79.3002 227.874
Iteration 167  lb 4959861 ub 10894870  cores 460 446 3  time 79.4318 231.049
Iteration 168  lb 4959861 ub 10894870  cores 462 448 2  time 80.5539 235.047
Iteration 169  lb 4959861 ub 10894870  cores 465 451 3  time 80.8851 238.162
Iteration 170  lb 4959861 ub 10894870  cores 468 454 3  time 81.2784 242.25
Iteration 171  lb 4959861 ub 10894870  cores 471 457 3  time 81.8015 245.7
Iteration 172  lb 4959861 ub 10894870  cores 474 460 3  time 82.4164 249.745
Iteration 173  lb 4959861 ub 10894870  cores 476 462 2  time 82.9288 253.813
Iteration 174  lb 4959861 ub 10894870  cores 478 464 2  time 83.2328 257.498
Iteration 175  lb 4959861 ub 10894870  cores 481 467 3  time 83.4295 260.569
Iteration 176  lb 4959861 ub 10894870  cores 484 470 3  time 83.5536 264.958
Iteration 177  lb 4959861 ub 10894870  cores 486 472 2  time 83.978 267.163
Iteration 178  lb 4959861 ub 10894870  cores 489 475 3  time 84.1187 271.203
Iteration 179  lb 4959861 ub 10894870  cores 492 478 3  time 84.709 275.457
Iteration 180  lb 4959861 ub 10894870  cores 495 481 3  time 84.9868 280.961
Iteration 181  lb 4959861 ub 10894870  cores 497 483 2  time 85.4596 285.421
Iteration 182  lb 4959861 ub 10894870  cores 500 486 3  time 85.9961 289.628
Iteration 183  lb 4959861 ub 10894870  cores 503 489 3  time 86.2173 293.695
Iteration 184  lb 4959861 ub 10894870  cores 506 492 3  time 86.5942 297.475
Iteration 185  lb 4959861 ub 10894870  cores 509 495 3  time 87.2818 302.2
Iteration 186  lb 4959861 ub 10894870  cores 511 497 2  time 87.3512 305.902
Iteration 187  lb 4959861 ub 10894870  cores 514 500 3  time 88.1846 309.473
Iteration 188  lb 4959861 ub 10894870  cores 517 503 3  time 88.3456 315.491
Iteration 189  lb 4959862 ub 10894870  cores 520 506 3  time 88.5658 321.747
Iteration 190  lb 4959862 ub 10894870  cores 523 509 3  time 88.8123 326.6
Iteration 191  lb 4959862 ub 10894870  cores 525 511 2  time 89.2852 331.605
Iteration 192  lb 4959862 ub 10894870  cores 528 514 3  time 89.4524 336.247
Iteration 193  lb 4959862 ub 10894870  cores 531 517 3  time 89.5555 340.68
Iteration 194  lb 4959862 ub 10894870  cores 533 519 2  time 90.4326 346.213
Iteration 195  lb 4959862 ub 10894870  cores 536 522 3  time 90.6705 351.055
Iteration 196  lb 4959862 ub 10894870  cores 539 525 3  time 90.9181 356.038
Iteration 197  lb 4959862 ub 10894870  cores 541 527 2  time 91.7521 361.508
Iteration 198  lb 4959862 ub 10894870  cores 544 530 3  time 91.8862 367.305
Iteration 199  lb 4959862 ub 10894870  cores 546 532 2  time 92.2132 372.457
Iteration 200  lb 4959862 ub 10894870  cores 549 535 3  time 92.968 377.903
Iteration 201  lb 4959862 ub 10894870  cores 552 538 3  time 93.8157 382.458
Iteration 202  lb 4959862 ub 10894870  cores 555 541 3  time 94.4915 387.398
Iteration 203  lb 4959862 ub 10894870  cores 557 543 2  time 95.027 392.475
Iteration 204  lb 4959862 ub 10894870  cores 560 546 3  time 95.1327 397.229
Iteration 205  lb 4959862 ub 10894870  cores 563 549 3  time 95.7603 401.314
Iteration 206  lb 4959862 ub 10894870  cores 566 552 3  time 95.982 406.832
Iteration 207  lb 4959862 ub 10894870  cores 569 555 3  time 96.1295 411.845
Iteration 208  lb 4959862 ub 10894870  cores 572 558 3  time 96.6023 416.132
Iteration 209  lb 4959862 ub 10894870  cores 574 560 2  time 96.8839 421.697
Iteration 210  lb 4959862 ub 10894870  cores 577 563 3  time 97.2176 426.709
Iteration 211  lb 4959862 ub 10894870  cores 580 566 3  time 97.4914 432.692
Iteration 212  lb 4959862 ub 10894870  cores 583 569 3  time 97.9111 438.346
Iteration 213  lb 4959862 ub 10894870  cores 585 571 2  time 98.3945 443.596
Iteration 214  lb 4959862 ub 10894870  cores 588 574 3  time 98.5445 448.968
Iteration 215  lb 4959862 ub 10894870  cores 590 576 2  time 98.87 453.995
Iteration 216  lb 4959862 ub 10894870  cores 593 579 3  time 99.8172 458.377
Iteration 217  lb 4959862 ub 10894870  cores 596 582 3  time 100.221 463.635
Iteration 218  lb 4959862 ub 10894870  cores 599 585 3  time 100.631 468.887
Iteration 219  lb 4959862 ub 10894870  cores 601 587 2  time 100.793 475.123
Iteration 220  lb 4959862 ub 10894870  cores 603 589 2  time 101.338 480.641
Iteration 221  lb 4959862 ub 10894870  cores 605 591 2  time 101.553 486.285
Iteration 222  lb 4959862 ub 10894870  cores 607 593 2  time 101.829 492.065
Iteration 223  lb 4959862 ub 10894870  cores 610 596 3  time 102.366 497.935
Iteration 224  lb 4959862 ub 10894870  cores 613 599 3  time 102.946 504.366
Iteration 225  lb 4959862 ub 10894870  cores 615 601 2  time 103.48 509.908
Iteration 226  lb 4959862 ub 10894870  cores 618 604 3  time 104.202 515.011
Iteration 227  lb 4959862 ub 10894870  cores 621 607 3  time 105.061 521.771
Iteration 228  lb 4959862 ub 10894870  cores 624 610 3  time 105.371 529.317
Iteration 229  lb 4959862 ub 10894870  cores 627 613 3  time 105.869 537.038
Iteration 230  lb 4959863 ub 10894870  cores 630 616 3  time 106.213 543.606
Iteration 231  lb 4959863 ub 10894870  cores 633 619 3  time 106.815 551.412
Iteration 232  lb 4959863 ub 10894870  cores 635 621 2  time 108.262 559.333
Iteration 233  lb 4959863 ub 10894870  cores 638 624 3  time 108.439 566.317
Iteration 234  lb 4959863 ub 10894870  cores 640 626 2  time 109.197 573.083
Iteration 235  lb 4959863 ub 10894870  cores 642 628 2  time 109.562 580.519
Iteration 236  lb 4959863 ub 10894870  cores 645 631 3  time 110.109 588.103
Iteration 237  lb 4959863 ub 10894870  cores 648 634 3  time 110.575 594.902
Iteration 238  lb 4959863 ub 10894870  cores 651 637 3  time 111.056 602.335
Iteration 239  lb 4959863 ub 10894870  cores 654 640 3  time 111.322 609.477
Iteration 240  lb 4959863 ub 10894870  cores 657 643 3  time 111.625 616.387
Iteration 241  lb 4959863 ub 10894870  cores 659 645 2  time 112.296 622.901
Iteration 242  lb 4959863 ub 10894870  cores 661 647 2  time 112.652 630.51
Iteration 243  lb 4959863 ub 10894870  cores 664 650 3  time 112.9 636.856
Iteration 244  lb 4959863 ub 10894870  cores 667 653 3  time 113.223 643.778
Iteration 245  lb 4959863 ub 10894870  cores 670 656 3  time 113.847 652.134
Iteration 246  lb 4959863 ub 10894870  cores 672 658 2  time 114.05 657.915
Iteration 247  lb 4959863 ub 10894870  cores 675 661 3  time 114.408 663.96
Iteration 248  lb 4959863 ub 10894870  cores 678 664 3  time 114.544 671.07
Iteration 249  lb 4959863 ub 10894870  cores 681 667 3  time 115.021 678.902
Iteration 250  lb 4959863 ub 10894870  cores 683 669 2  time 115.592 686.851
Iteration 251  lb 4959863 ub 10894870  cores 685 671 2  time 116.081 694.545
Iteration 252  lb 4959863 ub 10894870  cores 688 674 3  time 116.514 701.766
Iteration 253  lb 4959863 ub 10894870  cores 690 676 2  time 117.683 709.005
Iteration 254  lb 4959863 ub 10894870  cores 693 679 3  time 118.146 717.124
Iteration 255  lb 4959863 ub 10894870  cores 696 682 3  time 118.624 724.374
Iteration 256  lb 4959863 ub 10894870  cores 699 685 3  time 119.648 731.639
Iteration 257  lb 4959863 ub 10894870  cores 701 687 2  time 119.827 739.315
Iteration 258  lb 4959863 ub 10894870  cores 704 690 3  time 119.934 746.285
Iteration 259  lb 4959863 ub 10894870  cores 707 693 3  time 120.019 753.556
Iteration 260  lb 4959863 ub 10894870  cores 710 696 3  time 120.554 759.681
Iteration 261  lb 4959863 ub 10894870  cores 713 699 3  time 120.88 765.77
Iteration 262  lb 4959863 ub 10894870  cores 716 701 3  time 121.174 772.79
Iteration 263  lb 4959863 ub 10894870  cores 720 705 4  time 121.304 779.813
Iteration 264  lb 4959863 ub 10894870  cores 723 708 3  time 121.738 786.084
Iteration 265  lb 4959863 ub 10894870  cores 726 711 3  time 122.601 793.721
Iteration 266  lb 4959863 ub 10894870  cores 729 714 3  time 122.793 799.902
Iteration 267  lb 4959863 ub 10894870  cores 731 716 2  time 125.143 806.421
Iteration 268  lb 4959863 ub 10894870  cores 733 718 2  time 125.76 813.535
Iteration 269  lb 4959863 ub 10894870  cores 736 721 3  time 126.058 819.935
Iteration 270  lb 4959863 ub 10894870  cores 739 724 3  time 126.13 827.019
Iteration 271  lb 4959863 ub 10894870  cores 742 727 3  time 126.463 832.906
Iteration 272  lb 4959863 ub 10894870  cores 745 730 3  time 126.611 840.165
Iteration 273  lb 4959863 ub 10894870  cores 747 732 2  time 127.019 847.571
Iteration 274  lb 4959863 ub 10894870  cores 750 735 3  time 127.127 854.025
Iteration 275  lb 4959863 ub 10894870  cores 753 738 3  time 127.239 861.181
Iteration 276  lb 4959863 ub 10894870  cores 756 741 3  time 127.521 868.43
Iteration 277  lb 4959863 ub 10894870  cores 758 743 2  time 128.092 875.216
Iteration 278  lb 4959863 ub 10894870  cores 760 745 2  time 128.247 882.128
Iteration 279  lb 4959863 ub 10894870  cores 762 747 2  time 128.816 889.734
Iteration 280  lb 4959863 ub 10894870  cores 765 750 3  time 129.496 897.16
Iteration 281  lb 4959863 ub 10894870  cores 767 752 2  time 130.021 903.213
Iteration 282  lb 4959863 ub 10894870  cores 770 755 3  time 130.192 911.815
Iteration 283  lb 4959863 ub 10894870  cores 772 757 2  time 130.844 919.215
Iteration 284  lb 4959863 ub 10894870  cores 775 760 3  time 130.951 925.929
Iteration 285  lb 4959863 ub 10894870  cores 777 762 2  time 131.557 932.584
Iteration 286  lb 4959863 ub 10894870  cores 780 765 3  time 131.832 940.452
Iteration 287  lb 4959863 ub 10894870  cores 783 768 3  time 132.284 947.57
Iteration 288  lb 4959863 ub 10894870  cores 786 770 3  time 133.035 955.001
Iteration 289  lb 4959863 ub 10894870  cores 789 773 3  time 133.418 971.256
Iteration 290  lb 4959863 ub 10894870  cores 792 776 3  time 133.53 978.247
Iteration 291  lb 4959863 ub 10894870  cores 795 779 3  time 134.208 986.391
Iteration 292  lb 4959863 ub 10894870  cores 799 783 4  time 134.582 1005.72
Iteration 293  lb 4959863 ub 10894870  cores 801 785 2  time 134.798 1015.19
Iteration 294  lb 4959863 ub 10894870  cores 803 787 2  time 135.499 1036.52
Iteration 295  lb 4959864 ub 10894870  cores 806 790 3  time 136.01 1059.54
Iteration 296  lb 4959864 ub 10894870  cores 808 792 2  time 136.616 1077.62
Iteration 297  lb 4959864 ub 10894870  cores 810 794 2  time 137.494 1097.67
Iteration 298  lb 4959864 ub 10894870  cores 812 796 2  time 137.762 1118.22
Iteration 299  lb 4959864 ub 10894870  cores 814 798 2  time 137.885 1137.97
Iteration 300  lb 4959864 ub 10894870  cores 816 800 2  time 138.048 1157.13
Iteration 301  lb 4959864 ub 10894870  cores 818 802 2  time 138.101 1175.55
Iteration 302  lb 4959864 ub 10894870  cores 820 804 2  time 138.156 1194.13
Iteration 303  lb 4959864 ub 10894870  cores 823 807 3  time 138.383 1215.05
Iteration 304  lb 4959864 ub 10894870  cores 825 809 2  time 138.714 1235.12
Iteration 305  lb 4959864 ub 10894870  cores 828 812 3  time 138.997 1257.26
Iteration 306  lb 4959864 ub 10894870  cores 831 815 3  time 139.065 1278.41
Iteration 307  lb 4959864 ub 10894870  cores 833 817 2  time 139.108 1298.68
Iteration 308  lb 4959864 ub 10894870  cores 836 820 3  time 139.552 1319.98
Iteration 309  lb 4959864 ub 10894870  cores 838 822 2  time 140.11 1339.59
Iteration 310  lb 4959864 ub 10894870  cores 841 825 3  time 140.186 1361.23
Iteration 311  lb 4959864 ub 10894870  cores 844 828 3  time 140.397 1383.55
Iteration 312  lb 4959864 ub 10894870  cores 847 831 3  time 141.082 1405.55
Iteration 313  lb 4959864 ub 10894870  cores 850 834 3  time 141.3 1417.25
Iteration 314  lb 4959864 ub 10894870  cores 853 837 3  time 141.366 1436.21
Iteration 315  lb 4959864 ub 10894870  cores 855 839 2  time 141.664 1455.98
Iteration 316  lb 4959864 ub 10894870  cores 857 841 2  time 141.876 1475.1
Iteration 317  lb 4959864 ub 10894870  cores 860 844 3  time 143.031 1486.7
Iteration 318  lb 4959864 ub 10894870  cores 863 847 3  time 143.122 1497.41
Iteration 319  lb 4959864 ub 10894870  cores 865 849 2  time 143.771 1507.49
Iteration 320  lb 4959864 ub 10894870  cores 868 852 3  time 144.559 1517.51
Iteration 321  lb 4959864 ub 10894870  cores 871 855 3  time 144.846 1529.06
Iteration 322  lb 4959864 ub 10894870  cores 875 859 4  time 145.078 1539.43
Iteration 323  lb 4959864 ub 10894870  cores 878 862 3  time 145.684 1548.05
Iteration 324  lb 4959864 ub 10894870  cores 880 864 2  time 146.063 1556.76
Iteration 325  lb 4959864 ub 10894870  cores 883 867 3  time 147.121 1566.79
Iteration 326  lb 4959864 ub 10894870  cores 885 869 2  time 147.18 1577.23
Iteration 327  lb 4959864 ub 10894870  cores 888 872 3  time 147.307 1587.8
Iteration 328  lb 4959864 ub 10894870  cores 890 874 2  time 147.964 1598.08
Iteration 329  lb 4959864 ub 10894870  cores 893 877 3  time 148.377 1608.11
Iteration 330  lb 4959864 ub 10894870  cores 896 880 3  time 148.62 1618.87
Iteration 331  lb 4959864 ub 10894870  cores 899 883 3  time 149.12 1628
Iteration 332  lb 4959864 ub 10894870  cores 901 885 2  time 149.192 1637.78
Iteration 333  lb 4959864 ub 10894870  cores 904 888 3  time 149.32 1647.83
Iteration 334  lb 4959864 ub 10894870  cores 907 891 3  time 149.658 1657.59
Iteration 335  lb 4959864 ub 10894870  cores 910 894 3  time 149.743 1667.5
