lb 13532365 ub 25936953 before adjustment
lb 0 ub 12404588 after adjustment
costs ready
66 variables 1109 functions 13532365 lb, 12404588 ub
Iteration 0  lb 13532371 ub 25936953  cores 4 4 4  time 0.896059 0.112436
Iteration 39  lb 13532391 ub 25936953  cores 136 134 4  time 22.8336 9.06265
Iteration 40  lb 13532391 ub 25936953  cores 140 138 4  time 23.1739 9.39645
Iteration 41  lb 13532391 ub 25936953  cores 143 141 3  time 23.4128 9.70134
Iteration 42  lb 13532391 ub 25936953  cores 147 145 4  time 23.7957 10.0289
Iteration 43  lb 13532391 ub 25936953  cores 150 148 3  time 24.2376 10.3399
Iteration 44  lb 13532391 ub 25936953  cores 154 152 4  time 24.6279 10.6788
Iteration 45  lb 13532391 ub 25936953  cores 158 156 4  time 24.7759 11.0204
Iteration 46  lb 13532391 ub 25936953  cores 161 159 3  time 25.4322 11.3754
Iteration 47  lb 13532391 ub 25936953  cores 165 163 4  time 25.6348 11.7155
Iteration 48  lb 13532392 ub 25936953  cores 169 167 4  time 25.9817 12.0751
Iteration 49  lb 13532392 ub 25936953  cores 173 170 4  time 26.3624 12.386
Iteration 50  lb 13532392 ub 25936953  cores 176 173 3  time 26.6059 12.7987
Iteration 51  lb 13532392 ub 25936953  cores 179 176 3  time 26.8155 13.3136
Iteration 52  lb 13532392 ub 25936953  cores 182 179 3  time 27.039 13.7637
Iteration 53  lb 13532392 ub 25936953  cores 185 182 3  time 27.3125 14.0961
Iteration 54  lb 13532392 ub 25936953  cores 188 185 3  time 27.9227 14.4107
Iteration 55  lb 13532393 ub 25936953  cores 191 188 3  time 28.1773 14.7717
Iteration 56  lb 13532393 ub 25936953  cores 193 190 2  time 28.3675 15.1108
Iteration 57  lb 13532393 ub 25936953  cores 196 193 3  time 28.6993 15.4221
Iteration 58  lb 13532393 ub 25936953  cores 199 196 3  time 28.8336 15.7439
Iteration 59  lb 13532393 ub 25936953  cores 202 199 3  time 29.1783 16.0734
Iteration 60  lb 13532393 ub 25936953  cores 205 202 3  time 29.6904 16.4773
Iteration 61  lb 13532393 ub 25936953  cores 208 205 3  time 29.8523 16.9117
Iteration 62  lb 13532393 ub 25936953  cores 212 209 4  time 30.4355 17.2149
Iteration 63  lb 13532394 ub 25936953  cores 215 212 3  time 30.7766 17.618
Iteration 64  lb 13532394 ub 25936953  cores 218 215 3  time 31.0221 17.9967
Iteration 65  lb 13532395 ub 25936953  cores 221 218 3  time 31.2819 18.3929
Iteration 66  lb 13532395 ub 25936953  cores 224 221 3  time 31.5415 18.957
Iteration 67  lb 13532395 ub 25936953  cores 226 223 2  time 31.9981 19.4607
Iteration 68  lb 13532395 ub 25936953  cores 229 226 3  time 32.697 20.0774
Iteration 69  lb 13532395 ub 25936953  cores 232 229 3  time 33.4739 20.5833
Iteration 70  lb 13532395 ub 25936953  cores 235 232 3  time 35.1026 21.2623
Iteration 71  lb 13532395 ub 25936953  cores 238 235 3  time 37.1135 21.9037
Iteration 72  lb 13532395 ub 25936953  cores 241 238 3  time 39.0079 22.6115
Iteration 73  lb 13532395 ub 25936953  cores 243 240 2  time 39.7371 23.2472
Iteration 74  lb 13532395 ub 25936953  cores 246 243 3  time 41.0845 23.9857
Iteration 75  lb 13532396 ub 25936953  cores 248 245 2  time 41.5912 25.0993
Iteration 76  lb 13532396 ub 25936953  cores 250 247 2  time 41.6687 26.2511
Iteration 77  lb 13532396 ub 25936953  cores 252 249 2  time 41.9253 27.0039
Iteration 78  lb 13532396 ub 25936953  cores 254 251 2  time 42.2186 27.6485
Iteration 79  lb 13532396 ub 25936953  cores 256 253 2  time 42.7807 28.4521
Iteration 80  lb 13532396 ub 25936953  cores 258 255 2  time 42.94 29.3701
Iteration 81  lb 13532396 ub 25936953  cores 260 257 2  time 43.1185 30.1224
Iteration 82  lb 13532396 ub 25936953  cores 262 259 2  time 43.4298 30.7434
Iteration 83  lb 13532396 ub 25936953  cores 264 260 2  time 43.5972 31.3131
Iteration 84  lb 13532396 ub 25936953  cores 266 262 2  time 43.8209 32.0636
Iteration 85  lb 13532396 ub 25936953  cores 268 264 2  time 45.192 32.9072
Iteration 86  lb 13532396 ub 25936953  cores 270 265 2  time 45.6258 33.9141
Iteration 87  lb 13532396 ub 25936953  cores 272 266 2  time 46.2036 34.724
Iteration 88  lb 13532397 ub 25936953  cores 275 269 3  time 46.7303 35.4627
Iteration 89  lb 13532397 ub 25936953  cores 277 271 2  time 47.0794 36.5855
Iteration 90  lb 13532397 ub 25936953  cores 280 274 3  time 47.5119 37.2659
Iteration 91  lb 13532397 ub 25936953  cores 282 276 2  time 47.698 38.139
Iteration 92  lb 13532397 ub 25936953  cores 284 278 2  time 48.1256 39.0676
Iteration 93  lb 13532397 ub 25936953  cores 287 281 3  time 48.8806 39.9361
Iteration 94  lb 13532397 ub 25936953  cores 289 283 2  time 49.3263 40.5454
Iteration 95  lb 13532397 ub 25936953  cores 291 285 2  time 49.5237 41.5108
Iteration 96  lb 13532398 ub 25936953  cores 293 287 2  time 49.7077 42.7506
Iteration 97  lb 13532398 ub 25936953  cores 295 288 2  time 49.8074 43.9512
Iteration 98  lb 13532398 ub 25936953  cores 297 289 2  time 50.0393 45.2191
Iteration 99  lb 13532398 ub 25936953  cores 299 290 2  time 50.1067 46.3761
Iteration 100  lb 13532398 ub 25936953  cores 301 292 2  time 50.3447 47.4078
Iteration 101  lb 13532398 ub 25936953  cores 303 294 2  time 50.4894 48.6907
Iteration 102  lb 13532398 ub 25936953  cores 305 295 2  time 50.6677 49.6415
Iteration 103  lb 13532398 ub 25936953  cores 308 298 3  time 51.4796 50.8758
Iteration 104  lb 13532398 ub 25936953  cores 310 300 2  time 51.8148 51.8772
Iteration 105  lb 13532398 ub 25936953  cores 312 302 2  time 52.0931 52.9603
Iteration 106  lb 13532398 ub 25936953  cores 314 304 2  time 52.363 53.9522
Iteration 107  lb 13532398 ub 25936953  cores 316 306 2  time 52.5847 55.1658
Iteration 108  lb 13532398 ub 25936953  cores 318 307 2  time 52.684 56.1806
Iteration 109  lb 13532398 ub 25936953  cores 320 309 2  time 52.9187 57.3024
Iteration 110  lb 13532398 ub 25936953  cores 322 311 2  time 53.1885 58.4189
Iteration 111  lb 13532398 ub 25936953  cores 324 313 2  time 54.7168 59.7116
Iteration 112  lb 13532398 ub 25936953  cores 327 316 3  time 55.0687 61.3541
Iteration 113  lb 13532398 ub 25936953  cores 329 318 2  time 55.4999 62.827
Iteration 114  lb 13532398 ub 25936953  cores 331 320 2  time 55.9416 65.1027
Iteration 115  lb 13532398 ub 25936953  cores 333 322 2  time 56.0688 66.7307
Iteration 116  lb 13532398 ub 25936953  cores 335 324 2  time 56.9463 68.7434
Iteration 117  lb 13532398 ub 25936953  cores 337 326 2  time 57.2969 70.7643
Iteration 118  lb 13532398 ub 25936953  cores 339 328 2  time 57.9684 72.5407
Iteration 119  lb 13532399 ub 25936953  cores 341 329 2  time 58.4907 74.519
Iteration 120  lb 13532399 ub 25936953  cores 343 330 2  time 58.5865 76.5078
Iteration 121  lb 13532399 ub 25936953  cores 345 332 2  time 59.0776 79.0337
Iteration 122  lb 13532399 ub 25936953  cores 347 333 2  time 59.4098 81.315
Iteration 123  lb 13532399 ub 25936953  cores 349 335 2  time 59.7904 83.342
Iteration 124  lb 13532399 ub 25936953  cores 352 338 3  time 60.0016 85.3414
Iteration 125  lb 13532399 ub 25936953  cores 354 340 2  time 60.3272 86.6876
Iteration 126  lb 13532399 ub 25936953  cores 356 342 2  time 60.5752 88.6897
Iteration 127  lb 13532399 ub 25936953  cores 358 344 2  time 60.8767 90.9248
Iteration 128  lb 13532399 ub 25936953  cores 360 346 2  time 61.1284 92.7643
Iteration 129  lb 13532399 ub 25936953  cores 362 348 2  time 61.2937 94.9265
Iteration 130  lb 13532399 ub 25936953  cores 364 350 2  time 61.4438 96.8088
Iteration 131  lb 13532399 ub 25936953  cores 366 352 2  time 61.7239 98.3715
Iteration 132  lb 13532399 ub 25936953  cores 368 354 2  time 61.8717 100.442
Iteration 133  lb 13532399 ub 25936953  cores 370 356 2  time 62.0355 101.769
Iteration 134  lb 13532399 ub 25936953  cores 372 358 2  time 62.6708 103.468
Iteration 135  lb 13532399 ub 25936953  cores 374 360 2  time 63.2642 105.595
Iteration 136  lb 13532399 ub 25936953  cores 376 362 2  time 64.1805 107.347
Iteration 137  lb 13532399 ub 25936953  cores 378 364 2  time 64.4401 109.243
Iteration 138  lb 13532399 ub 25936953  cores 380 366 2  time 65.1574 111.28
Iteration 139  lb 13532399 ub 25936953  cores 382 368 2  time 65.8309 112.66
Iteration 140  lb 13532399 ub 25936953  cores 384 370 2  time 66.5099 114.929
Iteration 141  lb 13532399 ub 25936953  cores 386 372 2  time 67.2708 116.157
Iteration 142  lb 13532399 ub 25936953  cores 388 374 2  time 67.6035 118.635
Iteration 143  lb 13532399 ub 25936953  cores 390 376 2  time 67.9906 120.314
Iteration 144  lb 13532399 ub 25936953  cores 392 378 2  time 68.5911 123.419
Iteration 145  lb 13532399 ub 25936953  cores 395 381 3  time 69.4925 124.855
Iteration 146  lb 13532399 ub 25936953  cores 397 382 2  time 69.7486 127.544
Iteration 147  lb 13532399 ub 25936953  cores 399 384 2  time 69.877 130.741
Iteration 148  lb 13532400 ub 25936953  cores 401 386 2  time 69.9733 133.848
Iteration 149  lb 13532400 ub 25936953  cores 403 388 2  time 70.2444 136.23
Iteration 150  lb 13532400 ub 25936953  cores 405 390 2  time 70.711 138.618
Iteration 151  lb 13532400 ub 25936953  cores 407 392 2  time 70.911 141.087
Iteration 152  lb 13532400 ub 25936953  cores 409 394 2  time 71.2593 143.69
Iteration 153  lb 13532400 ub 25936953  cores 411 396 2  time 71.4324 146.127
Iteration 154  lb 13532400 ub 25936953  cores 413 398 2  time 71.8991 149.375
Iteration 155  lb 13532400 ub 25936953  cores 415 400 2  time 71.998 152.287
Iteration 156  lb 13532400 ub 25936953  cores 417 402 2  time 72.2397 155.691
Iteration 157  lb 13532400 ub 25936953  cores 419 404 2  time 72.5366 158.819
Iteration 158  lb 13532400 ub 25936953  cores 421 406 2  time 72.9773 161.279
Iteration 159  lb 13532400 ub 25936953  cores 422 407 1  time 73.5207 163.86
Iteration 160  lb 13532400 ub 25936953  cores 424 409 2  time 73.9543 166.463
Iteration 161  lb 13532400 ub 25936953  cores 426 411 2  time 74.339 169.319
Iteration 162  lb 13532400 ub 25936953  cores 428 413 2  time 74.5641 172.299
Iteration 163  lb 13532400 ub 25936953  cores 430 415 2  time 74.9799 175.013
Iteration 164  lb 13532400 ub 25936953  cores 432 417 2  time 75.2896 176.888
Iteration 165  lb 13532400 ub 25936953  cores 434 419 2  time 75.3659 179.676
Iteration 166  lb 13532400 ub 25936953  cores 436 421 2  time 75.4881 181.782
Iteration 167  lb 13532400 ub 25936953  cores 438 423 2  time 75.6884 184.018
Iteration 168  lb 13532400 ub 25936953  cores 440 425 2  time 75.9166 186.593
Iteration 169  lb 13532400 ub 25936953  cores 442 427 2  time 76.3432 188.82
Iteration 170  lb 13532400 ub 25936953  cores 445 430 3  time 76.7478 190.466
Iteration 171  lb 13532400 ub 25936953  cores 447 432 2  time 76.9437 193.297
Iteration 172  lb 13532400 ub 25936953  cores 449 434 2  time 77.552 196.196
Iteration 173  lb 13532400 ub 25936953  cores 451 436 2  time 77.7068 199.499
Iteration 174  lb 13532400 ub 25936953  cores 454 439 3  time 78.0473 202.413
Iteration 175  lb 13532400 ub 25936953  cores 456 441 2  time 78.3136 206.696
Iteration 176  lb 13532400 ub 25936953  cores 458 443 2  time 78.5315 208.871
Iteration 177  lb 13532400 ub 25936953  cores 460 445 2  time 78.883 213.071
Iteration 178  lb 13532400 ub 25936953  cores 462 447 2  time 79.0154 216.847
Iteration 179  lb 13532401 ub 25936953  cores 464 449 2  time 79.1211 221.723
Iteration 180  lb 13532401 ub 25936953  cores 466 451 2  time 79.2322 226.342
Iteration 181  lb 13532401 ub 25936953  cores 468 453 2  time 79.3569 230.279
Iteration 182  lb 13532401 ub 25936953  cores 470 455 2  time 79.5054 234.255
Iteration 183  lb 13532401 ub 25936953  cores 472 457 2  time 79.6873 238.757
Iteration 184  lb 13532401 ub 25936953  cores 474 459 2  time 79.8059 242.857
Iteration 185  lb 13532401 ub 25936953  cores 476 461 2  time 79.9939 246.795
Iteration 186  lb 13532401 ub 25936953  cores 479 464 3  time 80.2588 250.686
Iteration 187  lb 13532401 ub 25936953  cores 481 466 2  time 80.3441 254.779
Iteration 188  lb 13532401 ub 25936953  cores 483 468 2  time 80.5443 259.192
Iteration 189  lb 13532401 ub 25936953  cores 486 471 3  time 80.6611 263.728
Iteration 190  lb 13532401 ub 25936953  cores 489 474 3  time 80.8157 268.164
Iteration 191  lb 13532401 ub 25936953  cores 491 476 2  time 81.0364 271.915
Iteration 192  lb 13532401 ub 25936953  cores 493 478 2  time 81.2927 275.739
Iteration 193  lb 13532401 ub 25936953  cores 495 480 2  time 81.5439 279.81
Iteration 194  lb 13532401 ub 25936953  cores 497 482 2  time 81.8029 283.535
Iteration 195  lb 13532401 ub 25936953  cores 499 484 2  time 81.9587 287.858
Iteration 196  lb 13532401 ub 25936953  cores 501 486 2  time 82.2852 292.147
Iteration 197  lb 13532401 ub 25936953  cores 503 488 2  time 82.6552 296.15
Iteration 198  lb 13532401 ub 25936953  cores 505 490 2  time 82.8824 300.094
Iteration 199  lb 13532401 ub 25936953  cores 507 492 2  time 83.1985 303.682
Iteration 200  lb 13532402 ub 25936953  cores 510 495 3  time 83.6768 305.138
Iteration 201  lb 13532403 ub 25936953  cores 513 498 3  time 84.0298 307.874
Iteration 202  lb 13532404 ub 25936953  cores 515 500 2  time 84.2858 310.392
Iteration 203  lb 13532404 ub 25936953  cores 517 502 2  time 85.6509 313.653
Iteration 204  lb 13532404 ub 25936953  cores 519 504 2  time 85.9185 315.847
Iteration 205  lb 13532404 ub 25936953  cores 521 506 2  time 86.1793 318.416
Iteration 206  lb 13532404 ub 25936953  cores 524 509 3  time 86.6297 321.462
Iteration 207  lb 13532404 ub 25936953  cores 527 512 3  time 86.8666 324.96
Iteration 208  lb 13532405 ub 25936953  cores 529 514 2  time 87.2964 328.254
Iteration 209  lb 13532405 ub 25936953  cores 531 516 2  time 87.7773 330.118
Iteration 210  lb 13532405 ub 25936953  cores 533 518 2  time 88.1371 333.999
Iteration 211  lb 13532405 ub 25936953  cores 535 520 2  time 88.3759 337.304
Iteration 212  lb 13532405 ub 25936953  cores 537 522 2  time 88.5605 340.938
Iteration 213  lb 13532405 ub 25936953  cores 539 524 2  time 88.6764 344.418
Iteration 214  lb 13532405 ub 25936953  cores 542 527 3  time 89.4032 347.537
Iteration 215  lb 13532405 ub 25936953  cores 544 529 2  time 89.5391 349.491
Iteration 216  lb 13532405 ub 25936953  cores 546 531 2  time 89.7823 352.876
Iteration 217  lb 13532405 ub 25936953  cores 548 533 2  time 89.9594 356.065
Iteration 218  lb 13532405 ub 25936953  cores 550 534 2  time 90.0611 359.352
Iteration 219  lb 13532405 ub 25936953  cores 552 536 2  time 90.6076 362.543
Iteration 220  lb 13532405 ub 25936953  cores 554 538 2  time 90.8206 365.488
Iteration 221  lb 13532405 ub 25936953  cores 556 540 2  time 91.1625 370.028
Iteration 222  lb 13532405 ub 25936953  cores 558 542 2  time 91.3429 374.272
Iteration 223  lb 13532405 ub 25936953  cores 560 544 2  time 91.7686 378.035
Iteration 224  lb 13532405 ub 25936953  cores 562 546 2  time 91.9382 382.428
Iteration 225  lb 13532405 ub 25936953  cores 564 548 2  time 92.1178 385.987
Iteration 226  lb 13532405 ub 25936953  cores 566 550 2  time 92.2666 390.672
Iteration 227  lb 13532405 ub 25936953  cores 569 553 3  time 92.514 393.593
Iteration 228  lb 13532405 ub 25936953  cores 572 556 3  time 92.6453 397.184
Iteration 229  lb 13532405 ub 25936953  cores 574 558 2  time 93.1416 400.886
Iteration 230  lb 13532405 ub 25936953  cores 576 560 2  time 93.2804 405.109
Iteration 231  lb 13532405 ub 25936953  cores 579 563 3  time 93.6705 409.308
Iteration 232  lb 13532406 ub 25936953  cores 582 566 3  time 94.2882 414.342
Iteration 233  lb 13532406 ub 25936953  cores 584 568 2  time 94.4492 418.756
Iteration 234  lb 13532406 ub 25936953  cores 586 570 2  time 94.8709 423.058
Iteration 235  lb 13532406 ub 25936953  cores 588 572 2  time 94.9923 426.802
Iteration 236  lb 13532406 ub 25936953  cores 590 574 2  time 95.1348 430.945
Iteration 237  lb 13532406 ub 25936953  cores 593 577 3  time 95.7786 435.166
Iteration 238  lb 13532406 ub 25936953  cores 595 579 2  time 96.7544 439.425
Iteration 239  lb 13532406 ub 25936953  cores 597 581 2  time 96.9264 443.244
Iteration 240  lb 13532406 ub 25936953  cores 599 583 2  time 97.4626 447.267
Iteration 241  lb 13532406 ub 25936953  cores 601 585 2  time 98.1488 451.1
Iteration 242  lb 13532406 ub 25936953  cores 603 587 2  time 98.265 454.811
Iteration 243  lb 13532406 ub 25936953  cores 605 589 2  time 98.4385 458.914
Iteration 244  lb 13532406 ub 25936953  cores 607 591 2  time 99.03 462.78
Iteration 245  lb 13532406 ub 25936953  cores 609 593 2  time 100.112 467.41
Iteration 246  lb 13532406 ub 25936953  cores 611 595 2  time 100.307 471.161
Iteration 247  lb 13532406 ub 25936953  cores 613 597 2  time 100.439 475.276
Iteration 248  lb 13532406 ub 25936953  cores 615 599 2  time 100.545 479.605
Iteration 249  lb 13532406 ub 25936953  cores 617 601 2  time 100.738 483.737
Iteration 250  lb 13532406 ub 25936953  cores 619 603 2  time 100.963 488.149
Iteration 251  lb 13532406 ub 25936953  cores 621 605 2  time 101.176 493.4
Iteration 252  lb 13532406 ub 25936953  cores 623 607 2  time 101.753 497.721
Iteration 253  lb 13532406 ub 25936953  cores 625 609 2  time 101.959 502.428
Iteration 254  lb 13532406 ub 25936953  cores 627 611 2  time 102.318 507.872
Iteration 255  lb 13532406 ub 25936953  cores 629 613 2  time 102.409 512.349
Iteration 256  lb 13532406 ub 25936953  cores 631 615 2  time 102.678 517.908
Iteration 257  lb 13532406 ub 25936953  cores 633 617 2  time 102.887 523.679
Iteration 258  lb 13532406 ub 25936953  cores 635 619 2  time 103.217 529.12
Iteration 259  lb 13532406 ub 25936953  cores 637 621 2  time 103.355 534.859
Iteration 260  lb 13532406 ub 25936953  cores 639 623 2  time 103.674 540.974
Iteration 261  lb 13532406 ub 25936953  cores 641 625 2  time 104.075 546.93
Iteration 262  lb 13532406 ub 25936953  cores 643 627 2  time 104.497 551.777
Iteration 263  lb 13532406 ub 25936953  cores 645 629 2  time 104.669 557.643
Iteration 264  lb 13532406 ub 25936953  cores 647 631 2  time 104.825 563.182
Iteration 265  lb 13532406 ub 25936953  cores 649 633 2  time 104.987 569.123
Iteration 266  lb 13532406 ub 25936953  cores 651 635 2  time 105.308 574.542
Iteration 267  lb 13532406 ub 25936953  cores 653 637 2  time 105.631 579.889
Iteration 268  lb 13532406 ub 25936953  cores 656 640 3  time 106.058 585.264
Iteration 269  lb 13532406 ub 25936953  cores 658 642 2  time 106.658 591.426
Iteration 270  lb 13532406 ub 25936953  cores 660 644 2  time 106.869 597.623
Iteration 271  lb 13532406 ub 25936953  cores 663 647 3  time 107.528 603.53
Iteration 272  lb 13532406 ub 25936953  cores 666 650 3  time 108.047 610.446
Iteration 273  lb 13532407 ub 25936953  cores 669 653 3  time 108.477 617.678
Iteration 274  lb 13532407 ub 25936953  cores 672 656 3  time 108.685 623.842
Iteration 275  lb 13532407 ub 25936953  cores 674 658 2  time 108.93 630.381
Iteration 276  lb 13532407 ub 25936953  cores 676 660 2  time 109.292 637.018
Iteration 277  lb 13532407 ub 25936953  cores 678 662 2  time 109.45 643.122
Iteration 278  lb 13532407 ub 25936953  cores 681 665 3  time 109.721 649.517
Iteration 279  lb 13532407 ub 25936953  cores 684 668 3  time 110.091 655.486
Iteration 280  lb 13532407 ub 25936953  cores 687 671 3  time 110.916 661.487
Iteration 281  lb 13532407 ub 25936953  cores 690 674 3  time 111.261 667.427
Iteration 282  lb 13532407 ub 25936953  cores 693 677 3  time 111.929 673.636
Iteration 283  lb 13532407 ub 25936953  cores 695 679 2  time 112.452 679.734
Iteration 284  lb 13532407 ub 25936953  cores 698 682 3  time 112.777 686.047
Iteration 285  lb 13532407 ub 25936953  cores 700 684 2  time 112.899 691.917
Iteration 286  lb 13532407 ub 25936953  cores 703 687 3  time 113.468 697.915
Iteration 287  lb 13532407 ub 25936953  cores 706 690 3  time 114.162 704.418
Iteration 288  lb 13532407 ub 25936953  cores 709 692 3  time 114.414 710.566
Iteration 289  lb 13532407 ub 25936953  cores 712 694 3  time 114.614 717.006
Iteration 290  lb 13532407 ub 25936953  cores 715 697 3  time 115.042 723.03
Iteration 291  lb 13532407 ub 25936953  cores 717 699 2  time 115.609 728.654
Iteration 292  lb 13532407 ub 25936953  cores 720 702 3  time 115.775 735.315
Iteration 293  lb 13532407 ub 25936953  cores 723 705 3  time 115.992 740.627
Iteration 294  lb 13532407 ub 25936953  cores 726 708 3  time 116.456 747.073
Iteration 295  lb 13532407 ub 25936953  cores 729 711 3  time 117.475 753.243
Iteration 296  lb 13532407 ub 25936953  cores 732 714 3  time 117.815 759.367
Iteration 297  lb 13532407 ub 25936953  cores 735 717 3  time 118.129 765.21
Iteration 298  lb 13532407 ub 25936953  cores 737 719 2  time 118.383 771.401
Iteration 299  lb 13532407 ub 25936953  cores 739 721 2  time 118.471 777.934
Iteration 300  lb 13532407 ub 25936953  cores 741 723 2  time 118.791 784.241
Iteration 301  lb 13532407 ub 25936953  cores 744 726 3  time 119.007 789.999
Iteration 302  lb 13532407 ub 25936953  cores 747 729 3  time 119.323 795.891
Iteration 303  lb 13532407 ub 25936953  cores 749 731 2  time 119.454 801.888
Iteration 304  lb 13532407 ub 25936953  cores 752 734 3  time 119.614 808.867
Iteration 305  lb 13532407 ub 25936953  cores 754 736 2  time 119.788 814.999
Iteration 306  lb 13532407 ub 25936953  cores 757 739 3  time 120.04 821.246
Iteration 307  lb 13532407 ub 25936953  cores 760 742 3  time 120.295 828.62
Iteration 308  lb 13532408 ub 25936953  cores 763 745 3  time 120.474 836.589
Iteration 309  lb 13532408 ub 25936953  cores 765 747 2  time 120.665 843.58
Iteration 310  lb 13532408 ub 25936953  cores 768 750 3  time 120.899 850.544
Iteration 311  lb 13532408 ub 25936953  cores 770 752 2  time 121.027 857.507
Iteration 312  lb 13532408 ub 25936953  cores 772 754 2  time 121.175 864.056
Iteration 313  lb 13532408 ub 25936953  cores 774 756 2  time 121.496 870.88
Iteration 314  lb 13532408 ub 25936953  cores 776 758 2  time 121.618 878.315
Iteration 315  lb 13532408 ub 25936953  cores 779 761 3  time 121.891 885.131
Iteration 316  lb 13532408 ub 25936953  cores 781 763 2  time 122.055 892.583
Iteration 317  lb 13532408 ub 25936953  cores 783 765 2  time 122.236 900.019
Iteration 318  lb 13532408 ub 25936953  cores 785 767 2  time 122.478 907.207
Iteration 319  lb 13532408 ub 25936953  cores 788 770 3  time 122.892 914.594
Iteration 320  lb 13532408 ub 25936953  cores 791 773 3  time 123.081 921.483
Iteration 321  lb 13532408 ub 25936953  cores 794 776 3  time 123.562 927.743
Iteration 322  lb 13532408 ub 25936953  cores 797 779 3  time 123.958 934.785
Iteration 323  lb 13532408 ub 25936953  cores 799 781 2  time 124.13 941.76
Iteration 324  lb 13532408 ub 25936953  cores 802 784 3  time 124.283 948.769
Iteration 325  lb 13532408 ub 25936953  cores 805 787 3  time 124.486 955.867
Iteration 326  lb 13532408 ub 25936953  cores 808 790 3  time 124.871 962.793
Iteration 327  lb 13532408 ub 25936953  cores 810 792 2  time 125.05 969.749
Iteration 328  lb 13532408 ub 25936953  cores 813 795 3  time 125.195 976.398
Iteration 329  lb 13532408 ub 25936953  cores 815 797 2  time 125.38 983.345
Iteration 330  lb 13532408 ub 25936953  cores 817 799 2  time 125.497 990.542
Iteration 331  lb 13532408 ub 25936953  cores 819 801 2  time 125.702 997.602
Iteration 332  lb 13532408 ub 25936953  cores 822 804 3  time 126.11 1004.81
Iteration 333  lb 13532408 ub 25936953  cores 825 806 3  time 126.294 1012.03
Iteration 334  lb 13532408 ub 25936953  cores 827 808 2  time 126.474 1019.54
Iteration 335  lb 13532408 ub 25936953  cores 830 811 3  time 126.733 1027.3
