lb 7022303 ub 17858850 before adjustment
lb 0 ub 10836547 after adjustment
costs ready
53 variables 956 functions 7022303 lb, 10836547 ub
Iteration 0  lb 7022309 ub 17858850  cores 6 6 6  time 0.276343 0.065624
Iteration 229  lb 7022353 ub 17858850  cores 776 758 4  time 40.7424 2163.48
Iteration 230  lb 7022353 ub 17858850  cores 778 760 2  time 40.8661 2190.58
Iteration 231  lb 7022353 ub 17858850  cores 781 763 3  time 40.9454 2219.47
Iteration 232  lb 7022353 ub 17858850  cores 785 767 4  time 41.0905 2248.15
Iteration 233  lb 7022353 ub 17858850  cores 788 770 3  time 41.1524 2278.69
Iteration 234  lb 7022353 ub 17858850  cores 792 774 4  time 41.3348 2307.99
Iteration 235  lb 7022353 ub 17858850  cores 795 777 3  time 41.3822 2338.7
Iteration 236  lb 7022353 ub 17858850  cores 799 781 4  time 41.5143 2372.57
Iteration 237  lb 7022353 ub 17858850  cores 803 785 4  time 41.7071 2402.44
Iteration 238  lb 7022353 ub 17858850  cores 807 789 4  time 42.1444 2440.46
Iteration 239  lb 7022353 ub 17858850  cores 810 792 3  time 42.3661 2487.5
Iteration 240  lb 7022353 ub 17858850  cores 813 795 3  time 42.4852 2501.9
Iteration 241  lb 7022353 ub 17858850  cores 816 798 3  time 42.6139 2533.19
Iteration 242  lb 7022354 ub 17858850  cores 820 802 4  time 42.7718 2586.66
Iteration 243  lb 7022354 ub 17858850  cores 824 806 4  time 42.9134 2642.87
Iteration 244  lb 7022354 ub 17858850  cores 828 810 4  time 43.2268 2689.35
Iteration 245  lb 7022354 ub 17858850  cores 832 814 4  time 43.3863 2743.12
Iteration 246  lb 7022354 ub 17858850  cores 835 817 3  time 43.5808 2793.82
Iteration 247  lb 7022354 ub 17858850  cores 838 820 3  time 43.6937 2842.24
Iteration 248  lb 7022354 ub 17858850  cores 842 824 4  time 43.8386 2888.09
Iteration 249  lb 7022354 ub 17858850  cores 845 827 3  time 44.0033 2933.22
Iteration 250  lb 7022354 ub 17858850  cores 848 830 3  time 44.0706 2981.7
Iteration 251  lb 7022354 ub 17858850  cores 851 833 3  time 44.1392 3029.19
Iteration 252  lb 7022354 ub 17858850  cores 854 836 3  time 44.2683 3077.97
Iteration 253  lb 7022354 ub 17858850  cores 858 840 4  time 44.4512 3121.26
Iteration 254  lb 7022354 ub 17858850  cores 862 844 4  time 44.5623 3164.49
Iteration 255  lb 7022354 ub 17858850  cores 865 847 3  time 44.7139 3210.89
Iteration 256  lb 7022354 ub 17858850  cores 868 850 3  time 44.8057 3256.58
Iteration 257  lb 7022354 ub 17858850  cores 871 853 3  time 44.8746 3300.73
Iteration 258  lb 7022354 ub 17858850  cores 875 857 4  time 44.9827 3345
Iteration 259  lb 7022354 ub 17858850  cores 879 861 4  time 45.119 3385.04
Iteration 260  lb 7022354 ub 17858850  cores 883 865 4  time 45.2436 3428.69
Iteration 261  lb 7022354 ub 17858850  cores 888 869 5  time 45.4219 3471.11
Iteration 262  lb 7022354 ub 17858850  cores 893 874 5  time 45.6162 3513.97
