lb 12892682042706 ub 512409557603043100 before adjustment
lb 0 ub 512396664921000394 after adjustment
costs ready
ub 12887057437736 after 2nd adjustment
72 variables 2627 functions 12892682042706 lb, 12887057437736 ub
Iteration 0  lb 12892682042712 ub 25779739480442  cores 6 6 6  time 4.56565 2.54422
Iteration 50  lb 12892682048322 ub 25779739480442  cores 308 307 6  time 369.647 185.272
Iteration 51  lb 12892682048329 ub 25779739480442  cores 314 313 6  time 374.062 189.996
Iteration 52  lb 12892682048376 ub 25779739480442  cores 320 319 6  time 378.05 194.482
Iteration 53  lb 12892682048552 ub 25779739480442  cores 327 326 7  time 385.329 199.85
Iteration 54  lb 12892682048605 ub 25779739480442  cores 333 332 6  time 390.65 204.576
Iteration 55  lb 12892682048607 ub 25779739480442  cores 338 337 5  time 395.455 209.933
Iteration 56  lb 12892682048633 ub 25779739480442  cores 343 342 5  time 402.027 214.97
Iteration 57  lb 12892682048658 ub 25779739480442  cores 348 347 5  time 406.758 220.093
Iteration 58  lb 12892682048685 ub 25779739480442  cores 355 354 7  time 412.03 224.82
Iteration 59  lb 12892682048689 ub 25779739480442  cores 361 360 6  time 430.398 229.919
Iteration 60  lb 12892682048695 ub 25779739480442  cores 367 366 6  time 436.735 234.716
Iteration 61  lb 12892682048719 ub 25779739480442  cores 372 371 5  time 439.771 239.889
Iteration 62  lb 12892682048783 ub 25779739480442  cores 377 376 5  time 446.158 245.758
Iteration 63  lb 12892682048787 ub 25779739480442  cores 382 381 5  time 452.285 251.155
Iteration 64  lb 12892682048792 ub 25779739480442  cores 388 387 6  time 459.218 256.901
Iteration 65  lb 12892682048801 ub 25779739480442  cores 393 392 5  time 462.429 262.818
Iteration 66  lb 12892682048866 ub 25779739480442  cores 400 399 7  time 468.77 267.745
Iteration 67  lb 12892682048883 ub 25779739480442  cores 406 405 6  time 475.647 272.949
Iteration 68  lb 12892682048907 ub 25779739480442  cores 412 411 6  time 481.411 278.183
Iteration 69  lb 12892682048942 ub 25779739480442  cores 419 418 7  time 489.343 284.131
Iteration 70  lb 12892682048982 ub 25779739480442  cores 423 422 4  time 499.007 289.452
Iteration 71  lb 12892682049008 ub 25779739480442  cores 429 428 6  time 506.279 295.022
Iteration 72  lb 12892682049010 ub 25779739480442  cores 435 434 6  time 509.91 301.305
Iteration 73  lb 12892682049010 ub 25779739480442  cores 440 439 5  time 514.752 306.959
Iteration 74  lb 12892682049061 ub 25779739480442  cores 446 445 6  time 538.988 313.171
Iteration 75  lb 12892682049065 ub 25779739480442  cores 452 451 6  time 543.401 319.051
Iteration 76  lb 12892682049141 ub 25779739480442  cores 457 456 5  time 546.923 327.245
Iteration 77  lb 12892682049163 ub 25779739480442  cores 463 462 6  time 554.419 335.019
Iteration 78  lb 12892682049189 ub 25779739480442  cores 468 467 5  time 563.1 342.382
Iteration 79  lb 12892682049195 ub 25779739480442  cores 475 474 7  time 567.367 349.867
Iteration 80  lb 12892682049198 ub 25779739480442  cores 482 481 7  time 572.039 355.595
Iteration 81  lb 12892682049224 ub 25779739480442  cores 489 488 7  time 579.064 362.281
Iteration 82  lb 12892682049259 ub 25779739480442  cores 495 494 6  time 591.003 371.286
Iteration 83  lb 12892682049294 ub 25779739480442  cores 500 499 5  time 595.177 379.674
Iteration 84  lb 12892682049300 ub 25779739480442  cores 507 506 7  time 602.019 386.036
Iteration 85  lb 12892682049346 ub 25779739480442  cores 513 512 6  time 607.304 395.667
Iteration 86  lb 12892682049461 ub 25779739480442  cores 519 518 6  time 615.601 402.775
Iteration 87  lb 12892682049487 ub 25779739480442  cores 524 523 5  time 618.61 412.371
Iteration 88  lb 12892682049751 ub 25779739480442  cores 530 529 6  time 625.445 422.015
Iteration 89  lb 12892682049753 ub 25779739480442  cores 535 534 5  time 629.569 428.952
Iteration 90  lb 12892682049831 ub 25779739480442  cores 541 540 6  time 654.817 436.211
Iteration 91  lb 12892682049833 ub 25779739480442  cores 545 544 4  time 657.863 442.907
Iteration 92  lb 12892682049904 ub 25779739480442  cores 550 549 5  time 666.563 452.555
Iteration 93  lb 12892682049909 ub 25779739480442  cores 556 555 6  time 671.043 459.407
Iteration 94  lb 12892682050020 ub 25779739480442  cores 561 560 5  time 679.122 466.981
Iteration 95  lb 12892682050094 ub 25779739480442  cores 567 566 6  time 688.318 476.589
Iteration 96  lb 12892682050194 ub 25779739480442  cores 573 572 6  time 699.955 483.769
Iteration 97  lb 12892682050200 ub 25779739480442  cores 579 578 6  time 707.457 493.875
Iteration 98  lb 12892682050244 ub 25779739480442  cores 585 583 6  time 711.007 503.724
Iteration 99  lb 12892682050268 ub 25779739480442  cores 591 589 6  time 717.323 514.731
Iteration 100  lb 12892682050285 ub 25779739480442  cores 595 593 4  time 720.666 525.101
Iteration 101  lb 12892682050287 ub 25779739480442  cores 600 598 5  time 727.884 534.813
Iteration 102  lb 12892682050295 ub 25779739480442  cores 606 604 6  time 730.675 545.248
Iteration 103  lb 12892682050298 ub 25779739480442  cores 612 610 6  time 733.95 555.582
Iteration 104  lb 12892682050301 ub 25779739480442  cores 617 614 5  time 740.009 565.475
Iteration 105  lb 12892682050378 ub 25779739480442  cores 623 620 6  time 744.652 574.629
Iteration 106  lb 12892682050433 ub 25779739480442  cores 629 626 6  time 750.298 584.319
Iteration 107  lb 12892682050438 ub 25779739480442  cores 636 633 7  time 755.37 595.526
Iteration 108  lb 12892682050443 ub 25779739480442  cores 642 639 6  time 759.12 605.786
Iteration 109  lb 12892682050486 ub 25779739480442  cores 648 645 6  time 763.241 616.866
Iteration 110  lb 12892682050489 ub 25779739480442  cores 654 651 6  time 767.466 626.479
Iteration 111  lb 12892682050493 ub 25779739480442  cores 660 657 6  time 771.325 636.806
Iteration 112  lb 12892682050544 ub 25779739480442  cores 667 664 7  time 778.133 647.943
Iteration 113  lb 12892682050586 ub 25779739480442  cores 673 670 6  time 784.854 658.493
Iteration 114  lb 12892682050601 ub 25779739480442  cores 678 675 5  time 806.19 669.822
Iteration 115  lb 12892682050611 ub 25779739480442  cores 685 682 7  time 812.491 681.466
Iteration 116  lb 12892682050653 ub 25779739480442  cores 691 688 6  time 815.716 693.774
Iteration 117  lb 12892682050658 ub 25779739480442  cores 697 694 6  time 819.118 705.912
Iteration 118  lb 12892682050669 ub 25779739480442  cores 703 700 6  time 828.487 717.506
Iteration 119  lb 12892682050689 ub 25779739480442  cores 709 704 6  time 830.531 729.01
Iteration 120  lb 12892682050697 ub 25779739480442  cores 716 711 7  time 840.174 740.551
Iteration 121  lb 12892682050727 ub 25779739480442  cores 722 717 6  time 845.464 752.422
Iteration 122  lb 12892682050766 ub 25779739480442  cores 728 723 6  time 852.964 763.131
Iteration 123  lb 12892682050778 ub 25779739480442  cores 734 729 6  time 860.312 776.028
Iteration 124  lb 12892682050797 ub 25779739480442  cores 740 735 6  time 865.878 788.541
Iteration 125  lb 12892682056712 ub 25779739480442  cores 746 741 6  time 877.907 800.268
Iteration 126  lb 12892682056721 ub 25779739480442  cores 752 747 6  time 887.524 808.606
Iteration 127  lb 12892682056754 ub 25779739480442  cores 758 753 6  time 898.425 819.267
Iteration 128  lb 12892682056771 ub 25779739480442  cores 764 759 6  time 902.825 827.267
Iteration 129  lb 12892682056860 ub 25779739480442  cores 770 765 6  time 907.517 838.427
Iteration 130  lb 12892682056861 ub 25779739480442  cores 776 771 6  time 915.009 849.918
Iteration 131  lb 12892682056954 ub 25779739480442  cores 782 776 6  time 919.237 861.231
Iteration 132  lb 12892682056959 ub 25779739480442  cores 788 782 6  time 922.599 873.392
Iteration 133  lb 12892682056963 ub 25779739480442  cores 794 788 6  time 927.201 885.536
Iteration 134  lb 12892682056967 ub 25779739480442  cores 800 794 6  time 931.287 897.217
Iteration 135  lb 12892682057073 ub 25779739480442  cores 806 800 6  time 937.992 909.484
Iteration 136  lb 12892682057099 ub 25779739480442  cores 812 806 6  time 943.625 922.136
Iteration 137  lb 12892682057135 ub 25779739480442  cores 818 812 6  time 949.913 934.451
Iteration 138  lb 12892682057196 ub 25779739480442  cores 825 819 7  time 956.202 947.326
Iteration 139  lb 12892682057211 ub 25779739480442  cores 832 826 7  time 963.02 958.715
Iteration 140  lb 12892682057260 ub 25779739480442  cores 838 832 6  time 965.956 971.485
Iteration 141  lb 12892682057398 ub 25779739480442  cores 843 837 5  time 972.706 983.27
Iteration 142  lb 12892682057405 ub 25779739480442  cores 849 843 6  time 976.671 994.724
Iteration 143  lb 12892682057424 ub 25779739480442  cores 855 849 6  time 980.127 1005.92
Iteration 144  lb 12892682057431 ub 25779739480442  cores 861 855 6  time 983.135 1018.2
Iteration 145  lb 12892682057453 ub 25779739480442  cores 868 862 7  time 1004.19 1032.2
Iteration 146  lb 12892682057498 ub 25779739480442  cores 874 868 6  time 1007.84 1042.02
Iteration 147  lb 12892682057522 ub 25779739480442  cores 879 873 5  time 1012.53 1054.63
Iteration 148  lb 12892682057536 ub 25779739480442  cores 885 879 6  time 1017.15 1067.57
Iteration 149  lb 12892682057546 ub 25779739480442  cores 891 885 6  time 1021.87 1079.88
Iteration 150  lb 12892682057554 ub 25779739480442  cores 897 891 6  time 1028.26 1091.97
Iteration 151  lb 12892682057556 ub 25779739480442  cores 903 897 6  time 1031.68 1102.73
Iteration 152  lb 12892682057574 ub 25779739480442  cores 909 903 6  time 1034.68 1114.5
Iteration 153  lb 12892682057605 ub 25779739480442  cores 916 910 7  time 1039.93 1128.95
Iteration 154  lb 12892682057642 ub 25779739480442  cores 922 916 6  time 1045.18 1143.76
Iteration 155  lb 12892682057644 ub 25779739480442  cores 926 920 4  time 1048.24 1156.35
Iteration 156  lb 12892682057660 ub 25779739480442  cores 931 925 5  time 1052.21 1170.29
Iteration 157  lb 12892682057761 ub 25779739480442  cores 937 931 6  time 1057.86 1182.64
Iteration 158  lb 12892682057765 ub 25779739480442  cores 943 937 6  time 1067.75 1195.96
Iteration 159  lb 12892682057884 ub 25779739480442  cores 949 943 6  time 1074.88 1209.05
Iteration 160  lb 12892682057919 ub 25779739480442  cores 953 947 4  time 1076.95 1221.99
Iteration 161  lb 12892682057975 ub 25779739480442  cores 959 953 6  time 1084.53 1234.12
Iteration 162  lb 12892682057978 ub 25779739480442  cores 965 959 6  time 1088.41 1245.79
Iteration 163  lb 12892682057980 ub 25779739480442  cores 970 964 5  time 1093.23 1257.04
Iteration 164  lb 12892682057982 ub 25779739480442  cores 975 969 5  time 1096.52 1269.58
Iteration 165  lb 12892682058020 ub 25779739480442  cores 980 974 5  time 1101.84 1281.95
Iteration 166  lb 12892682058024 ub 25779739480442  cores 985 978 5  time 1104.82 1293.01
Iteration 167  lb 12892682058029 ub 25779739480442  cores 989 982 4  time 1112.91 1305.3
Iteration 168  lb 12892682058030 ub 25779739480442  cores 995 988 6  time 1117.11 1318.96
Iteration 169  lb 12892682058038 ub 25779739480442  cores 1001 994 6  time 1120.6 1331.18
Iteration 170  lb 12892682058083 ub 25779739480442  cores 1006 999 5  time 1126.25 1341.85
Iteration 171  lb 12892682058091 ub 25779739480442  cores 1012 1005 6  time 1130.43 1354.31
Iteration 172  lb 12892682058163 ub 25779739480442  cores 1018 1011 6  time 1136.21 1366.54
Iteration 173  lb 12892682058198 ub 25779739480442  cores 1024 1017 6  time 1140.62 1379.69
Iteration 174  lb 12892682058216 ub 25779739480442  cores 1030 1023 6  time 1145.43 1393.93
Iteration 175  lb 12892682058342 ub 25779739480442  cores 1036 1029 6  time 1151.71 1410.02
Iteration 176  lb 12892682058411 ub 25779739480442  cores 1042 1035 6  time 1156.73 1425.27
Iteration 177  lb 12892682058437 ub 25779739480442  cores 1048 1041 6  time 1160.99 1440.03
Iteration 178  lb 12892682058515 ub 25779739480442  cores 1054 1047 6  time 1163.7 1456.17
Iteration 179  lb 12892682058518 ub 25779739480442  cores 1060 1053 6  time 1170.92 1471.31
Iteration 180  lb 12892682058528 ub 25779739480442  cores 1067 1060 7  time 1175.47 1487.01
Iteration 181  lb 12892682058543 ub 25779739480442  cores 1073 1066 6  time 1180.08 1504.02
Iteration 182  lb 12892682058559 ub 25779739480442  cores 1079 1072 6  time 1186.57 1519.82
Iteration 183  lb 12892682058582 ub 25779739480442  cores 1084 1077 5  time 1191.7 1537.27
Iteration 184  lb 12892682058583 ub 25779739480442  cores 1090 1083 6  time 1196.25 1553.16
Iteration 185  lb 12892682058588 ub 25779739480442  cores 1096 1089 6  time 1199.39 1570.23
Iteration 186  lb 12892682058598 ub 25779739480442  cores 1102 1095 6  time 1204.89 1586.9
Iteration 187  lb 12892682058601 ub 25779739480442  cores 1107 1100 5  time 1212.77 1604.7
Iteration 188  lb 12892682058616 ub 25779739480442  cores 1113 1106 6  time 1217.14 1620.29
Iteration 189  lb 12892682058625 ub 25779739480442  cores 1119 1112 6  time 1222.24 1635.02
Iteration 190  lb 12892682058630 ub 25779739480442  cores 1125 1118 6  time 1225.04 1651.31
Iteration 191  lb 12892682058643 ub 25779739480442  cores 1132 1125 7  time 1244.91 1669.92
Iteration 192  lb 12892682058657 ub 25779739480442  cores 1138 1131 6  time 1247.55 1687.42
Iteration 193  lb 12892682058665 ub 25779739480442  cores 1144 1137 6  time 1250.51 1705.99
Iteration 194  lb 12892682058679 ub 25779739480442  cores 1150 1143 6  time 1256.62 1725.41
Iteration 195  lb 12892682058682 ub 25779739480442  cores 1157 1150 7  time 1263.7 1743.13
Iteration 196  lb 12892682058684 ub 25779739480442  cores 1163 1156 6  time 1268.17 1762.19
Iteration 197  lb 12892682058687 ub 25779739480442  cores 1169 1162 6  time 1273.62 1779.9
Iteration 198  lb 12892682058730 ub 25779739480442  cores 1175 1168 6  time 1278.42 1798.84
Iteration 199  lb 12892682058779 ub 25779739480442  cores 1181 1174 6  time 1284.26 1817.86
Iteration 200  lb 12892682058781 ub 25779739480442  cores 1187 1180 6  time 1292.77 1836.97
Iteration 201  lb 12892682058804 ub 25779739480442  cores 1193 1186 6  time 1297.88 1857.99
Iteration 202  lb 12892682058822 ub 25779739480442  cores 1199 1192 6  time 1301.7 1876.33
Iteration 203  lb 12892682058828 ub 25779739480442  cores 1205 1198 6  time 1307.22 1895.36
Iteration 204  lb 12892682058834 ub 25779739480442  cores 1212 1205 7  time 1313.9 1915.8
Iteration 205  lb 12892682058838 ub 25779739480442  cores 1218 1211 6  time 1318.15 1934.95
Iteration 206  lb 12892682058841 ub 25779739480442  cores 1223 1216 5  time 1323.65 1956.91
Iteration 207  lb 12892682058846 ub 25779739480442  cores 1228 1221 5  time 1327.97 1974.4
Iteration 208  lb 12892682058874 ub 25779739480442  cores 1234 1227 6  time 1332.12 1992.05
Iteration 209  lb 12892682058882 ub 25779739480442  cores 1240 1233 6  time 1337.86 2009.31
Iteration 210  lb 12892682058897 ub 25779739480442  cores 1246 1239 6  time 1342.09 2027.95
Iteration 211  lb 12892682058966 ub 25779739480442  cores 1251 1244 5  time 1348.06 2046.4
Iteration 212  lb 12892682058993 ub 25779739480442  cores 1257 1250 6  time 1353.29 2065.15
Iteration 213  lb 12892682059008 ub 25779739480442  cores 1263 1256 6  time 1356.69 2082.83
Iteration 214  lb 12892682059183 ub 25779739480442  cores 1269 1262 6  time 1364.16 2101.35
Iteration 215  lb 12892682059186 ub 25779739480442  cores 1275 1268 6  time 1368.25 2120.58
Iteration 216  lb 12892682059249 ub 25779739480442  cores 1281 1274 6  time 1372.36 2135.62
