lb 2520576639957 ub 512409557603043100 before adjustment
lb 0 ub 512407037026403143 after adjustment
costs ready
ub 3496024724338 after 2nd adjustment
14 variables 105 functions 2520576639957 lb, 3496024724338 ub
Iteration 0  lb 2520577264614 ub 6016601364295  cores 2 2 2  time 73.9529 0.981122
Iteration 24  lb 2520596797640 ub 6016601364295  cores 53 41 2  time 2596.9 31.5798
Iteration 25  lb 2520596801873 ub 6016601364295  cores 55 43 2  time 2669.26 32.9906
Iteration 26  lb 2520596815786 ub 6016601364295  cores 56 44 1  time 2941 34.4032
Iteration 27  lb 2520596998327 ub 6016601364295  cores 57 45 1  time 2988.58 35.8289
Iteration 28  lb 2520597021408 ub 6016601364295  cores 58 46 1  time 2999.66 37.2656
Iteration 29  lb 2520597036572 ub 6016601364295  cores 59 47 1  time 3002.75 38.7149
Iteration 30  lb 2520597041998 ub 6016601364295  cores 60 46 1  time 3006.6 40.1622
Iteration 31  lb 2520597098987 ub 6016601364295  cores 61 47 1  time 3016.76 41.6108
Iteration 32  lb 2520597134420 ub 6016601364295  cores 62 47 1  time 3019.68 43.0587
Iteration 33  lb 2520597160551 ub 6016601364295  cores 63 47 1  time 3021.46 44.5093
Iteration 34  lb 2520597183915 ub 6016601364295  cores 64 48 1  time 3027.36 45.9709
Iteration 35  lb 2520597197842 ub 6016601364295  cores 65 47 1  time 3033.43 47.4302
Iteration 36  lb 2520597203084 ub 6016601364295  cores 66 48 1  time 3036.6 48.8874
Iteration 37  lb 2520597251721 ub 6016601364295  cores 67 49 1  time 3038.63 50.3452
Iteration 38  lb 2520597316567 ub 6016601364295  cores 68 48 1  time 3043.34 51.8056
Iteration 39  lb 2520597324198 ub 6016601364295  cores 69 49 1  time 3048.32 53.2661
Iteration 40  lb 2520597330782 ub 6016601364295  cores 70 50 1  time 3052.43 54.7227
Iteration 41  lb 2520597464215 ub 6016601364295  cores 71 51 1  time 3111.35 56.2444
Iteration 42  lb 2520597486560 ub 6016601364295  cores 72 52 1  time 3121.52 57.7324
Iteration 43  lb 2520597679541 ub 6016601364295  cores 73 53 1  time 3141.71 59.2334
Iteration 44  lb 2520597709195 ub 6016601364295  cores 74 53 1  time 3145.13 60.7229
Iteration 45  lb 2520597720550 ub 6016601364295  cores 75 53 1  time 3148.17 62.2295
Iteration 46  lb 2520598196233 ub 6016601364295  cores 76 54 1  time 3160.6 63.7656
Iteration 47  lb 2520598207112 ub 6016601364295  cores 77 55 1  time 3167.98 65.2904
Iteration 48  lb 2520598221041 ub 6016601364295  cores 78 56 1  time 3177.8 66.8322
Iteration 49  lb 2520598237943 ub 6016601364295  cores 79 57 1  time 3183.43 68.3483
Iteration 50  lb 2520598256322 ub 6016601364295  cores 80 58 1  time 3232.23 69.8623
Iteration 51  lb 2520598258823 ub 6016601364295  cores 81 59 1  time 3241.2 71.361
Iteration 52  lb 2520598265286 ub 6016601364295  cores 82 60 1  time 3290.3 72.8516
Iteration 53  lb 2520598269482 ub 6016601364295  cores 83 60 1  time 3296.97 74.3479
Iteration 54  lb 2520598280926 ub 6016601364295  cores 84 61 1  time 3306.81 75.8427
Iteration 55  lb 2520598296569 ub 6016601364295  cores 85 62 1  time 3318.92 77.3359
Iteration 56  lb 2520598316975 ub 6016601364295  cores 86 63 1  time 3336.14 78.8273
Iteration 57  lb 2520598348828 ub 6016601364295  cores 87 62 1  time 3349.1 80.3201
Iteration 58  lb 2520598349591 ub 6016601364295  cores 88 62 1  time 3355.09 81.8109
Iteration 59  lb 2520598401852 ub 6016601364295  cores 89 63 1  time 3369.44 83.3002
Iteration 60  lb 2520598455639 ub 6016601364295  cores 90 63 1  time 3380.61 84.7977
