lb 3750102 ub 8645139 before adjustment
lb 0 ub 4895037 after adjustment
costs ready
29 variables 349 functions 3750102 lb, 4895037 ub
Iteration 0  lb 3750107 ub 8645139  cores 4 4 4  time 0.110186 0.040869
Iteration 149  lb 3750143 ub 8645139  cores 456 440 3  time 11.5364 246.122
Iteration 150  lb 3750143 ub 8645139  cores 459 443 3  time 11.5939 249.907
Iteration 151  lb 3750143 ub 8645139  cores 462 446 3  time 11.6877 253.656
Iteration 152  lb 3750143 ub 8645139  cores 465 449 3  time 11.7019 257.298
Iteration 153  lb 3750143 ub 8645139  cores 468 452 3  time 11.7863 261.883
Iteration 154  lb 3750143 ub 8645139  cores 471 455 3  time 11.8781 266.155
Iteration 155  lb 3750143 ub 8645139  cores 474 458 3  time 12.0087 271.148
Iteration 156  lb 3750144 ub 8645139  cores 477 460 3  time 12.1236 275.363
Iteration 157  lb 3750144 ub 8645139  cores 480 463 3  time 12.1611 279.605
Iteration 158  lb 3750144 ub 8645139  cores 483 466 3  time 12.2084 284.081
Iteration 159  lb 3750144 ub 8645139  cores 486 469 3  time 12.2923 288.269
Iteration 160  lb 3750144 ub 8645139  cores 489 472 3  time 12.3288 292.437
Iteration 161  lb 3750144 ub 8645139  cores 492 475 3  time 12.4408 296.409
Iteration 162  lb 3750144 ub 8645139  cores 494 477 2  time 12.4765 300.182
Iteration 163  lb 3750144 ub 8645139  cores 498 481 4  time 12.5863 304.113
Iteration 164  lb 3750144 ub 8645139  cores 501 484 3  time 12.7049 308.823
Iteration 165  lb 3750144 ub 8645139  cores 504 487 3  time 12.7664 313.625
Iteration 166  lb 3750144 ub 8645139  cores 507 490 3  time 12.819 318.277
Iteration 167  lb 3750144 ub 8645139  cores 510 493 3  time 12.8726 322.115
Iteration 168  lb 3750145 ub 8645139  cores 513 496 3  time 12.9214 327.228
Iteration 169  lb 3750145 ub 8645139  cores 516 499 3  time 13.0267 331.626
Iteration 170  lb 3750145 ub 8645139  cores 519 502 3  time 13.1009 336.81
Iteration 171  lb 3750145 ub 8645139  cores 522 505 3  time 13.1547 341.32
Iteration 172  lb 3750145 ub 8645139  cores 525 508 3  time 13.197 345.85
Iteration 173  lb 3750145 ub 8645139  cores 528 511 3  time 13.2452 350.501
Iteration 174  lb 3750145 ub 8645139  cores 530 513 2  time 13.2867 354.83
Iteration 175  lb 3750145 ub 8645139  cores 533 516 3  time 13.3123 359.399
Iteration 176  lb 3750145 ub 8645139  cores 536 519 3  time 13.3517 364.215
Iteration 177  lb 3750145 ub 8645139  cores 539 522 3  time 13.406 368.654
Iteration 178  lb 3750145 ub 8645139  cores 542 525 3  time 13.5788 373.816
Iteration 179  lb 3750145 ub 8645139  cores 545 528 3  time 13.6151 378.218
Iteration 180  lb 3750145 ub 8645139  cores 548 531 3  time 13.6924 383.439
Iteration 181  lb 3750145 ub 8645139  cores 551 534 3  time 13.7305 388.409
Iteration 182  lb 3750145 ub 8645139  cores 554 536 3  time 13.8039 392.964
Iteration 183  lb 3750145 ub 8645139  cores 556 538 2  time 13.8268 398.018
Iteration 184  lb 3750145 ub 8645139  cores 558 540 2  time 13.8563 402.32
Iteration 185  lb 3750145 ub 8645139  cores 561 543 3  time 13.8796 406.606
Iteration 186  lb 3750145 ub 8645139  cores 563 545 2  time 13.9097 411.821
Iteration 187  lb 3750145 ub 8645139  cores 566 548 3  time 13.9837 417.081
Iteration 188  lb 3750145 ub 8645139  cores 569 551 3  time 14.0204 421.772
Iteration 189  lb 3750145 ub 8645139  cores 572 554 3  time 14.0653 427.275
Iteration 190  lb 3750145 ub 8645139  cores 575 557 3  time 14.1094 432.184
Iteration 191  lb 3750145 ub 8645139  cores 578 560 3  time 14.1666 436.592
Iteration 192  lb 3750145 ub 8645139  cores 581 563 3  time 14.2967 441.234
Iteration 193  lb 3750145 ub 8645139  cores 584 566 3  time 14.3698 446.484
Iteration 194  lb 3750145 ub 8645139  cores 586 568 2  time 14.4053 452.344
Iteration 195  lb 3750146 ub 8645139  cores 588 570 2  time 14.5433 458.241
Iteration 196  lb 3750146 ub 8645139  cores 590 572 2  time 14.6047 463.466
Iteration 197  lb 3750146 ub 8645139  cores 592 574 2  time 14.6309 468.535
Iteration 198  lb 3750146 ub 8645139  cores 594 576 2  time 14.6832 474.463
Iteration 199  lb 3750146 ub 8645139  cores 596 578 2  time 14.8357 479.95
Iteration 200  lb 3750146 ub 8645139  cores 598 580 2  time 14.8947 485.292
Iteration 201  lb 3750146 ub 8645139  cores 600 582 2  time 14.9312 490.795
Iteration 202  lb 3750146 ub 8645139  cores 603 585 3  time 14.9756 495.756
Iteration 203  lb 3750146 ub 8645139  cores 606 588 3  time 15.0473 501.915
Iteration 204  lb 3750146 ub 8645139  cores 609 591 3  time 15.0694 507.48
Iteration 205  lb 3750146 ub 8645139  cores 612 594 3  time 15.1024 512.474
Iteration 206  lb 3750146 ub 8645139  cores 614 596 2  time 15.1903 517.805
Iteration 207  lb 3750146 ub 8645139  cores 617 599 3  time 15.2166 521.008
Iteration 208  lb 3750146 ub 8645139  cores 620 602 3  time 15.2439 526.476
Iteration 209  lb 3750146 ub 8645139  cores 623 605 3  time 15.3176 532.419
Iteration 210  lb 3750146 ub 8645139  cores 625 606 2  time 15.333 537.999
Iteration 211  lb 3750146 ub 8645139  cores 628 609 3  time 15.388 543.353
Iteration 212  lb 3750146 ub 8645139  cores 631 612 3  time 15.471 549.451
Iteration 213  lb 3750146 ub 8645139  cores 633 614 2  time 15.4831 555.781
Iteration 214  lb 3750146 ub 8645139  cores 635 616 2  time 15.5098 561.883
Iteration 215  lb 3750146 ub 8645139  cores 638 619 3  time 15.5342 567.957
Iteration 216  lb 3750146 ub 8645139  cores 640 621 2  time 15.5607 573.175
Iteration 217  lb 3750146 ub 8645139  cores 643 624 3  time 15.6183 579.141
Iteration 218  lb 3750146 ub 8645139  cores 646 627 3  time 15.6893 585.258
Iteration 219  lb 3750146 ub 8645139  cores 648 629 2  time 15.7631 591.923
Iteration 220  lb 3750146 ub 8645139  cores 650 631 2  time 15.8075 598.26
Iteration 221  lb 3750146 ub 8645139  cores 653 634 3  time 15.8959 605.278
Iteration 222  lb 3750146 ub 8645139  cores 656 637 3  time 15.9257 610.881
Iteration 223  lb 3750147 ub 8645139  cores 658 639 2  time 15.9628 617.164
Iteration 224  lb 3750147 ub 8645139  cores 661 642 3  time 16.0313 622.102
Iteration 225  lb 3750147 ub 8645139  cores 664 645 3  time 16.0998 628.236
Iteration 226  lb 3750147 ub 8645139  cores 667 648 3  time 16.1241 633.39
Iteration 227  lb 3750147 ub 8645139  cores 670 651 3  time 16.1744 639.295
Iteration 228  lb 3750147 ub 8645139  cores 673 654 3  time 16.2646 645.549
Iteration 229  lb 3750147 ub 8645139  cores 676 657 3  time 16.3291 650.798
Iteration 230  lb 3750147 ub 8645139  cores 679 660 3  time 16.4477 655.902
Iteration 231  lb 3750147 ub 8645139  cores 682 663 3  time 16.512 661.45
Iteration 232  lb 3750147 ub 8645139  cores 685 666 3  time 16.6938 666.212
Iteration 233  lb 3750147 ub 8645139  cores 687 668 2  time 16.7871 671.556
Iteration 234  lb 3750147 ub 8645139  cores 689 670 2  time 16.8158 676.076
Iteration 235  lb 3750147 ub 8645139  cores 692 673 3  time 16.9044 681.902
Iteration 236  lb 3750147 ub 8645139  cores 694 675 2  time 16.9651 686.277
Iteration 237  lb 3750147 ub 8645139  cores 697 678 3  time 17.0187 692.133
Iteration 238  lb 3750147 ub 8645139  cores 700 681 3  time 17.0809 697.551
Iteration 239  lb 3750147 ub 8645139  cores 703 684 3  time 17.1202 703.303
Iteration 240  lb 3750147 ub 8645139  cores 706 687 3  time 17.2237 709.54
Iteration 241  lb 3750147 ub 8645139  cores 709 690 3  time 17.2793 715.168
Iteration 242  lb 3750147 ub 8645139  cores 712 693 3  time 17.3384 720.222
Iteration 243  lb 3750147 ub 8645139  cores 715 696 3  time 17.3907 725.762
Iteration 244  lb 3750147 ub 8645139  cores 718 699 3  time 17.4443 731.708
Iteration 245  lb 3750148 ub 8645139  cores 721 702 3  time 17.4898 738.556
Iteration 246  lb 3750148 ub 8645139  cores 724 705 3  time 17.5329 744.23
Iteration 247  lb 3750148 ub 8645139  cores 726 707 2  time 17.5693 749.714
Iteration 248  lb 3750148 ub 8645139  cores 728 709 2  time 17.5923 755.636
Iteration 249  lb 3750148 ub 8645139  cores 731 712 3  time 17.6415 761.39
Iteration 250  lb 3750148 ub 8645139  cores 734 715 3  time 17.6994 767.097
Iteration 251  lb 3750148 ub 8645139  cores 736 717 2  time 17.7206 772.828
Iteration 252  lb 3750148 ub 8645139  cores 739 720 3  time 17.8178 778.663
Iteration 253  lb 3750148 ub 8645139  cores 741 722 2  time 17.8437 785.055
Iteration 254  lb 3750148 ub 8645139  cores 744 725 3  time 17.8758 791.931
Iteration 255  lb 3750148 ub 8645139  cores 748 728 4  time 17.9256 798.545
Iteration 256  lb 3750148 ub 8645139  cores 751 731 3  time 17.9852 804.799
Iteration 257  lb 3750148 ub 8645139  cores 754 734 3  time 18.1212 811.786
Iteration 258  lb 3750148 ub 8645139  cores 757 737 3  time 18.1597 817.772
Iteration 259  lb 3750148 ub 8645139  cores 759 739 2  time 18.1846 823.195
Iteration 260  lb 3750148 ub 8645139  cores 762 742 3  time 18.2441 829.146
Iteration 261  lb 3750148 ub 8645139  cores 765 745 3  time 18.311 834.798
Iteration 262  lb 3750148 ub 8645139  cores 768 748 3  time 18.3854 840.031
Iteration 263  lb 3750148 ub 8645139  cores 771 751 3  time 18.4339 845.675
Iteration 264  lb 3750148 ub 8645139  cores 774 754 3  time 18.499 851.309
Iteration 265  lb 3750148 ub 8645139  cores 777 757 3  time 18.5461 856.652
Iteration 266  lb 3750148 ub 8645139  cores 780 760 3  time 18.6368 861.59
Iteration 267  lb 3750148 ub 8645139  cores 783 763 3  time 18.6857 866.696
Iteration 268  lb 3750148 ub 8645139  cores 786 766 3  time 18.7222 872.828
Iteration 269  lb 3750148 ub 8645139  cores 788 768 2  time 18.7526 878.513
Iteration 270  lb 3750148 ub 8645139  cores 790 770 2  time 18.8048 883.817
Iteration 271  lb 3750148 ub 8645139  cores 793 773 3  time 18.8578 888.837
Iteration 272  lb 3750149 ub 8645139  cores 796 776 3  time 18.8805 895.294
Iteration 273  lb 3750149 ub 8645139  cores 798 778 2  time 18.9557 900.901
Iteration 274  lb 3750149 ub 8645139  cores 801 781 3  time 19.0293 906.063
Iteration 275  lb 3750149 ub 8645139  cores 803 783 2  time 19.0495 911.487
Iteration 276  lb 3750149 ub 8645139  cores 806 786 3  time 19.0734 916.4
Iteration 277  lb 3750149 ub 8645139  cores 808 788 2  time 19.0999 921.767
Iteration 278  lb 3750149 ub 8645139  cores 811 791 3  time 19.125 927.149
Iteration 279  lb 3750149 ub 8645139  cores 814 794 3  time 19.2124 932.557
Iteration 280  lb 3750149 ub 8645139  cores 816 796 2  time 19.2282 938.039
Iteration 281  lb 3750149 ub 8645139  cores 818 798 2  time 19.2588 944.219
Iteration 282  lb 3750149 ub 8645139  cores 821 801 3  time 19.3315 950.102
Iteration 283  lb 3750149 ub 8645139  cores 824 804 3  time 19.4302 956.718
Iteration 284  lb 3750149 ub 8645139  cores 827 807 3  time 19.4788 963.291
Iteration 285  lb 3750149 ub 8645139  cores 830 809 3  time 19.5442 968.824
Iteration 286  lb 3750149 ub 8645139  cores 832 811 2  time 19.5698 975.539
Iteration 287  lb 3750149 ub 8645139  cores 835 814 3  time 19.6011 982.375
Iteration 288  lb 3750149 ub 8645139  cores 838 817 3  time 19.6581 987.776
Iteration 289  lb 3750149 ub 8645139  cores 840 819 2  time 19.677 994.219
Iteration 290  lb 3750149 ub 8645139  cores 843 822 3  time 19.7579 999.346
Iteration 291  lb 3750149 ub 8645139  cores 845 824 2  time 19.7923 1005.65
Iteration 292  lb 3750149 ub 8645139  cores 847 826 2  time 19.8133 1011.03
Iteration 293  lb 3750149 ub 8645139  cores 850 828 3  time 19.858 1017.27
Iteration 294  lb 3750149 ub 8645139  cores 852 830 2  time 19.908 1021.89
Iteration 295  lb 3750149 ub 8645139  cores 854 832 2  time 19.9281 1027.23
Iteration 296  lb 3750149 ub 8645139  cores 858 835 4  time 19.9557 1033.77
Iteration 297  lb 3750149 ub 8645139  cores 861 838 3  time 20.0196 1040.41
Iteration 298  lb 3750149 ub 8645139  cores 864 841 3  time 20.0584 1045.74
Iteration 299  lb 3750149 ub 8645139  cores 867 844 3  time 20.0921 1051.63
Iteration 300  lb 3750149 ub 8645139  cores 869 846 2  time 20.1083 1058.25
Iteration 301  lb 3750149 ub 8645139  cores 871 847 2  time 20.1489 1065.49
Iteration 302  lb 3750149 ub 8645139  cores 874 850 3  time 20.1965 1071.89
Iteration 303  lb 3750149 ub 8645139  cores 877 853 3  time 20.2371 1077.97
Iteration 304  lb 3750149 ub 8645139  cores 879 855 2  time 20.2801 1084.13
Iteration 305  lb 3750150 ub 8645139  cores 882 858 3  time 20.3234 1091.44
Iteration 306  lb 3750150 ub 8645139  cores 885 859 3  time 20.3864 1097.98
Iteration 307  lb 3750150 ub 8645139  cores 888 862 3  time 20.4135 1105.37
Iteration 308  lb 3750150 ub 8645139  cores 891 865 3  time 20.4642 1112.1
Iteration 309  lb 3750150 ub 8645139  cores 894 868 3  time 20.5173 1118.86
Iteration 310  lb 3750150 ub 8645139  cores 897 871 3  time 20.5872 1125.43
Iteration 311  lb 3750150 ub 8645139  cores 900 874 3  time 20.6314 1132.42
Iteration 312  lb 3750150 ub 8645139  cores 903 877 3  time 20.6768 1141.29
Iteration 313  lb 3750150 ub 8645139  cores 905 879 2  time 20.7068 1147.34
Iteration 314  lb 3750150 ub 8645139  cores 908 882 3  time 20.7896 1153.07
Iteration 315  lb 3750150 ub 8645139  cores 911 884 3  time 20.8443 1159.97
Iteration 316  lb 3750150 ub 8645139  cores 914 887 3  time 20.8968 1166.78
Iteration 317  lb 3750150 ub 8645139  cores 917 890 3  time 20.9317 1173.93
Iteration 318  lb 3750150 ub 8645139  cores 919 892 2  time 20.9595 1181.08
Iteration 319  lb 3750150 ub 8645139  cores 921 894 2  time 20.9961 1187.22
Iteration 320  lb 3750150 ub 8645139  cores 924 897 3  time 21.0433 1193.68
Iteration 321  lb 3750150 ub 8645139  cores 927 900 3  time 21.1079 1200.69
Iteration 322  lb 3750150 ub 8645139  cores 930 903 3  time 21.1453 1208.48
Iteration 323  lb 3750150 ub 8645139  cores 932 905 2  time 21.1815 1215.47
Iteration 324  lb 3750150 ub 8645139  cores 935 908 3  time 21.2279 1223.57
Iteration 325  lb 3750150 ub 8645139  cores 938 911 3  time 21.2855 1230.58
Iteration 326  lb 3750150 ub 8645139  cores 940 913 2  time 21.3119 1238.53
Iteration 327  lb 3750150 ub 8645139  cores 942 914 2  time 21.3282 1245.52
Iteration 328  lb 3750150 ub 8645139  cores 945 916 3  time 21.3726 1253.02
Iteration 329  lb 3750150 ub 8645139  cores 947 918 2  time 21.4012 1260.12
Iteration 330  lb 3750150 ub 8645139  cores 950 921 3  time 21.4417 1268.46
Iteration 331  lb 3750150 ub 8645139  cores 953 924 3  time 21.5 1277.23
Iteration 332  lb 3750150 ub 8645139  cores 956 927 3  time 21.5273 1286.21
Iteration 333  lb 3750150 ub 8645139  cores 959 930 3  time 21.5512 1293.74
