lb 1183306 ub 14646441 before adjustment
lb 0 ub 13463135 after adjustment
costs ready
21 variables 209 functions 1183306 lb, 13463135 ub
Iteration 0  lb 1183311 ub 14646441  cores 4 4 4  time 0.826447 0.127385
Iteration 127  lb 1183361 ub 14646441  cores 390 361 3  time 71.6287 120.35
Iteration 128  lb 1183361 ub 14646441  cores 393 363 3  time 71.7386 123.609
Iteration 129  lb 1183361 ub 14646441  cores 396 366 3  time 71.8871 127.464
Iteration 130  lb 1183361 ub 14646441  cores 399 369 3  time 72.0297 132.278
Iteration 131  lb 1183361 ub 14646441  cores 402 372 3  time 72.3255 135.034
Iteration 132  lb 1183361 ub 14646441  cores 405 375 3  time 72.552 138.434
Iteration 133  lb 1183361 ub 14646441  cores 408 378 3  time 72.6722 141.673
Iteration 134  lb 1183362 ub 14646441  cores 410 380 2  time 72.7761 146.209
Iteration 135  lb 1183362 ub 14646441  cores 412 382 2  time 73.0495 149.744
Iteration 136  lb 1183362 ub 14646441  cores 415 385 3  time 73.2069 152.198
Iteration 137  lb 1183362 ub 14646441  cores 418 388 3  time 73.4854 154.523
Iteration 138  lb 1183362 ub 14646441  cores 421 391 3  time 74.4186 158.321
Iteration 139  lb 1183362 ub 14646441  cores 423 393 2  time 74.9501 162.223
Iteration 140  lb 1183362 ub 14646441  cores 426 396 3  time 75.3841 165.492
Iteration 141  lb 1183362 ub 14646441  cores 429 399 3  time 75.7594 167.893
Iteration 142  lb 1183362 ub 14646441  cores 431 401 2  time 75.8781 171.218
Iteration 143  lb 1183362 ub 14646441  cores 434 404 3  time 76.0102 175.672
Iteration 144  lb 1183362 ub 14646441  cores 437 406 3  time 76.3724 179.797
Iteration 145  lb 1183363 ub 14646441  cores 440 408 3  time 76.5856 184.698
Iteration 146  lb 1183363 ub 14646441  cores 443 411 3  time 76.8135 188.874
Iteration 147  lb 1183363 ub 14646441  cores 445 413 2  time 76.9807 192.688
Iteration 148  lb 1183369 ub 14646441  cores 449 417 4  time 80.2077 194.604
Iteration 149  lb 1183370 ub 14646441  cores 452 419 3  time 80.6652 196.867
Iteration 150  lb 1183372 ub 14646441  cores 455 421 3  time 81.1886 199.308
Iteration 151  lb 1183373 ub 14646441  cores 458 424 3  time 81.5066 201.708
Iteration 152  lb 1183373 ub 14646441  cores 461 427 3  time 82.0406 205.727
Iteration 153  lb 1183374 ub 14646441  cores 465 431 4  time 82.6791 209.538
Iteration 154  lb 1183374 ub 14646441  cores 470 436 5  time 84.0302 213.928
Iteration 155  lb 1183375 ub 14646441  cores 475 441 5  time 85.0078 218.397
Iteration 156  lb 1183375 ub 14646441  cores 478 443 3  time 85.5117 222.259
Iteration 157  lb 1183375 ub 14646441  cores 482 447 4  time 85.9174 225.94
Iteration 158  lb 1183375 ub 14646441  cores 485 450 3  time 86.3165 230.951
Iteration 159  lb 1183375 ub 14646441  cores 488 453 3  time 87.0016 234.975
Iteration 160  lb 1183375 ub 14646441  cores 491 456 3  time 87.3974 239.873
Iteration 161  lb 1183376 ub 14646441  cores 494 459 3  time 87.6712 244.111
Iteration 162  lb 1183376 ub 14646441  cores 497 461 3  time 87.9055 247.933
Iteration 163  lb 1183376 ub 14646441  cores 500 464 3  time 88.265 252.46
Iteration 164  lb 1183376 ub 14646441  cores 503 467 3  time 88.6034 257.582
Iteration 165  lb 1183377 ub 14646441  cores 506 470 3  time 89.4325 262.749
Iteration 166  lb 1183377 ub 14646441  cores 509 473 3  time 89.6956 267.422
Iteration 167  lb 1183377 ub 14646441  cores 512 476 3  time 90.2148 271.57
Iteration 168  lb 1183377 ub 14646441  cores 515 479 3  time 90.5009 275.571
Iteration 169  lb 1183377 ub 14646441  cores 519 483 4  time 91.03 280.023
Iteration 170  lb 1183377 ub 14646441  cores 523 487 4  time 91.4959 284.359
Iteration 171  lb 1183377 ub 14646441  cores 526 490 3  time 92.3028 289.148
Iteration 172  lb 1183377 ub 14646441  cores 529 493 3  time 92.9063 292.078
Iteration 173  lb 1183378 ub 14646441  cores 533 497 4  time 93.2213 296.264
Iteration 174  lb 1183378 ub 14646441  cores 537 501 4  time 93.4131 300.41
Iteration 175  lb 1183378 ub 14646441  cores 540 504 3  time 93.6179 304.843
Iteration 176  lb 1183378 ub 14646441  cores 543 507 3  time 94.0145 309.29
Iteration 177  lb 1183378 ub 14646441  cores 546 510 3  time 94.9872 313.307
Iteration 178  lb 1183378 ub 14646441  cores 550 513 4  time 95.3107 316.973
Iteration 179  lb 1183378 ub 14646441  cores 553 515 3  time 95.453 320.938
Iteration 180  lb 1183378 ub 14646441  cores 556 518 3  time 96.1874 326.248
Iteration 181  lb 1183379 ub 14646441  cores 559 521 3  time 96.481 331.634
Iteration 182  lb 1183379 ub 14646441  cores 562 524 3  time 96.704 336.608
Iteration 183  lb 1183379 ub 14646441  cores 565 527 3  time 97.0595 341.226
Iteration 184  lb 1183379 ub 14646441  cores 568 530 3  time 97.3238 346.455
Iteration 185  lb 1183379 ub 14646441  cores 571 533 3  time 97.6836 351.697
Iteration 186  lb 1183379 ub 14646441  cores 574 536 3  time 97.957 356.39
Iteration 187  lb 1183379 ub 14646441  cores 577 539 3  time 98.2197 361.963
Iteration 188  lb 1183379 ub 14646441  cores 580 541 3  time 98.4987 366.547
Iteration 189  lb 1183379 ub 14646441  cores 584 543 4  time 98.8333 371.259
Iteration 190  lb 1183380 ub 14646441  cores 587 545 3  time 98.97 376.508
Iteration 191  lb 1183380 ub 14646441  cores 590 547 3  time 99.138 381.955
Iteration 192  lb 1183380 ub 14646441  cores 592 549 2  time 99.2949 387.923
Iteration 193  lb 1183380 ub 14646441  cores 595 552 3  time 99.43 393.187
Iteration 194  lb 1183380 ub 14646441  cores 598 555 3  time 99.5738 399.313
Iteration 195  lb 1183380 ub 14646441  cores 602 558 4  time 99.7844 404.431
Iteration 196  lb 1183380 ub 14646441  cores 604 560 2  time 99.8895 410.393
Iteration 197  lb 1183380 ub 14646441  cores 607 563 3  time 100.135 415.621
Iteration 198  lb 1183380 ub 14646441  cores 610 566 3  time 100.322 421.929
Iteration 199  lb 1183380 ub 14646441  cores 613 569 3  time 100.438 428.251
Iteration 200  lb 1183380 ub 14646441  cores 616 572 3  time 100.739 434.047
Iteration 201  lb 1183380 ub 14646441  cores 619 574 3  time 100.895 440.127
Iteration 202  lb 1183380 ub 14646441  cores 622 576 3  time 100.978 445.807
Iteration 203  lb 1183380 ub 14646441  cores 624 578 2  time 101.188 451.115
Iteration 204  lb 1183380 ub 14646441  cores 627 581 3  time 101.488 457.411
Iteration 205  lb 1183380 ub 14646441  cores 629 582 2  time 101.637 464.113
Iteration 206  lb 1183380 ub 14646441  cores 632 585 3  time 101.937 470.443
Iteration 207  lb 1183380 ub 14646441  cores 635 588 3  time 102.558 476.149
Iteration 208  lb 1183380 ub 14646441  cores 638 591 3  time 102.803 482.23
Iteration 209  lb 1183380 ub 14646441  cores 641 594 3  time 103.873 488.319
Iteration 210  lb 1183381 ub 14646441  cores 644 597 3  time 104.042 495.474
Iteration 211  lb 1183381 ub 14646441  cores 647 600 3  time 104.509 501.518
Iteration 212  lb 1183381 ub 14646441  cores 650 603 3  time 104.989 508.488
Iteration 213  lb 1183381 ub 14646441  cores 654 607 4  time 106.157 515.258
Iteration 214  lb 1183381 ub 14646441  cores 657 610 3  time 107.096 521.811
Iteration 215  lb 1183381 ub 14646441  cores 660 613 3  time 107.359 526.683
Iteration 216  lb 1183381 ub 14646441  cores 663 616 3  time 107.77 533.797
Iteration 217  lb 1183381 ub 14646441  cores 666 619 3  time 108.106 539.845
Iteration 218  lb 1183381 ub 14646441  cores 669 622 3  time 108.272 545.73
Iteration 219  lb 1183381 ub 14646441  cores 672 625 3  time 108.619 552.447
Iteration 220  lb 1183381 ub 14646441  cores 676 629 4  time 108.872 558.952
Iteration 221  lb 1183381 ub 14646441  cores 679 631 3  time 109.08 564.952
Iteration 222  lb 1183381 ub 14646441  cores 681 633 2  time 109.486 571.94
Iteration 223  lb 1183381 ub 14646441  cores 684 636 3  time 109.618 579.08
Iteration 224  lb 1183381 ub 14646441  cores 686 638 2  time 109.875 585.704
Iteration 225  lb 1183381 ub 14646441  cores 689 641 3  time 110.006 592.611
Iteration 226  lb 1183381 ub 14646441  cores 692 644 3  time 110.519 599.644
Iteration 227  lb 1183381 ub 14646441  cores 695 647 3  time 111.029 606.234
Iteration 228  lb 1183381 ub 14646441  cores 696 648 1  time 111.173 612.985
Iteration 229  lb 1183381 ub 14646441  cores 699 651 3  time 111.707 620.261
Iteration 230  lb 1183381 ub 14646441  cores 701 653 2  time 111.886 627.225
Iteration 231  lb 1183381 ub 14646441  cores 702 654 1  time 111.929 632.205
Iteration 232  lb 1183382 ub 14646441  cores 704 656 2  time 114.247 636.992
Iteration 233  lb 1183382 ub 14646441  cores 707 659 3  time 114.484 641.96
Iteration 234  lb 1183382 ub 14646441  cores 710 662 3  time 117.638 647.791
Iteration 235  lb 1183382 ub 14646441  cores 712 664 2  time 118.352 653.613
Iteration 236  lb 1183382 ub 14646441  cores 715 667 3  time 118.664 659.824
Iteration 237  lb 1183383 ub 14646441  cores 717 669 2  time 119.15 665.85
Iteration 238  lb 1183383 ub 14646441  cores 719 671 2  time 119.434 671.875
Iteration 239  lb 1183383 ub 14646441  cores 723 675 4  time 119.737 678.673
Iteration 240  lb 1183383 ub 14646441  cores 725 677 2  time 119.953 684.691
Iteration 241  lb 1183383 ub 14646441  cores 728 680 3  time 120.063 691.725
Iteration 242  lb 1183383 ub 14646441  cores 731 683 3  time 120.869 698.701
Iteration 243  lb 1183383 ub 14646441  cores 734 686 3  time 122.813 704.676
Iteration 244  lb 1183383 ub 14646441  cores 737 688 3  time 123.063 711.49
Iteration 245  lb 1183383 ub 14646441  cores 740 691 3  time 123.335 717.363
Iteration 246  lb 1183383 ub 14646441  cores 743 694 3  time 123.573 724.498
Iteration 247  lb 1183383 ub 14646441  cores 745 696 2  time 126.97 730.472
Iteration 248  lb 1183383 ub 14646441  cores 747 698 2  time 127.56 736.356
Iteration 249  lb 1183383 ub 14646441  cores 750 701 3  time 128.296 744.128
Iteration 250  lb 1183384 ub 14646441  cores 752 703 2  time 128.671 752.091
Iteration 251  lb 1183384 ub 14646441  cores 755 706 3  time 129.081 759.195
Iteration 252  lb 1183384 ub 14646441  cores 757 708 2  time 129.599 764.864
Iteration 253  lb 1183384 ub 14646441  cores 760 711 3  time 130.609 770.914
Iteration 254  lb 1183384 ub 14646441  cores 762 713 2  time 130.964 777.763
Iteration 255  lb 1183384 ub 14646441  cores 765 716 3  time 131.177 784.294
Iteration 256  lb 1183385 ub 14646441  cores 768 719 3  time 131.943 791.672
Iteration 257  lb 1183385 ub 14646441  cores 770 721 2  time 132.197 797.985
Iteration 258  lb 1183385 ub 14646441  cores 774 725 4  time 132.802 805.706
Iteration 259  lb 1183385 ub 14646441  cores 777 728 3  time 133.145 813.145
Iteration 260  lb 1183385 ub 14646441  cores 780 731 3  time 133.391 819.711
Iteration 261  lb 1183385 ub 14646441  cores 783 734 3  time 133.64 827.762
Iteration 262  lb 1183385 ub 14646441  cores 785 736 2  time 133.774 835.127
Iteration 263  lb 1183385 ub 14646441  cores 788 739 3  time 134.315 842.906
Iteration 264  lb 1183385 ub 14646441  cores 792 743 4  time 134.615 849.565
Iteration 265  lb 1183385 ub 14646441  cores 795 746 3  time 134.906 857.089
Iteration 266  lb 1183385 ub 14646441  cores 798 749 3  time 135.471 864.523
Iteration 267  lb 1183385 ub 14646441  cores 801 752 3  time 135.679 872.025
Iteration 268  lb 1183385 ub 14646441  cores 805 756 4  time 135.929 878.526
Iteration 269  lb 1183385 ub 14646441  cores 808 759 3  time 136.077 886.234
Iteration 270  lb 1183385 ub 14646441  cores 811 762 3  time 136.423 892.366
Iteration 271  lb 1183385 ub 14646441  cores 814 765 3  time 136.846 899.153
Iteration 272  lb 1183386 ub 14646441  cores 817 768 3  time 137.798 906.769
Iteration 273  lb 1183386 ub 14646441  cores 820 771 3  time 138.125 914.764
Iteration 274  lb 1183386 ub 14646441  cores 823 774 3  time 138.441 922.477
Iteration 275  lb 1183386 ub 14646441  cores 826 777 3  time 138.995 930.139
Iteration 276  lb 1183386 ub 14646441  cores 829 780 3  time 140.267 937.917
Iteration 277  lb 1183386 ub 14646441  cores 831 782 2  time 140.723 944.924
Iteration 278  lb 1183386 ub 14646441  cores 834 785 3  time 140.845 952.389
Iteration 279  lb 1183386 ub 14646441  cores 837 788 3  time 141.054 959.569
Iteration 280  lb 1183386 ub 14646441  cores 840 791 3  time 141.94 967.255
Iteration 281  lb 1183386 ub 14646441  cores 843 793 3  time 142.304 974.963
Iteration 282  lb 1183386 ub 14646441  cores 845 795 2  time 142.489 984.525
Iteration 283  lb 1183387 ub 14646441  cores 847 797 2  time 143.013 993.712
Iteration 284  lb 1183387 ub 14646441  cores 850 800 3  time 143.282 1002.85
Iteration 285  lb 1183387 ub 14646441  cores 854 804 4  time 144.299 1012.31
Iteration 286  lb 1183387 ub 14646441  cores 857 807 3  time 144.77 1021.26
Iteration 287  lb 1183387 ub 14646441  cores 861 810 4  time 145.008 1029.77
Iteration 288  lb 1183387 ub 14646441  cores 864 813 3  time 145.936 1038
Iteration 289  lb 1183387 ub 14646441  cores 867 815 3  time 146.193 1045.9
Iteration 290  lb 1183387 ub 14646441  cores 870 818 3  time 146.78 1054.12
Iteration 291  lb 1183387 ub 14646441  cores 872 820 2  time 147.149 1063.07
Iteration 292  lb 1183387 ub 14646441  cores 875 823 3  time 147.607 1071.19
Iteration 293  lb 1183387 ub 14646441  cores 878 826 3  time 148.028 1078.86
Iteration 294  lb 1183387 ub 14646441  cores 881 829 3  time 148.718 1088.02
Iteration 295  lb 1183387 ub 14646441  cores 884 832 3  time 150.467 1096.61
Iteration 296  lb 1183388 ub 14646441  cores 886 834 2  time 150.526 1105.82
Iteration 297  lb 1183388 ub 14646441  cores 888 836 2  time 150.974 1115.8
Iteration 298  lb 1183388 ub 14646441  cores 891 839 3  time 151.634 1124.38
Iteration 299  lb 1183388 ub 14646441  cores 894 841 3  time 151.89 1134.42
Iteration 300  lb 1183388 ub 14646441  cores 897 844 3  time 152.485 1143.88
Iteration 301  lb 1183388 ub 14646441  cores 898 845 1  time 152.561 1153.1
Iteration 302  lb 1183388 ub 14646441  cores 901 848 3  time 152.877 1162.89
Iteration 303  lb 1183388 ub 14646441  cores 903 850 2  time 153.13 1172.38
Iteration 304  lb 1183388 ub 14646441  cores 906 853 3  time 153.699 1183.55
Iteration 305  lb 1183388 ub 14646441  cores 909 856 3  time 154.069 1193.59
Iteration 306  lb 1183388 ub 14646441  cores 911 858 2  time 154.394 1205.52
Iteration 307  lb 1183389 ub 14646441  cores 913 860 2  time 155.204 1217.73
Iteration 308  lb 1183389 ub 14646441  cores 916 863 3  time 155.557 1228.98
Iteration 309  lb 1183389 ub 14646441  cores 919 866 3  time 155.934 1240.99
Iteration 310  lb 1183389 ub 14646441  cores 921 868 2  time 156.093 1253.21
Iteration 311  lb 1183389 ub 14646441  cores 924 871 3  time 156.382 1265.31
Iteration 312  lb 1183389 ub 14646441  cores 928 874 4  time 156.979 1277.92
Iteration 313  lb 1183389 ub 14646441  cores 931 877 3  time 157.63 1289.33
Iteration 314  lb 1183389 ub 14646441  cores 934 880 3  time 158.31 1300.55
Iteration 315  lb 1183389 ub 14646441  cores 938 884 4  time 159.036 1311.94
Iteration 316  lb 1183389 ub 14646441  cores 939 885 1  time 159.355 1324.48
Iteration 317  lb 1183389 ub 14646441  cores 942 888 3  time 160.049 1334.62
Iteration 318  lb 1183389 ub 14646441  cores 943 889 1  time 160.211 1345.55
Iteration 319  lb 1183389 ub 14646441  cores 946 892 3  time 160.559 1356.32
Iteration 320  lb 1183389 ub 14646441  cores 949 895 3  time 161.304 1368.16
Iteration 321  lb 1183389 ub 14646441  cores 951 897 2  time 161.698 1379.37
Iteration 322  lb 1183389 ub 14646441  cores 954 900 3  time 162.096 1391.48
Iteration 323  lb 1183389 ub 14646441  cores 958 904 4  time 162.894 1402.94
Iteration 324  lb 1183389 ub 14646441  cores 962 907 4  time 163.238 1415
Iteration 325  lb 1183389 ub 14646441  cores 964 909 2  time 164.119 1426.75
Iteration 326  lb 1183389 ub 14646441  cores 965 910 1  time 164.23 1437.62
Iteration 327  lb 1183389 ub 14646441  cores 968 913 3  time 164.753 1449.42
Iteration 328  lb 1183389 ub 14646441  cores 971 916 3  time 165.174 1459.59
Iteration 329  lb 1183389 ub 14646441  cores 974 919 3  time 165.456 1470.49
Iteration 330  lb 1183389 ub 14646441  cores 977 922 3  time 165.776 1481.54
Iteration 331  lb 1183389 ub 14646441  cores 979 924 2  time 166.071 1493.01
Iteration 332  lb 1183389 ub 14646441  cores 982 927 3  time 166.716 1504.4
Iteration 333  lb 1183389 ub 14646441  cores 984 929 2  time 166.849 1516.12
Iteration 334  lb 1183389 ub 14646441  cores 986 931 2  time 167.599 1527.11
Iteration 335  lb 1183389 ub 14646441  cores 989 934 3  time 167.811 1538.76
Iteration 336  lb 1183389 ub 14646441  cores 992 937 3  time 167.981 1569.41
