lb 1570058 ub 15927022 before adjustment
lb 0 ub 14356964 after adjustment
costs ready
26 variables 319 functions 1570058 lb, 14356964 ub
Iteration 0  lb 1570068 ub 15927022  cores 6 6 6  time 1.08788 0.184184
Iteration 117  lb 1570238 ub 15927022  cores 463 441 5  time 129.033 191.283
Iteration 118  lb 1570239 ub 15927022  cores 466 444 3  time 129.587 195.693
Iteration 119  lb 1570239 ub 15927022  cores 470 447 4  time 130.538 199.306
Iteration 120  lb 1570239 ub 15927022  cores 473 450 3  time 130.872 204.305
Iteration 121  lb 1570240 ub 15927022  cores 477 453 4  time 131.819 208.342
Iteration 122  lb 1570242 ub 15927022  cores 481 457 4  time 133.214 212.832
Iteration 123  lb 1570243 ub 15927022  cores 485 461 4  time 133.915 217.384
Iteration 124  lb 1570243 ub 15927022  cores 488 464 3  time 134.164 222.005
Iteration 125  lb 1570243 ub 15927022  cores 492 467 4  time 134.477 226.146
Iteration 126  lb 1570244 ub 15927022  cores 496 471 4  time 135.051 230.703
Iteration 127  lb 1570244 ub 15927022  cores 501 475 5  time 136.014 234.282
Iteration 128  lb 1570245 ub 15927022  cores 505 479 4  time 136.683 238.995
Iteration 129  lb 1570246 ub 15927022  cores 509 483 4  time 137.493 243.868
Iteration 130  lb 1570246 ub 15927022  cores 512 486 3  time 137.725 248.994
Iteration 131  lb 1570246 ub 15927022  cores 516 490 4  time 138.262 253.446
Iteration 132  lb 1570247 ub 15927022  cores 519 493 3  time 138.609 257.792
Iteration 133  lb 1570247 ub 15927022  cores 523 497 4  time 139.052 263.501
Iteration 134  lb 1570247 ub 15927022  cores 526 500 3  time 139.546 268.517
Iteration 135  lb 1570247 ub 15927022  cores 529 503 3  time 139.966 273.642
Iteration 136  lb 1570247 ub 15927022  cores 533 506 4  time 140.417 278.815
Iteration 137  lb 1570247 ub 15927022  cores 537 510 4  time 141.013 283.868
Iteration 138  lb 1570247 ub 15927022  cores 542 515 5  time 141.6 289.228
Iteration 139  lb 1570247 ub 15927022  cores 546 519 4  time 142.778 293.847
Iteration 140  lb 1570248 ub 15927022  cores 551 523 5  time 143.659 299.03
Iteration 141  lb 1570248 ub 15927022  cores 554 526 3  time 143.92 303.584
Iteration 142  lb 1570248 ub 15927022  cores 559 531 5  time 144.512 308.9
Iteration 143  lb 1570248 ub 15927022  cores 564 536 5  time 145.252 314.42
Iteration 144  lb 1570248 ub 15927022  cores 568 540 4  time 145.624 319.487
Iteration 145  lb 1570248 ub 15927022  cores 573 545 5  time 147.008 325.104
Iteration 146  lb 1570249 ub 15927022  cores 577 549 4  time 147.67 329.909
Iteration 147  lb 1570249 ub 15927022  cores 581 553 4  time 148.301 335.901
Iteration 148  lb 1570250 ub 15927022  cores 586 557 5  time 149.103 341.669
Iteration 149  lb 1570250 ub 15927022  cores 589 560 3  time 150.004 347.28
Iteration 150  lb 1570250 ub 15927022  cores 592 562 3  time 150.357 353.171
Iteration 151  lb 1570251 ub 15927022  cores 596 566 4  time 151.098 358.151
Iteration 152  lb 1570251 ub 15927022  cores 600 570 4  time 151.945 363.796
Iteration 153  lb 1570251 ub 15927022  cores 604 574 4  time 152.413 369.511
Iteration 154  lb 1570252 ub 15927022  cores 609 579 5  time 154.456 375.413
Iteration 155  lb 1570252 ub 15927022  cores 613 583 4  time 155.022 381.571
Iteration 156  lb 1570252 ub 15927022  cores 618 587 5  time 155.398 387.909
Iteration 157  lb 1570252 ub 15927022  cores 622 591 4  time 155.885 394.025
Iteration 158  lb 1570252 ub 15927022  cores 627 596 5  time 156.564 400.346
Iteration 159  lb 1570253 ub 15927022  cores 632 601 5  time 157.643 406.234
Iteration 160  lb 1570253 ub 15927022  cores 636 604 4  time 157.898 412.35
Iteration 161  lb 1570253 ub 15927022  cores 640 608 4  time 159.168 418.2
Iteration 162  lb 1570254 ub 15927022  cores 644 612 4  time 160.152 424.216
Iteration 163  lb 1570254 ub 15927022  cores 649 616 5  time 161.774 430.44
Iteration 164  lb 1570254 ub 15927022  cores 652 619 3  time 162.254 436.332
Iteration 165  lb 1570254 ub 15927022  cores 655 621 3  time 163.099 442.845
Iteration 166  lb 1570254 ub 15927022  cores 658 623 3  time 163.768 449.315
Iteration 167  lb 1570255 ub 15927022  cores 662 627 4  time 164.57 456.505
Iteration 168  lb 1570256 ub 15927022  cores 666 631 4  time 165.134 463.597
Iteration 169  lb 1570256 ub 15927022  cores 669 634 3  time 165.707 471.197
Iteration 170  lb 1570256 ub 15927022  cores 673 638 4  time 166.458 478.63
Iteration 171  lb 1570256 ub 15927022  cores 677 642 4  time 166.756 485.32
Iteration 172  lb 1570256 ub 15927022  cores 682 647 5  time 167.577 492.289
Iteration 173  lb 1570256 ub 15927022  cores 686 651 4  time 168.209 499.106
Iteration 174  lb 1570257 ub 15927022  cores 690 655 4  time 168.705 505.908
Iteration 175  lb 1570257 ub 15927022  cores 694 658 4  time 169.584 511.923
Iteration 176  lb 1570258 ub 15927022  cores 698 662 4  time 170.707 519.137
Iteration 177  lb 1570258 ub 15927022  cores 702 666 4  time 172.075 526.42
Iteration 178  lb 1570259 ub 15927022  cores 706 670 4  time 173.234 534.65
Iteration 179  lb 1570259 ub 15927022  cores 709 673 3  time 173.836 544.421
Iteration 180  lb 1570259 ub 15927022  cores 713 677 4  time 174.505 552.422
Iteration 181  lb 1570259 ub 15927022  cores 717 681 4  time 175.222 560.679
Iteration 182  lb 1570259 ub 15927022  cores 720 684 3  time 175.586 570.11
Iteration 183  lb 1570260 ub 15927022  cores 723 687 3  time 176.546 578.714
Iteration 184  lb 1570260 ub 15927022  cores 727 691 4  time 177.266 588.28
Iteration 185  lb 1570260 ub 15927022  cores 732 696 5  time 177.809 598.536
Iteration 186  lb 1570260 ub 15927022  cores 735 699 3  time 178.269 606.873
Iteration 187  lb 1570260 ub 15927022  cores 739 703 4  time 180.276 614.551
Iteration 188  lb 1570261 ub 15927022  cores 743 707 4  time 180.712 622.125
Iteration 189  lb 1570261 ub 15927022  cores 748 711 5  time 181.309 631.011
Iteration 190  lb 1570262 ub 15927022  cores 752 715 4  time 181.814 638.961
Iteration 191  lb 1570262 ub 15927022  cores 756 719 4  time 183.111 647.6
Iteration 192  lb 1570262 ub 15927022  cores 760 723 4  time 184.27 657.201
Iteration 193  lb 1570263 ub 15927022  cores 764 727 4  time 184.909 666.747
Iteration 194  lb 1570264 ub 15927022  cores 769 731 5  time 190.461 676.369
Iteration 195  lb 1570264 ub 15927022  cores 773 735 4  time 191.155 685.928
Iteration 196  lb 1570264 ub 15927022  cores 777 739 4  time 192.314 695.166
Iteration 197  lb 1570265 ub 15927022  cores 782 744 5  time 193.524 705.116
Iteration 198  lb 1570265 ub 15927022  cores 785 747 3  time 194.19 716.18
Iteration 199  lb 1570265 ub 15927022  cores 788 750 3  time 194.683 725.556
Iteration 200  lb 1570265 ub 15927022  cores 792 754 4  time 195.407 734.638
Iteration 201  lb 1570265 ub 15927022  cores 796 758 4  time 195.839 744.615
Iteration 202  lb 1570265 ub 15927022  cores 800 762 4  time 197.189 755.313
Iteration 203  lb 1570265 ub 15927022  cores 803 764 3  time 197.415 765.062
Iteration 204  lb 1570266 ub 15927022  cores 807 767 4  time 198.091 775.037
Iteration 205  lb 1570266 ub 15927022  cores 812 772 5  time 198.556 785.906
Iteration 206  lb 1570266 ub 15927022  cores 816 776 4  time 199.469 797.906
Iteration 207  lb 1570266 ub 15927022  cores 821 781 5  time 200.145 807.607
Iteration 208  lb 1570266 ub 15927022  cores 825 785 4  time 200.654 818.441
Iteration 209  lb 1570266 ub 15927022  cores 829 789 4  time 201.771 827.772
Iteration 210  lb 1570267 ub 15927022  cores 833 792 4  time 202.235 839.509
Iteration 211  lb 1570267 ub 15927022  cores 837 796 4  time 202.817 850.683
Iteration 212  lb 1570267 ub 15927022  cores 841 800 4  time 203.493 863.849
Iteration 213  lb 1570267 ub 15927022  cores 845 803 4  time 203.85 876.509
Iteration 214  lb 1570267 ub 15927022  cores 849 807 4  time 204.21 888.856
Iteration 215  lb 1570268 ub 15927022  cores 853 811 4  time 204.851 901.911
Iteration 216  lb 1570268 ub 15927022  cores 857 814 4  time 205.324 915.237
Iteration 217  lb 1570268 ub 15927022  cores 861 818 4  time 205.814 927.624
Iteration 218  lb 1570268 ub 15927022  cores 864 821 3  time 207.513 941.315
Iteration 219  lb 1570268 ub 15927022  cores 868 824 4  time 207.748 954.802
Iteration 220  lb 1570268 ub 15927022  cores 871 826 3  time 208.201 968.823
Iteration 221  lb 1570268 ub 15927022  cores 875 830 4  time 209.14 982.082
Iteration 222  lb 1570268 ub 15927022  cores 879 834 4  time 209.663 994.023
Iteration 223  lb 1570268 ub 15927022  cores 882 837 3  time 211.495 1007.93
Iteration 224  lb 1570268 ub 15927022  cores 887 842 5  time 211.923 1020.03
Iteration 225  lb 1570269 ub 15927022  cores 890 845 3  time 212.287 1034.36
Iteration 226  lb 1570269 ub 15927022  cores 895 850 5  time 213.183 1047.59
Iteration 227  lb 1570269 ub 15927022  cores 898 853 3  time 213.843 1061.78
Iteration 228  lb 1570269 ub 15927022  cores 902 857 4  time 214.543 1075.66
Iteration 229  lb 1570269 ub 15927022  cores 906 861 4  time 215.354 1087.92
Iteration 230  lb 1570269 ub 15927022  cores 909 863 3  time 216.163 1101.38
Iteration 231  lb 1570269 ub 15927022  cores 913 866 4  time 216.744 1114.72
Iteration 232  lb 1570270 ub 15927022  cores 917 869 4  time 216.965 1127.54
Iteration 233  lb 1570270 ub 15927022  cores 921 873 4  time 217.711 1141.32
Iteration 234  lb 1570270 ub 15927022  cores 924 876 3  time 218.583 1154.09
Iteration 235  lb 1570270 ub 15927022  cores 928 880 4  time 219.273 1167.47
Iteration 236  lb 1570270 ub 15927022  cores 932 884 4  time 219.598 1180.93
Iteration 237  lb 1570270 ub 15927022  cores 936 887 4  time 220.054 1194.84
Iteration 238  lb 1570271 ub 15927022  cores 940 891 4  time 220.646 1209.31
Iteration 239  lb 1570271 ub 15927022  cores 945 895 5  time 221.157 1224.63
Iteration 240  lb 1570271 ub 15927022  cores 950 899 5  time 221.873 1239.42
Iteration 241  lb 1570272 ub 15927022  cores 954 902 4  time 222.314 1257.78
Iteration 242  lb 1570272 ub 15927022  cores 958 906 4  time 223.585 1272.53
Iteration 243  lb 1570272 ub 15927022  cores 961 909 3  time 224.333 1287.86
Iteration 244  lb 1570272 ub 15927022  cores 966 913 5  time 224.889 1305.01
Iteration 245  lb 1570272 ub 15927022  cores 969 916 3  time 225.619 1320.07
Iteration 246  lb 1570272 ub 15927022  cores 972 918 3  time 226.073 1335.46
Iteration 247  lb 1570273 ub 15927022  cores 976 922 4  time 226.754 1352.98
Iteration 248  lb 1570273 ub 15927022  cores 980 926 4  time 227.384 1370.35
Iteration 249  lb 1570273 ub 15927022  cores 984 930 4  time 227.989 1387.83
Iteration 250  lb 1570273 ub 15927022  cores 987 933 3  time 228.781 1408.65
Iteration 251  lb 1570273 ub 15927022  cores 991 937 4  time 229.824 1427.6
Iteration 252  lb 1570273 ub 15927022  cores 995 941 4  time 230.536 1444.8
Iteration 253  lb 1570273 ub 15927022  cores 999 944 4  time 230.9 1460.72
Iteration 254  lb 1570273 ub 15927022  cores 1002 947 3  time 232.162 1479.15
Iteration 255  lb 1570273 ub 15927022  cores 1005 949 3  time 232.317 1497.94
Iteration 256  lb 1570273 ub 15927022  cores 1008 952 3  time 232.566 1516.45
Iteration 257  lb 1570274 ub 15927022  cores 1012 956 4  time 234.182 1539.08
Iteration 258  lb 1570274 ub 15927022  cores 1016 960 4  time 234.761 1559.31
Iteration 259  lb 1570274 ub 15927022  cores 1020 964 4  time 235.706 1582.24
Iteration 260  lb 1570274 ub 15927022  cores 1024 968 4  time 236.548 1604.16
Iteration 261  lb 1570274 ub 15927022  cores 1028 972 4  time 237.318 1624.58
Iteration 262  lb 1570275 ub 15927022  cores 1032 976 4  time 238.384 1646
Iteration 263  lb 1570275 ub 15927022  cores 1036 980 4  time 239.31 1672.27
Iteration 264  lb 1570275 ub 15927022  cores 1040 984 4  time 239.798 1697.03
Iteration 265  lb 1570275 ub 15927022  cores 1044 988 4  time 240.195 1720.39
Iteration 266  lb 1570275 ub 15927022  cores 1047 991 3  time 240.833 1744.67
Iteration 267  lb 1570275 ub 15927022  cores 1050 994 3  time 241.079 1767.83
Iteration 268  lb 1570275 ub 15927022  cores 1053 997 3  time 241.391 1789.12
Iteration 269  lb 1570275 ub 15927022  cores 1057 1001 4  time 243.4 1811.07
Iteration 270  lb 1570275 ub 15927022  cores 1060 1003 3  time 243.646 1839.06
Iteration 271  lb 1570276 ub 15927022  cores 1063 1006 3  time 243.94 1866.95
Iteration 272  lb 1570276 ub 15927022  cores 1067 1010 4  time 244.779 1895.47
Iteration 273  lb 1570276 ub 15927022  cores 1071 1014 4  time 245.058 1921.12
Iteration 274  lb 1570276 ub 15927022  cores 1074 1017 3  time 245.547 1952.31
Iteration 275  lb 1570276 ub 15927022  cores 1077 1020 3  time 246.144 1978.13
Iteration 276  lb 1570276 ub 15927022  cores 1081 1024 4  time 246.579 2006.08
Iteration 277  lb 1570276 ub 15927022  cores 1085 1028 4  time 247.502 2031.72
Iteration 278  lb 1570276 ub 15927022  cores 1089 1032 4  time 247.938 2060.38
Iteration 279  lb 1570276 ub 15927022  cores 1093 1036 4  time 248.243 2089.59
Iteration 280  lb 1570277 ub 15927022  cores 1096 1039 3  time 248.474 2120.09
Iteration 281  lb 1570277 ub 15927022  cores 1099 1042 3  time 248.602 2150.67
Iteration 282  lb 1570277 ub 15927022  cores 1102 1045 3  time 248.973 2275.02
Iteration 283  lb 1570277 ub 15927022  cores 1105 1047 3  time 249.212 2305.3
Iteration 284  lb 1570277 ub 15927022  cores 1109 1051 4  time 249.616 2415.94
Iteration 285  lb 1570277 ub 15927022  cores 1113 1055 4  time 250.197 2449.37
Iteration 286  lb 1570277 ub 15927022  cores 1117 1059 4  time 251.241 2557.23
Iteration 287  lb 1570277 ub 15927022  cores 1121 1063 4  time 251.704 2655.41
Iteration 288  lb 1570277 ub 15927022  cores 1125 1067 4  time 252.542 2688.45
Iteration 289  lb 1570277 ub 15927022  cores 1128 1070 3  time 252.956 2789.9
Iteration 290  lb 1570277 ub 15927022  cores 1131 1073 3  time 253.89 2899.75
Iteration 291  lb 1570277 ub 15927022  cores 1135 1076 4  time 254.4 3004.76
Iteration 292  lb 1570277 ub 15927022  cores 1139 1080 4  time 254.802 3120.4
Iteration 293  lb 1570277 ub 15927022  cores 1142 1083 3  time 255.263 3218.78
