lb 67 ub 154 before adjustment
279 unsorted cost functions
lb 0 ub 87 after adjustment
costs ready
88 variables 679 functions 67 lb, 87 ub
Iteration 0  lb 86 ub 154  cores 19 19 19  time 0.003488 0.001754
Iteration 79  lb 112 ub 154  cores 369 348 2  time 0.050584 4.95914
Iteration 80  lb 112 ub 154  cores 371 350 2  time 0.050906 5.03856
Iteration 81  lb 112 ub 154  cores 373 352 2  time 0.051223 5.13594
Iteration 82  lb 112 ub 154  cores 375 352 2  time 0.051534 5.22103
Iteration 83  lb 112 ub 154  cores 377 354 2  time 0.051811 5.2995
Iteration 84  lb 113 ub 154  cores 379 356 2  time 0.052139 5.39513
Iteration 85  lb 113 ub 154  cores 381 357 2  time 0.052425 5.48185
Iteration 86  lb 113 ub 154  cores 383 359 2  time 0.052761 5.58291
Iteration 87  lb 113 ub 154  cores 384 360 1  time 0.052952 5.65912
Iteration 88  lb 113 ub 154  cores 385 361 1  time 0.053137 5.74964
Iteration 89  lb 113 ub 154  cores 386 361 1  time 0.053348 5.84928
Iteration 90  lb 113 ub 154  cores 387 362 1  time 0.053553 5.92326
Iteration 91  lb 113 ub 154  cores 388 363 1  time 0.053733 5.99531
Iteration 92  lb 113 ub 154  cores 391 366 3  time 0.054148 6.05656
Iteration 93  lb 113 ub 154  cores 392 367 1  time 0.054379 6.12505
Iteration 94  lb 113 ub 154  cores 394 369 2  time 0.054688 6.23629
Iteration 95  lb 113 ub 154  cores 396 370 2  time 0.054974 6.34492
Iteration 96  lb 113 ub 154  cores 397 371 1  time 0.055163 6.43819
Iteration 97  lb 113 ub 154  cores 398 372 1  time 0.055345 6.51799
Iteration 98  lb 114 ub 154  cores 399 373 1  time 0.055526 6.60146
Iteration 99  lb 114 ub 154  cores 400 374 1  time 0.055722 6.73157
Optimal value: 114
Real time: 6.83387
CPU time: 22.7946
