lb 1423 ub 71945 before adjustment
401 unsorted cost functions
lb 0 ub 70522 after adjustment
costs ready
ub 48570 after 2nd adjustment
273 variables 725 functions 1423 lb, 48570 ub
Iteration 0  lb 1433 ub 49993  cores 5 5 5  time 0.001286 0.001687
Iteration 198  lb 2399 ub 49993  cores 354 302 1  time 0.101176 17.0593
Iteration 199  lb 2412 ub 49993  cores 356 302 2  time 0.101706 17.1535
Iteration 200  lb 2414 ub 49993  cores 358 304 2  time 0.102245 17.3284
Iteration 201  lb 2415 ub 49993  cores 359 305 1  time 0.102661 17.4385
Iteration 202  lb 2455 ub 49993  cores 360 306 1  time 0.103166 17.6189
Iteration 203  lb 2456 ub 49993  cores 361 307 1  time 0.10354 17.7495
Iteration 204  lb 2456 ub 49993  cores 362 308 1  time 0.103888 17.9176
Iteration 205  lb 2457 ub 49993  cores 363 309 1  time 0.104234 18.1173
Iteration 206  lb 2458 ub 49993  cores 364 310 1  time 0.104602 18.3016
Iteration 207  lb 2460 ub 49993  cores 365 311 1  time 0.105043 18.5378
Iteration 208  lb 2461 ub 49993  cores 366 312 1  time 0.105426 18.8009
Iteration 209  lb 2462 ub 49993  cores 367 313 1  time 0.105772 19.0243
Iteration 210  lb 2462 ub 49993  cores 368 313 1  time 0.106145 19.2299
Iteration 211  lb 2463 ub 49993  cores 369 314 1  time 0.106499 19.4417
Iteration 212  lb 2463 ub 49993  cores 370 315 1  time 0.106908 19.6439
Iteration 213  lb 2463 ub 49993  cores 371 316 1  time 0.107302 19.8399
Iteration 214  lb 2463 ub 49993  cores 372 317 1  time 0.107656 20.0989
Iteration 215  lb 2463 ub 49993  cores 374 319 2  time 0.108178 20.3274
Iteration 216  lb 2464 ub 49993  cores 375 320 1  time 0.108561 20.5167
Iteration 217  lb 2464 ub 49993  cores 376 321 1  time 0.108966 20.7057
Iteration 218  lb 2465 ub 49993  cores 378 323 2  time 0.109479 20.8235
Iteration 219  lb 2466 ub 49993  cores 379 324 1  time 0.109881 20.968
Iteration 220  lb 2467 ub 49993  cores 380 325 1  time 0.110244 21.0929
Iteration 221  lb 2468 ub 49993  cores 382 327 2  time 0.110916 21.2481
Iteration 222  lb 2473 ub 49993  cores 383 328 1  time 0.111257 21.4642
Iteration 223  lb 2474 ub 49993  cores 384 329 1  time 0.111639 21.6755
Iteration 224  lb 2475 ub 49993  cores 385 330 1  time 0.11199 21.9048
Iteration 225  lb 2475 ub 49993  cores 386 331 1  time 0.11237 22.0991
Iteration 226  lb 2475 ub 49993  cores 387 332 1  time 0.112734 22.2974
Iteration 227  lb 2476 ub 49993  cores 388 333 1  time 0.113105 22.4759
Iteration 228  lb 2476 ub 49993  cores 389 334 1  time 0.113462 22.6877
Iteration 229  lb 2476 ub 49993  cores 390 335 1  time 0.113824 22.9459
Iteration 230  lb 2478 ub 49993  cores 391 336 1  time 0.114185 23.1945
Iteration 231  lb 2478 ub 49993  cores 392 337 1  time 0.114551 23.4255
Iteration 232  lb 2478 ub 49993  cores 393 338 1  time 0.114952 23.6717
Iteration 233  lb 2478 ub 49993  cores 394 339 1  time 0.115342 23.8706
Iteration 234  lb 2480 ub 49993  cores 395 340 1  time 0.11569 24.0826
Iteration 235  lb 2480 ub 49993  cores 396 340 1  time 0.11604 24.2695
Iteration 236  lb 2483 ub 49993  cores 398 342 2  time 0.116627 24.6284
Iteration 237  lb 2483 ub 49993  cores 400 344 2  time 0.117197 24.9603
Iteration 238  lb 2485 ub 49993  cores 401 345 1  time 0.117591 25.2872
Iteration 239  lb 2485 ub 49993  cores 402 345 1  time 0.11799 25.5133
Iteration 240  lb 2485 ub 49993  cores 403 345 1  time 0.118386 25.8009
Iteration 241  lb 2487 ub 49993  cores 405 347 2  time 0.118916 26.0786
Iteration 242  lb 2488 ub 49993  cores 407 349 2  time 0.119443 26.2478
Iteration 243  lb 2488 ub 49993  cores 408 350 1  time 0.119929 26.428
Iteration 244  lb 2488 ub 49993  cores 409 351 1  time 0.12035 26.6204
Iteration 245  lb 2488 ub 49993  cores 411 353 2  time 0.120934 26.8001
Iteration 246  lb 2493 ub 49993  cores 413 355 2  time 0.121474 26.9635
Iteration 247  lb 2497 ub 49993  cores 415 357 2  time 0.122077 27.1848
Iteration 248  lb 2499 ub 49993  cores 417 359 2  time 0.122631 27.3859
Iteration 249  lb 2502 ub 49993  cores 419 361 2  time 0.123173 27.5804
Iteration 250  lb 2502 ub 49993  cores 420 362 1  time 0.123533 27.8133
Iteration 251  lb 2503 ub 49993  cores 421 363 1  time 0.123875 27.9918
Iteration 252  lb 2503 ub 49993  cores 422 364 1  time 0.124222 28.1989
Iteration 253  lb 2503 ub 49993  cores 424 365 2  time 0.124848 28.3395
Iteration 254  lb 2503 ub 49993  cores 425 365 1  time 0.12519 28.5352
Iteration 255  lb 2507 ub 49993  cores 426 366 1  time 0.125527 28.7706
Iteration 256  lb 2508 ub 49993  cores 427 367 1  time 0.1259 28.9707
Iteration 257  lb 2510 ub 49993  cores 428 368 1  time 0.126241 29.1898
Iteration 258  lb 2510 ub 49993  cores 429 369 1  time 0.126584 29.3652
Iteration 259  lb 2512 ub 49993  cores 430 370 1  time 0.126927 29.567
Iteration 260  lb 2512 ub 49993  cores 431 371 1  time 0.127298 29.7624
Iteration 261  lb 2513 ub 49993  cores 433 373 2  time 0.12783 30.0109
Iteration 262  lb 2513 ub 49993  cores 436 376 3  time 0.128586 30.2828
Iteration 263  lb 2521 ub 49993  cores 438 376 2  time 0.129125 30.5222
Iteration 264  lb 2527 ub 49993  cores 440 377 2  time 0.129678 30.7939
Iteration 265  lb 2531 ub 49993  cores 442 378 2  time 0.130267 31.1324
Iteration 266  lb 2531 ub 49993  cores 443 379 1  time 0.130608 31.3913
Iteration 267  lb 2532 ub 49993  cores 445 379 2  time 0.13115 31.7285
Iteration 268  lb 2532 ub 49993  cores 446 380 1  time 0.13163 32.1111
Iteration 269  lb 2532 ub 49993  cores 448 382 2  time 0.13215 32.3677
Iteration 270  lb 2532 ub 49993  cores 449 383 1  time 0.132517 32.6591
Optimal value: 2532
Real time: 32.8365
CPU time: 92.5759
