lb 3915 ub 120355 before adjustment
1055 unsorted cost functions
lb 0 ub 116440 after adjustment
costs ready
ub 95672 after 2nd adjustment
684 variables 1813 functions 3915 lb, 95672 ub
Iteration 0  lb 4834 ub 99587  cores 16 16 16  time 0.006847 0.00207
Iteration 34  lb 6254 ub 99587  cores 198 185 2  time 0.090359 0.963531
Iteration 35  lb 6258 ub 99587  cores 205 192 7  time 0.093614 1.00528
Iteration 36  lb 6277 ub 99587  cores 207 194 2  time 0.094806 1.05068
Iteration 37  lb 6291 ub 99587  cores 211 198 4  time 0.096711 1.09801
Iteration 38  lb 6291 ub 99587  cores 213 200 2  time 0.097899 1.22423
Iteration 39  lb 6291 ub 99587  cores 215 202 2  time 0.099008 1.33032
Iteration 40  lb 6291 ub 99587  cores 217 204 2  time 0.10006 1.37357
Iteration 41  lb 6292 ub 99587  cores 219 206 2  time 0.10116 1.48653
Iteration 42  lb 6309 ub 99587  cores 221 208 2  time 0.102263 1.59654
Iteration 43  lb 6310 ub 99587  cores 225 212 4  time 0.104122 1.74003
Iteration 44  lb 6321 ub 99587  cores 229 216 4  time 0.106017 1.81706
Iteration 45  lb 6328 ub 99587  cores 233 220 4  time 0.10792 1.92622
Iteration 46  lb 6328 ub 99587  cores 235 222 2  time 0.109077 2.05054
Iteration 47  lb 6328 ub 99587  cores 238 225 3  time 0.110585 2.22142
Iteration 48  lb 6334 ub 99587  cores 240 227 2  time 0.111652 2.37451
Iteration 49  lb 6341 ub 99587  cores 245 232 5  time 0.113777 2.58386
Iteration 50  lb 6353 ub 99587  cores 249 236 4  time 0.115853 2.71192
Iteration 51  lb 6354 ub 99587  cores 252 238 3  time 0.117349 2.8484
Iteration 52  lb 6360 ub 99587  cores 256 242 4  time 0.119262 3.07808
Iteration 53  lb 6360 ub 99587  cores 257 243 1  time 0.119987 3.28031
Iteration 54  lb 6360 ub 99587  cores 259 245 2  time 0.121133 3.54994
Iteration 55  lb 6360 ub 99587  cores 260 246 1  time 0.121826 3.67178
Iteration 56  lb 6360 ub 99587  cores 261 247 1  time 0.12255 3.9255
Iteration 57  lb 6360 ub 99587  cores 262 248 1  time 0.123243 4.08483
Iteration 58  lb 6360 ub 99587  cores 263 249 1  time 0.123963 4.29343
Iteration 59  lb 6365 ub 99587  cores 264 250 1  time 0.124653 4.44875
Iteration 60  lb 6365 ub 99587  cores 266 252 2  time 0.125801 4.64972
Iteration 61  lb 6365 ub 99587  cores 268 254 2  time 0.127064 4.77604
Iteration 62  lb 6365 ub 99587  cores 270 255 2  time 0.128142 4.89961
Iteration 63  lb 6366 ub 99587  cores 272 256 2  time 0.12928 5.19556
Iteration 64  lb 6366 ub 99587  cores 273 257 1  time 0.129998 5.38814
Iteration 65  lb 6366 ub 99587  cores 274 258 1  time 0.130708 5.61366
Iteration 66  lb 6373 ub 99587  cores 276 260 2  time 0.131786 5.83051
Iteration 67  lb 6377 ub 99587  cores 281 265 5  time 0.133974 6.02018
Iteration 68  lb 6381 ub 99587  cores 282 266 1  time 0.134838 6.39439
Iteration 69  lb 6387 ub 99587  cores 288 272 6  time 0.137859 6.7329
Iteration 70  lb 6388 ub 99587  cores 290 274 2  time 0.138976 6.97857
Iteration 71  lb 6388 ub 99587  cores 292 276 2  time 0.140072 7.29609
Iteration 72  lb 6388 ub 99587  cores 293 277 1  time 0.140818 7.56286
Iteration 73  lb 6388 ub 99587  cores 294 278 1  time 0.141512 7.8585
Iteration 74  lb 6388 ub 99587  cores 295 279 1  time 0.142269 8.1597
Iteration 75  lb 6390 ub 99587  cores 296 280 1  time 0.142967 8.45181
Iteration 76  lb 6390 ub 99587  cores 298 282 2  time 0.144111 8.70346
Iteration 77  lb 6393 ub 99587  cores 303 287 5  time 0.146526 9.10367
Iteration 78  lb 6393 ub 99587  cores 305 289 2  time 0.147759 9.47143
Iteration 79  lb 6393 ub 99587  cores 308 292 3  time 0.149172 9.85221
Iteration 80  lb 6399 ub 99587  cores 309 293 1  time 0.150134 10.2046
Iteration 81  lb 6401 ub 99587  cores 314 298 5  time 0.152402 10.3957
Iteration 82  lb 6401 ub 99587  cores 315 299 1  time 0.15314 10.7858
Iteration 83  lb 6403 ub 99587  cores 316 300 1  time 0.154036 11.0981
Iteration 84  lb 6405 ub 99587  cores 320 304 4  time 0.156072 11.5079
Iteration 85  lb 6406 ub 99587  cores 322 306 2  time 0.157192 11.8757
Iteration 86  lb 6406 ub 99587  cores 323 306 1  time 0.157982 12.1777
Iteration 87  lb 6406 ub 99587  cores 325 308 2  time 0.159117 12.7101
Iteration 88  lb 6406 ub 99587  cores 326 309 1  time 0.159874 12.9727
Optimal value: 6406
Real time: 13.1688
CPU time: 36.0708
